ss_store_sk,ss_wholesale_cost,ss_list_price,ss_sales_price,ss_ext_sales_price,tpcds-06667g-ssales_store_outlier_rate
1.0,50.54299,74.271515,36.977768,1848.7719,0.0029833512155043257
1.0,53.943283,75.27929,37.847164,1918.3184,0.0029833512155043257
2.0,43.754818,72.15679,32.45078,1741.2493,0.0029762671182078596
1.0,53.366398,74.61905,37.539852,1943.0503,0.0029833512155043257
1.0,50.474277,74.02626,36.718422,1823.3188,0.0029833512155043257
1.0,50.438347,74.00186,36.59967,1813.442,0.0029833512155043257
1.0,50.745457,74.312386,36.86707,1842.2872,0.0029833512155043257
1.0,50.947754,74.40533,36.72903,1819.2493,0.0029833512155043257
1.0,52.449524,74.849174,37.744617,1886.5813,0.0029833512155043257
1.0,50.43923,74.44391,36.644455,1838.9955,0.0029833512155043257
1.0,50.328102,73.75179,35.878983,1760.459,0.0029833512155043257
1.0,50.798862,74.172775,37.14703,1829.6162,0.0029833512155043257
1.0,52.256966,75.8272,37.457554,1839.893,0.0029833512155043257
1.0,50.794083,74.56028,37.350487,1870.083,0.0029833512155043257
1.0,47.741096,74.24453,36.311813,1815.3046,0.0029833512155043257
1.0,45.856907,74.15325,36.175476,1876.8809,0.0029833512155043257
1.0,51.479023,74.54787,37.353977,1897.8538,0.0029833512155043257
1.0,49.926212,73.581024,35.89821,1783.7854,0.0029833512155043257
1.0,51.80043,74.98188,37.503223,1906.8088,0.0029833512155043257
1.0,52.230507,74.85054,37.00472,1858.7712,0.0029833512155043257
1.0,49.94582,74.62725,37.07008,1930.1434,0.0029833512155043257
1.0,51.890182,74.07545,35.129982,1794.0156,0.0029833512155043257
1.0,47.687447,75.36448,37.46308,1950.2437,0.0029833512155043257
1.0,50.355667,73.921906,36.43569,1806.3613,0.0029833512155043257
1.0,50.76793,74.318,37.006824,1835.83,0.0029833512155043257
1.0,50.98356,75.05852,36.414646,1835.1318,0.0029833512155043257
1.0,51.55081,74.45454,37.557983,1878.8989,0.0029833512155043257
1.0,50.7804,74.34612,37.047203,1835.4371,0.0029833512155043257
1.0,51.40601,74.86041,36.981716,1869.4094,0.0029833512155043257
1.0,50.659832,74.57709,37.256992,1940.7152,0.0029833512155043257
1.0,52.00635,74.87008,36.663395,1903.2107,0.0029833512155043257
1.0,50.426533,73.41083,35.425552,1732.4359,0.0029833512155043257
1.0,50.897583,75.80663,37.977592,1953.8134,0.0029833512155043257
1.0,52.763176,75.856316,37.67545,1903.3998,0.0029833512155043257
1.0,50.655052,74.137054,37.04395,1879.6342,0.0029833512155043257
1.0,50.082294,73.71481,36.772736,1809.3167,0.0029833512155043257
1.0,52.731647,78.02857,40.45225,2189.2905,0.0029833512155043257
1.0,54.380013,75.05984,37.484615,1880.0648,0.0029833512155043257
1.0,51.010944,74.73247,36.936977,1808.979,0.0029833512155043257
2.0,49.194138,72.537865,34.211323,1700.8081,0.0029762671182078596
1.0,46.10398,75.005165,37.285225,1908.4956,0.0029833512155043257
1.0,48.871605,74.590614,36.34994,1893.2009,0.0029833512155043257
1.0,49.964016,74.43713,37.137123,1850.8668,0.0029833512155043257
1.0,50.452366,74.40971,36.95846,1782.0609,0.0029833512155043257
1.0,50.36821,74.97657,37.139114,1858.2795,0.0029833512155043257
1.0,50.219666,74.61205,36.917,1833.6034,0.0029833512155043257
1.0,54.814465,75.48534,37.91843,1876.7368,0.0029833512155043257
1.0,51.153572,74.361176,37.22778,1844.9266,0.0029833512155043257
1.0,50.3731,74.357796,36.976997,1827.732,0.0029833512155043257
1.0,48.98893,74.30255,36.462456,1871.1766,0.0029833512155043257
1.0,53.88823,76.09792,37.63205,1953.7994,0.0029833512155043257
1.0,50.828518,75.18996,37.390247,1893.997,0.0029833512155043257
1.0,50.544758,75.07721,37.36747,1885.2468,0.0029833512155043257
1.0,51.631187,74.4648,36.424698,1795.3175,0.0029833512155043257
1.0,51.891872,75.05333,37.25616,1870.0094,0.0029833512155043257
1.0,50.376602,74.29111,37.426426,1908.759,0.0029833512155043257
1.0,50.074944,73.37758,35.648388,1745.6243,0.0029833512155043257
1.0,51.04869,74.740746,37.205982,1869.5741,0.0029833512155043257
1.0,51.474606,74.44505,37.1131,1843.0916,0.0029833512155043257
1.0,50.746765,74.30998,36.92006,1844.6073,0.0029833512155043257
1.0,50.776688,74.20495,37.286163,1896.16,0.0029833512155043257
2.0,47.755104,73.26146,36.19275,1784.5522,0.0029762671182078596
1.0,53.958817,75.8316,36.436962,1880.0094,0.0029833512155043257
1.0,50.07287,74.09012,36.27695,1855.1406,0.0029833512155043257
1.0,49.94006,76.25095,36.842995,1867.697,0.0029833512155043257
1.0,50.179283,74.55728,37.4439,1886.89,0.0029833512155043257
1.0,50.703537,75.18959,37.989994,1982.4387,0.0029833512155043257
1.0,49.47167,73.11799,35.163155,1744.1743,0.0029833512155043257
1.0,52.82439,75.0009,36.28964,1830.061,0.0029833512155043257
1.0,51.30323,74.04851,36.972652,1918.9628,0.0029833512155043257
1.0,50.95874,74.279335,37.04061,1850.3289,0.0029833512155043257
1.0,52.399006,74.70987,37.357296,1833.6849,0.0029833512155043257
1.0,49.975357,73.863144,36.24025,1780.3948,0.0029833512155043257
1.0,50.103733,74.021095,37.053562,1888.9949,0.0029833512155043257
1.0,50.87871,74.61551,36.54916,1837.59,0.0029833512155043257
1.0,49.90257,73.65294,36.06299,1771.8464,0.0029833512155043257
1.0,51.112934,74.35606,36.84964,1829.6093,0.0029833512155043257
1.0,50.57963,74.7869,37.807575,1951.9034,0.0029833512155043257
1.0,52.592915,74.0979,36.712963,1891.7012,0.0029833512155043257
1.0,52.323315,75.58693,37.833466,1872.6882,0.0029833512155043257
1.0,50.63703,75.55194,37.087082,1822.7384,0.0029833512155043257
1.0,50.009617,73.634026,35.72643,1771.5583,0.0029833512155043257
1.0,51.108833,74.59628,37.12597,1896.2281,0.0029833512155043257
1.0,52.001022,75.1254,37.61132,1879.1725,0.0029833512155043257
1.0,50.691845,75.010086,37.425465,1966.6996,0.0029833512155043257
1.0,50.891792,74.45004,37.10642,1837.5322,0.0029833512155043257
1.0,53.007755,74.8884,37.296585,1822.0469,0.0029833512155043257
1.0,50.73642,74.783676,37.419384,1923.0289,0.0029833512155043257
1.0,50.500423,73.51899,36.080475,1780.249,0.0029833512155043257
1.0,50.99633,74.50241,37.11264,1863.4951,0.0029833512155043257
1.0,49.46915,74.51351,37.20613,1860.3081,0.0029833512155043257
1.0,50.77857,74.31797,37.034973,1833.4735,0.0029833512155043257
1.0,49.60005,73.03544,34.693085,1811.9323,0.0029833512155043257
1.0,49.755466,74.303734,36.43401,1771.5625,0.0029833512155043257
1.0,50.678223,73.79419,36.16387,1795.8798,0.0029833512155043257
1.0,50.58023,74.164406,36.91129,1829.7804,0.0029833512155043257
1.0,51.872433,74.77673,37.66241,1930.2454,0.0029833512155043257
1.0,49.89126,74.19782,37.03771,1835.5284,0.0029833512155043257
1.0,51.701687,75.0173,36.909252,1914.9626,0.0029833512155043257
1.0,51.921032,74.97184,36.966145,1855.2848,0.0029833512155043257
1.0,50.783363,74.4688,37.044033,1885.0411,0.0029833512155043257
1.0,50.01542,73.541504,35.910122,1776.7181,0.0029833512155043257
1.0,49.42917,73.22304,34.46663,1660.7396,0.0029833512155043257
1.0,47.920265,73.12614,35.159843,1745.7169,0.0029833512155043257
1.0,50.64135,74.15662,36.830627,1826.9022,0.0029833512155043257
1.0,49.616234,73.27541,34.808266,1715.4382,0.0029833512155043257
1.0,51.846405,74.823746,38.07894,1894.3904,0.0029833512155043257
1.0,50.22541,73.76908,36.681194,1774.836,0.0029833512155043257
1.0,46.30793,73.858536,35.97819,1801.2938,0.0029833512155043257
1.0,51.376648,74.65144,36.976635,1815.2839,0.0029833512155043257
1.0,50.73241,75.19966,37.49696,1903.2216,0.0029833512155043257
1.0,50.5278,74.475235,37.14953,1838.1653,0.0029833512155043257
1.0,51.875156,74.63951,36.97651,1823.6597,0.0029833512155043257
1.0,49.571354,74.35696,36.652493,1833.6403,0.0029833512155043257
1.0,50.67495,74.31899,37.06628,1830.0776,0.0029833512155043257
1.0,50.17178,73.92733,37.53987,1886.144,0.0029833512155043257
1.0,50.47276,74.15061,36.936516,1850.5851,0.0029833512155043257
2.0,50.32529,73.66764,35.74403,1757.2324,0.0029762671182078596
2.0,47.73379,71.46042,33.721848,1662.0686,0.0029762671182078596
1.0,51.346035,75.117935,38.05796,1961.6014,0.0029833512155043257
2.0,47.321827,71.06497,32.82859,1631.0908,0.0029762671182078596
1.0,50.1826,74.17255,37.10916,1833.4203,0.0029833512155043257
1.0,53.94763,75.676414,36.629364,1768.9316,0.0029833512155043257
1.0,48.669727,74.374275,36.758175,1920.9482,0.0029833512155043257
1.0,50.728848,74.29056,36.897427,1826.4005,0.0029833512155043257
1.0,50.638588,73.98458,35.81297,1807.286,0.0029833512155043257
1.0,50.70385,74.61257,36.67418,1827.6293,0.0029833512155043257
1.0,46.91729,73.28496,35.439384,1784.7512,0.0029833512155043257
1.0,50.71509,74.21814,37.031624,1832.1538,0.0029833512155043257
1.0,50.448856,73.786705,36.92526,1845.8759,0.0029833512155043257
1.0,50.701187,74.212364,36.990566,1830.1432,0.0029833512155043257
1.0,56.734203,77.483376,38.78489,2009.5885,0.0029833512155043257
1.0,49.54566,74.6376,37.181366,1752.3269,0.0029833512155043257
1.0,49.861134,73.93306,36.552677,1790.4551,0.0029833512155043257
1.0,51.399986,73.501015,36.18012,1798.4136,0.0029833512155043257
1.0,50.666847,74.499855,36.902447,1829.4559,0.0029833512155043257
1.0,55.964054,74.98048,39.75112,1981.4213,0.0029833512155043257
1.0,49.92174,73.70389,35.839832,1769.6776,0.0029833512155043257
1.0,45.554268,73.89166,35.86967,1820.3789,0.0029833512155043257
1.0,50.811375,74.37254,37.05515,1838.3613,0.0029833512155043257
1.0,49.652767,73.90613,36.65314,1827.1422,0.0029833512155043257
1.0,50.052044,74.1311,35.97244,1754.643,0.0029833512155043257
1.0,51.048122,73.950966,37.238197,1892.9078,0.0029833512155043257
1.0,50.196175,74.2484,36.047256,1858.7018,0.0029833512155043257
1.0,50.90774,75.08414,37.99469,1923.9524,0.0029833512155043257
1.0,49.84447,73.87187,36.253597,1796.9186,0.0029833512155043257
1.0,50.605534,74.319275,37.043003,1832.3137,0.0029833512155043257
1.0,51.16255,74.49271,37.624214,1875.2471,0.0029833512155043257
1.0,50.71672,74.62819,37.410007,1885.0159,0.0029833512155043257
1.0,51.55726,73.87273,36.151752,1801.0219,0.0029833512155043257
1.0,50.472042,73.864586,37.050087,1825.2471,0.0029833512155043257
1.0,49.365265,74.995705,36.4326,1802.5221,0.0029833512155043257
1.0,42.375767,72.82468,34.294556,1776.8933,0.0029833512155043257
1.0,51.206306,74.53734,37.224342,1845.5294,0.0029833512155043257
1.0,51.541348,75.559494,38.63504,2021.5059,0.0029833512155043257
1.0,50.46329,73.89639,36.202663,1812.5009,0.0029833512155043257
1.0,53.231674,73.96825,37.42162,1890.6061,0.0029833512155043257
1.0,50.56336,74.2845,36.83348,1836.7003,0.0029833512155043257
1.0,51.421715,74.39545,36.90778,1816.2979,0.0029833512155043257
1.0,52.089943,75.7951,38.053253,1914.061,0.0029833512155043257
1.0,50.94054,74.49672,36.85739,1880.3612,0.0029833512155043257
1.0,50.301888,74.38809,37.06891,1857.9591,0.0029833512155043257
1.0,51.069603,74.45584,36.622063,1836.0587,0.0029833512155043257
1.0,49.071724,74.64318,36.559875,1829.3639,0.0029833512155043257
1.0,49.90205,73.00065,33.8848,1734.2847,0.0029833512155043257
1.0,50.434357,74.34001,36.9011,1838.9347,0.0029833512155043257
1.0,51.028202,75.50867,37.14943,1926.4783,0.0029833512155043257
1.0,49.672924,73.85291,36.61772,1824.5365,0.0029833512155043257
1.0,50.439545,74.50979,37.11311,1900.6665,0.0029833512155043257
1.0,49.12986,73.79572,36.83816,1839.6062,0.0029833512155043257
1.0,50.756466,74.34108,37.043163,1836.6289,0.0029833512155043257
1.0,52.263287,75.63148,37.781895,1982.5771,0.0029833512155043257
1.0,50.85085,74.265175,37.118996,1834.667,0.0029833512155043257
1.0,49.77122,74.83666,36.767807,1795.2961,0.0029833512155043257
1.0,53.389244,74.32532,36.177895,1801.1886,0.0029833512155043257
1.0,52.104424,74.99091,37.824535,1939.9496,0.0029833512155043257
1.0,50.841347,74.741455,36.469513,1846.713,0.0029833512155043257
1.0,49.83798,73.559975,36.46607,1796.1882,0.0029833512155043257
1.0,50.203495,74.431404,36.415104,1798.9524,0.0029833512155043257
1.0,49.412815,72.86731,34.979668,1725.5125,0.0029833512155043257
1.0,50.181595,73.87387,36.655922,1808.6044,0.0029833512155043257
1.0,50.49866,74.32675,36.806507,1850.1189,0.0029833512155043257
1.0,50.79275,74.29382,36.79719,1821.227,0.0029833512155043257
1.0,49.634323,73.102325,35.38468,1726.8771,0.0029833512155043257
1.0,49.521145,73.336685,33.36989,1670.8634,0.0029833512155043257
1.0,51.180492,74.74701,37.28301,1841.1561,0.0029833512155043257
1.0,51.02835,74.02972,36.851395,1816.3613,0.0029833512155043257
1.0,50.51608,75.66462,36.993378,1881.2056,0.0029833512155043257
1.0,49.71425,73.444405,35.85461,1733.311,0.0029833512155043257
1.0,55.924747,75.1464,39.620506,2040.6165,0.0029833512155043257
1.0,50.4351,74.76122,37.474205,1965.7527,0.0029833512155043257
1.0,53.06296,74.61116,37.96621,1903.2048,0.0029833512155043257
1.0,51.7726,74.628265,36.946823,1821.6215,0.0029833512155043257
1.0,52.540394,75.51434,37.84806,1886.4591,0.0029833512155043257
1.0,50.6932,74.73028,37.61039,1870.7533,0.0029833512155043257
1.0,50.66734,74.36711,36.88747,1830.9229,0.0029833512155043257
1.0,49.49055,73.92743,35.85453,1776.042,0.0029833512155043257
1.0,48.93052,72.7631,36.183216,1810.6616,0.0029833512155043257
1.0,50.760925,73.0096,34.486687,1725.1035,0.0029833512155043257
1.0,50.1667,74.079636,37.02452,1843.4033,0.0029833512155043257
1.0,52.782116,74.74707,37.284576,1865.4266,0.0029833512155043257
1.0,52.18397,75.26365,37.590923,1955.389,0.0029833512155043257
1.0,51.49721,74.423996,37.21728,1865.1096,0.0029833512155043257
1.0,49.694168,73.64466,36.10971,1836.4047,0.0029833512155043257
1.0,52.004486,74.430595,36.686386,1842.1589,0.0029833512155043257
1.0,50.8773,75.350395,36.731228,1844.7875,0.0029833512155043257
1.0,51.412834,74.76284,37.29918,1852.9109,0.0029833512155043257
1.0,51.000084,74.3443,36.75839,1801.4144,0.0029833512155043257
1.0,52.63785,75.71974,37.985985,1954.5092,0.0029833512155043257
1.0,52.91111,75.24395,37.80533,1890.9238,0.0029833512155043257
1.0,51.64524,74.747215,37.02273,1865.6288,0.0029833512155043257
1.0,49.94057,73.29046,35.77217,1754.7781,0.0029833512155043257
1.0,53.415344,74.72271,37.201054,1868.0076,0.0029833512155043257
1.0,50.894684,74.224785,37.133133,1862.3668,0.0029833512155043257
2.0,48.77582,71.55842,37.357628,1831.6692,0.0029762671182078596
1.0,50.88393,74.58713,37.655567,1905.0953,0.0029833512155043257
1.0,53.442844,76.24114,38.2317,1955.96,0.0029833512155043257
2.0,49.825615,74.0661,36.419067,1773.1235,0.0029762671182078596
1.0,50.33419,74.57437,36.28832,1757.9989,0.0029833512155043257
1.0,50.33567,74.202835,35.407013,1777.7526,0.0029833512155043257
1.0,49.215946,73.89506,36.584698,1805.1791,0.0029833512155043257
1.0,51.69892,74.8498,36.984104,1853.7152,0.0029833512155043257
1.0,50.05867,73.91876,36.65427,1814.063,0.0029833512155043257
1.0,50.697826,74.55212,37.294468,1862.5144,0.0029833512155043257
1.0,50.88605,74.35973,37.141853,1841.2042,0.0029833512155043257
1.0,48.035194,73.70842,36.080517,1782.0548,0.0029833512155043257
1.0,49.71913,73.69675,36.659805,1824.6428,0.0029833512155043257
1.0,51.46392,74.711845,37.59068,1874.1725,0.0029833512155043257
1.0,50.31476,73.7635,36.283833,1790.532,0.0029833512155043257
1.0,50.878246,74.48695,37.015858,1852.9103,0.0029833512155043257
1.0,51.301125,75.73528,36.637062,1981.377,0.0029833512155043257
1.0,50.644302,74.13843,36.69675,1811.7888,0.0029833512155043257
1.0,49.531254,72.96473,35.714672,1736.5652,0.0029833512155043257
1.0,50.084442,74.31934,36.926445,1830.5325,0.0029833512155043257
1.0,52.329403,74.61485,37.032745,1828.5099,0.0029833512155043257
1.0,48.56216,73.75749,35.48303,1742.4877,0.0029833512155043257
1.0,51.673103,74.69893,37.01382,1829.3324,0.0029833512155043257
1.0,49.275223,71.89304,32.78015,1610.0848,0.0029833512155043257
1.0,49.765762,73.36926,34.317657,1742.1329,0.0029833512155043257
1.0,50.875317,74.36427,35.877995,1827.4225,0.0029833512155043257
1.0,51.68209,74.78691,37.017784,1829.9148,0.0029833512155043257
1.0,48.27162,73.53156,35.168278,1649.4421,0.0029833512155043257
1.0,50.39747,74.665955,36.52941,1808.7697,0.0029833512155043257
1.0,51.212696,74.4573,37.10662,1872.1885,0.0029833512155043257
1.0,52.458958,75.273705,37.12022,1898.1769,0.0029833512155043257
1.0,52.81552,75.268684,36.872147,1789.3147,0.0029833512155043257
1.0,50.183743,74.31134,37.25928,1867.5878,0.0029833512155043257
1.0,46.647434,72.95438,34.486908,1774.9481,0.0029833512155043257
1.0,51.133904,74.51597,36.524845,1873.4509,0.0029833512155043257
1.0,52.700336,74.5833,37.954075,1864.7397,0.0029833512155043257
1.0,50.32305,73.98656,36.730694,1836.398,0.0029833512155043257
1.0,50.33394,74.01326,36.60258,1821.391,0.0029833512155043257
1.0,49.187824,74.48645,35.67262,1747.0526,0.0029833512155043257
1.0,50.334766,74.01699,36.55699,1808.7839,0.0029833512155043257
1.0,50.38151,74.18858,36.4975,1812.4884,0.0029833512155043257
1.0,50.885334,74.72823,37.20519,1859.3702,0.0029833512155043257
1.0,52.652744,75.60506,37.236492,1891.8138,0.0029833512155043257
1.0,49.425594,72.838295,34.959286,1708.5658,0.0029833512155043257
1.0,53.67598,74.79244,37.328636,1853.7235,0.0029833512155043257
1.0,50.152077,73.340744,36.120243,1771.1528,0.0029833512155043257
1.0,50.657192,74.218315,36.556442,1817.8918,0.0029833512155043257
1.0,52.61896,73.62276,36.43866,1831.9158,0.0029833512155043257
1.0,55.50404,76.94815,38.03225,1873.5842,0.0029833512155043257
1.0,51.102215,74.77701,36.543316,1829.0999,0.0029833512155043257
1.0,50.85956,74.18741,36.85753,1849.5709,0.0029833512155043257
1.0,50.82065,74.32664,37.046185,1845.7255,0.0029833512155043257
1.0,50.90942,74.38642,37.123787,1854.1781,0.0029833512155043257
1.0,51.08651,74.47674,37.047726,1841.9828,0.0029833512155043257
1.0,49.96173,74.60222,36.972553,1833.8958,0.0029833512155043257
1.0,53.645252,75.33685,37.273678,1896.56,0.0029833512155043257
1.0,50.864067,74.486984,36.935986,1830.149,0.0029833512155043257
1.0,53.460136,75.739105,38.232807,1920.0233,0.0029833512155043257
1.0,49.631554,73.65691,35.738888,1798.9174,0.0029833512155043257
1.0,48.495228,74.33371,36.73851,1971.4238,0.0029833512155043257
1.0,53.941223,76.81875,37.69855,1990.4241,0.0029833512155043257
1.0,51.63678,75.10688,37.555927,1850.8967,0.0029833512155043257
1.0,47.680897,73.85425,34.702946,1782.6975,0.0029833512155043257
1.0,45.039173,73.111534,34.76723,1598.4805,0.0029833512155043257
1.0,51.069748,74.28911,37.165718,1876.5797,0.0029833512155043257
1.0,50.367493,73.774414,35.941925,1809.6498,0.0029833512155043257
1.0,51.521683,74.99056,37.419968,1839.711,0.0029833512155043257
1.0,50.080647,74.63269,37.215847,1867.8636,0.0029833512155043257
1.0,51.365337,74.77233,37.107956,1837.6951,0.0029833512155043257
1.0,48.11191,74.806984,36.816555,1832.5472,0.0029833512155043257
1.0,50.751488,74.31576,37.079456,1835.3838,0.0029833512155043257
1.0,51.02119,74.24024,36.982018,1855.777,0.0029833512155043257
1.0,50.432194,73.74315,36.568077,1935.483,0.0029833512155043257
1.0,49.848835,74.34516,36.7685,1789.9812,0.0029833512155043257
1.0,52.391964,74.54182,37.00967,1898.3195,0.0029833512155043257
1.0,50.681896,74.24477,36.885067,1836.6931,0.0029833512155043257
1.0,51.113873,75.89049,37.571236,1917.9017,0.0029833512155043257
1.0,51.228897,74.694244,37.1793,1860.4546,0.0029833512155043257
1.0,47.634624,74.46941,36.594707,1861.4081,0.0029833512155043257
1.0,55.168705,77.91151,36.096893,1948.3071,0.0029833512155043257
1.0,50.7514,74.40898,37.07936,1842.0204,0.0029833512155043257
1.0,49.488537,73.709076,36.34688,1799.1832,0.0029833512155043257
1.0,49.015705,74.74942,36.75559,1834.1923,0.0029833512155043257
1.0,50.991764,74.51495,36.521755,1866.1849,0.0029833512155043257
1.0,51.338295,73.54265,35.23425,1801.7991,0.0029833512155043257
1.0,48.74423,73.44203,34.64794,1770.2635,0.0029833512155043257
1.0,50.164818,74.288445,36.927483,1843.0442,0.0029833512155043257
1.0,50.335712,74.49983,37.31021,1868.4778,0.0029833512155043257
1.0,51.84025,75.667145,35.997692,1773.5739,0.0029833512155043257
1.0,52.002674,74.83149,36.73072,1794.1592,0.0029833512155043257
1.0,50.59477,74.17201,36.375465,1780.3785,0.0029833512155043257
2.0,48.702183,72.27946,35.891518,1727.0287,0.0029762671182078596
1.0,52.025253,75.27988,38.14493,1935.0195,0.0029833512155043257
1.0,49.329456,74.831314,36.255978,1785.727,0.0029833512155043257
1.0,49.20841,74.19857,36.572517,1735.5353,0.0029833512155043257
1.0,50.723557,74.019455,36.583015,1780.763,0.0029833512155043257
1.0,52.400276,75.14534,37.24987,1887.1901,0.0029833512155043257
1.0,52.023117,75.81355,36.760197,1876.0684,0.0029833512155043257
1.0,53.165092,74.554504,37.14486,1851.6113,0.0029833512155043257
1.0,50.764225,74.32497,35.80336,1789.198,0.0029833512155043257
1.0,49.06397,74.08685,36.392166,1763.0947,0.0029833512155043257
1.0,50.119953,74.8536,35.4748,1792.9125,0.0029833512155043257
1.0,50.68455,77.83716,37.80346,2024.4541,0.0029833512155043257
1.0,51.5827,74.7383,36.95845,1828.2631,0.0029833512155043257
1.0,50.19983,73.86831,36.8475,1826.5404,0.0029833512155043257
1.0,50.906864,74.40659,37.09952,1838.654,0.0029833512155043257
1.0,51.93939,74.96615,37.777103,1904.2776,0.0029833512155043257
1.0,51.548164,75.6735,38.05854,1899.4302,0.0029833512155043257
1.0,50.449154,74.46917,36.887337,1824.4602,0.0029833512155043257
1.0,50.42486,73.88336,36.226845,1824.8717,0.0029833512155043257
1.0,49.866234,73.6892,36.79673,1813.7657,0.0029833512155043257
1.0,50.087814,73.771805,36.72916,1814.8563,0.0029833512155043257
1.0,50.407944,74.3025,37.453243,1869.5803,0.0029833512155043257
1.0,52.343994,74.90724,37.13474,1838.5042,0.0029833512155043257
1.0,50.78626,74.55937,37.423676,1882.0881,0.0029833512155043257
1.0,51.859596,74.347015,37.605503,1868.1067,0.0029833512155043257
1.0,52.933968,75.29545,36.735386,1775.8605,0.0029833512155043257
1.0,51.425762,74.879974,36.571507,1851.0016,0.0029833512155043257
1.0,50.572098,74.11863,36.460155,1799.5645,0.0029833512155043257
1.0,51.31156,74.09583,36.211018,1839.6442,0.0029833512155043257
1.0,50.24356,74.6283,36.820553,1822.9474,0.0029833512155043257
1.0,51.280388,74.05165,37.619286,1887.0977,0.0029833512155043257
1.0,50.132294,74.181755,36.34575,1846.788,0.0029833512155043257
1.0,51.78008,74.23501,36.32265,1834.8604,0.0029833512155043257
1.0,50.483143,74.48277,37.22678,1803.1951,0.0029833512155043257
1.0,50.78637,74.378494,37.058933,1837.566,0.0029833512155043257
1.0,51.219975,74.5341,37.74875,1892.199,0.0029833512155043257
1.0,52.99031,75.03328,38.96594,1947.1349,0.0029833512155043257
1.0,51.509052,74.93084,37.395126,1850.4862,0.0029833512155043257
1.0,50.250546,74.51093,35.695305,1760.447,0.0029833512155043257
1.0,49.71587,74.72106,36.37112,1792.2914,0.0029833512155043257
1.0,50.475925,74.09689,36.894615,1825.9697,0.0029833512155043257
1.0,49.40512,72.93811,35.339794,1759.8237,0.0029833512155043257
1.0,51.189625,74.66339,37.038445,1840.2667,0.0029833512155043257
1.0,50.51788,74.15318,37.00826,1826.1361,0.0029833512155043257
1.0,51.23403,74.86999,36.858562,1839.2815,0.0029833512155043257
1.0,51.065212,74.559555,37.186172,1866.2958,0.0029833512155043257
1.0,50.3945,74.08403,36.477806,1817.6259,0.0029833512155043257
1.0,51.591022,74.88873,37.436935,1857.1586,0.0029833512155043257
1.0,51.160526,74.31595,36.95968,1817.047,0.0029833512155043257
1.0,50.54913,74.61374,37.09942,1835.057,0.0029833512155043257
1.0,50.717842,74.4302,37.051502,1835.9249,0.0029833512155043257
1.0,49.447628,74.284515,37.510227,1902.1515,0.0029833512155043257
1.0,50.14135,73.90132,36.100426,1788.42,0.0029833512155043257
1.0,50.12489,73.61331,36.895824,1849.4818,0.0029833512155043257
1.0,49.306847,73.11004,35.48556,1776.9238,0.0029833512155043257
1.0,51.85755,74.98417,37.76459,1864.7587,0.0029833512155043257
1.0,49.79389,73.773544,36.718227,1816.4308,0.0029833512155043257
1.0,50.35795,75.47901,38.181705,1975.9799,0.0029833512155043257
1.0,51.945232,74.47637,37.737606,1879.9683,0.0029833512155043257
1.0,50.555267,74.20378,36.976665,1836.7844,0.0029833512155043257
1.0,50.444782,73.88933,36.101223,1773.0125,0.0029833512155043257
1.0,48.827984,73.25488,36.56532,1828.33,0.0029833512155043257
1.0,52.317513,75.118454,37.03444,1858.3071,0.0029833512155043257
1.0,47.593925,72.45906,34.263332,1800.946,0.0029833512155043257
1.0,50.498997,75.465416,38.603165,1841.1351,0.0029833512155043257
1.0,50.525776,75.50728,36.963867,1903.3835,0.0029833512155043257
1.0,51.168934,73.845055,36.203278,1760.3778,0.0029833512155043257
1.0,50.648228,74.107,37.141865,1835.4082,0.0029833512155043257
1.0,51.88924,74.808105,36.907948,1857.3569,0.0029833512155043257
1.0,49.35165,73.1545,36.013504,1818.7972,0.0029833512155043257
1.0,49.24328,74.46592,36.127605,1775.8922,0.0029833512155043257
1.0,49.93195,73.737045,36.32456,1834.3143,0.0029833512155043257
1.0,51.012714,74.582664,37.595005,1871.7919,0.0029833512155043257
1.0,50.789124,74.39986,37.06739,1839.0105,0.0029833512155043257
1.0,50.55344,73.95384,36.374027,1814.2303,0.0029833512155043257
1.0,50.82055,74.386375,37.01799,1848.0734,0.0029833512155043257
1.0,50.08357,74.10988,36.7565,1795.2098,0.0029833512155043257
1.0,48.0266,73.836494,36.43548,1820.908,0.0029833512155043257
1.0,53.535275,74.60694,36.127357,1828.9431,0.0029833512155043257
1.0,51.73822,74.56683,37.05607,1867.7015,0.0029833512155043257
1.0,49.53585,74.253494,36.829857,1819.2844,0.0029833512155043257
1.0,49.765095,74.17327,36.777557,1813.2793,0.0029833512155043257
1.0,50.345882,73.50512,35.57449,1874.4584,0.0029833512155043257
1.0,49.517582,73.4311,36.259136,1820.268,0.0029833512155043257
1.0,51.64749,74.86703,37.561787,1888.237,0.0029833512155043257
1.0,50.69351,75.75491,38.648567,1992.3671,0.0029833512155043257
1.0,49.94091,74.23994,36.7164,1821.9174,0.0029833512155043257
1.0,50.796524,74.45372,37.088326,1842.6248,0.0029833512155043257
1.0,50.786747,74.15836,36.869057,1861.41,0.0029833512155043257
1.0,49.953,74.43742,37.626,1926.6838,0.0029833512155043257
2.0,49.378063,73.261284,37.134304,1825.8615,0.0029762671182078596
1.0,50.728664,75.27946,37.11603,1855.3761,0.0029833512155043257
1.0,50.120525,75.09748,37.264816,1976.8665,0.0029833512155043257
1.0,50.829727,74.48121,37.095066,1850.3646,0.0029833512155043257
