ss_promo_sk,ss_wholesale_cost,ss_list_price,tpcds-06667g-ssales_rate
23.0,51.040188,78.51515,0.010243403817914831
23.0,50.69695,78.096825,0.010243403817914831
23.0,50.99405,80.34628,0.010243403817914831
23.0,51.572895,79.510345,0.010243403817914831
23.0,52.213356,80.88006,0.010243403817914831
23.0,51.18391,78.8227,0.010243403817914831
23.0,51.320667,77.605576,0.010243403817914831
23.0,51.501724,79.19745,0.010243403817914831
23.0,49.120964,76.74652,0.010243403817914831
23.0,50.63374,77.09183,0.010243403817914831
23.0,51.107323,79.01409,0.010243403817914831
23.0,51.549805,79.98409,0.010243403817914831
23.0,51.493103,79.760056,0.010243403817914831
23.0,50.94972,78.53424,0.010243403817914831
23.0,50.235287,78.32114,0.010243403817914831
23.0,50.82748,78.414604,0.010243403817914831
23.0,50.494514,77.71016,0.010243403817914831
23.0,51.85358,79.54491,0.010243403817914831
23.0,50.822933,78.15071,0.010243403817914831
23.0,48.695736,75.53024,0.010243403817914831
23.0,51.150345,79.65151,0.010243403817914831
23.0,50.69833,77.70341,0.010243403817914831
23.0,51.011204,78.69042,0.010243403817914831
23.0,51.12464,78.3126,0.010243403817914831
23.0,51.068737,79.01119,0.010243403817914831
23.0,51.05299,78.55869,0.010243403817914831
23.0,52.20205,82.081535,0.010243403817914831
23.0,50.949463,79.04543,0.010243403817914831
23.0,51.348232,78.804825,0.010243403817914831
23.0,50.901756,78.11696,0.010243403817914831
23.0,51.031136,78.4076,0.010243403817914831
23.0,50.899708,78.77121,0.010243403817914831
23.0,49.25468,75.94471,0.010243403817914831
23.0,51.615944,80.05317,0.010243403817914831
23.0,50.968204,78.66339,0.010243403817914831
23.0,50.842308,78.37344,0.010243403817914831
23.0,51.204365,79.04472,0.010243403817914831
23.0,51.32815,80.21078,0.010243403817914831
23.0,51.061546,79.5085,0.010243403817914831
23.0,53.123783,83.638626,0.010243403817914831
24.0,51.972496,79.45049,0.009847758202044157
24.0,51.186317,79.92293,0.009847758202044157
24.0,50.896847,79.74182,0.009847758202044157
24.0,50.87674,80.6728,0.009847758202044157
24.0,51.010822,79.55533,0.009847758202044157
24.0,50.478134,78.92405,0.009847758202044157
24.0,50.96621,80.06474,0.009847758202044157
24.0,51.951218,81.21149,0.009847758202044157
24.0,51.13653,79.785065,0.009847758202044157
24.0,51.17092,79.66339,0.009847758202044157
24.0,51.373676,79.59732,0.009847758202044157
24.0,51.13283,79.872856,0.009847758202044157
24.0,51.232132,79.70963,0.009847758202044157
24.0,51.213,79.646576,0.009847758202044157
24.0,51.615982,80.213585,0.009847758202044157
24.0,50.490128,78.84108,0.009847758202044157
24.0,51.043797,79.53522,0.009847758202044157
24.0,51.398453,80.02733,0.009847758202044157
24.0,51.32107,79.67567,0.009847758202044157
24.0,50.62896,79.39705,0.009847758202044157
24.0,51.030926,79.540146,0.009847758202044157
24.0,50.314545,78.10202,0.009847758202044157
24.0,50.96906,79.59953,0.009847758202044157
24.0,51.18595,79.01746,0.009847758202044157
24.0,51.24908,79.9576,0.009847758202044157
24.0,51.46838,79.81367,0.009847758202044157
24.0,51.185875,79.85251,0.009847758202044157
24.0,49.94725,77.45797,0.009847758202044157
24.0,50.912743,79.50402,0.009847758202044157
24.0,51.330864,78.69839,0.009847758202044157
24.0,50.461315,78.53857,0.009847758202044157
24.0,51.24002,79.857925,0.009847758202044157
24.0,51.050163,79.659424,0.009847758202044157
24.0,50.783485,79.188385,0.009847758202044157
24.0,51.61449,82.85677,0.009847758202044157
24.0,51.804752,80.931076,0.009847758202044157
24.0,51.292133,79.875374,0.009847758202044157
24.0,51.32853,79.932106,0.009847758202044157
24.0,49.87282,79.247925,0.009847758202044157
24.0,51.098442,79.61125,0.009847758202044157
24.0,49.923653,79.04234,0.009847758202044157
24.0,51.304466,80.04266,0.009847758202044157
24.0,51.28183,80.052086,0.009847758202044157
24.0,51.07354,79.69094,0.009847758202044157
24.0,51.40908,80.706215,0.009847758202044157
24.0,51.392914,79.9326,0.009847758202044157
24.0,51.432655,80.66217,0.009847758202044157
24.0,51.322086,80.105995,0.009847758202044157
24.0,51.36009,79.83235,0.009847758202044157
24.0,51.088383,78.80323,0.009847758202044157
24.0,50.965775,79.40409,0.009847758202044157
24.0,51.297684,80.263435,0.009847758202044157
24.0,51.24502,79.82611,0.009847758202044157
24.0,51.306164,80.133255,0.009847758202044157
24.0,51.202133,79.75451,0.009847758202044157
24.0,50.938866,79.73486,0.009847758202044157
24.0,51.15269,79.89174,0.009847758202044157
24.0,51.106487,79.78759,0.009847758202044157
25.0,50.997,77.91839,0.0098577779661975
25.0,50.69104,77.43958,0.0098577779661975
25.0,49.93556,75.54507,0.0098577779661975
25.0,50.0032,75.71577,0.0098577779661975
25.0,49.599316,75.81309,0.0098577779661975
25.0,50.08814,76.37237,0.0098577779661975
25.0,50.23781,77.16787,0.0098577779661975
25.0,50.013653,76.1475,0.0098577779661975
25.0,52.07345,81.279526,0.0098577779661975
25.0,49.86895,75.43529,0.0098577779661975
25.0,49.772614,75.65696,0.0098577779661975
25.0,51.340454,79.37335,0.0098577779661975
25.0,50.15489,76.55011,0.0098577779661975
25.0,49.63415,75.65072,0.0098577779661975
25.0,48.679886,74.63187,0.0098577779661975
25.0,50.95648,78.7497,0.0098577779661975
25.0,50.214306,76.29039,0.0098577779661975
25.0,49.948624,76.15182,0.0098577779661975
25.0,49.751915,76.16809,0.0098577779661975
25.0,50.31566,76.4471,0.0098577779661975
25.0,50.59235,77.406235,0.0098577779661975
25.0,50.3013,76.51337,0.0098577779661975
25.0,50.19018,76.4121,0.0098577779661975
25.0,48.511734,73.994514,0.0098577779661975
25.0,48.482372,74.22915,0.0098577779661975
25.0,50.21189,76.24032,0.0098577779661975
25.0,49.768436,75.88258,0.0098577779661975
25.0,47.594555,71.79103,0.0098577779661975
25.0,50.261852,77.84569,0.0098577779661975
25.0,49.71226,75.37528,0.0098577779661975
25.0,49.4568,75.493286,0.0098577779661975
25.0,49.826416,77.73239,0.0098577779661975
25.0,50.03194,76.04625,0.0098577779661975
25.0,48.936577,74.70486,0.0098577779661975
25.0,50.46756,77.62497,0.0098577779661975
25.0,50.41272,76.60587,0.0098577779661975
25.0,51.164627,77.87861,0.0098577779661975
25.0,48.407944,73.1916,0.0098577779661975
25.0,49.87499,78.06654,0.0098577779661975
25.0,50.967976,79.50472,0.0098577779661975
25.0,51.378242,78.59409,0.0098577779661975
25.0,49.979084,76.92388,0.0098577779661975
25.0,49.41606,76.10683,0.0098577779661975
25.0,49.74185,76.07667,0.0098577779661975
25.0,49.220062,75.08474,0.0098577779661975
25.0,50.65377,76.923195,0.0098577779661975
25.0,50.65281,76.78773,0.0098577779661975
25.0,49.993607,76.898,0.0098577779661975
25.0,49.476925,76.078545,0.0098577779661975
25.0,50.184383,78.28621,0.0098577779661975
25.0,49.41388,75.306656,0.0098577779661975
25.0,48.991753,75.81474,0.0098577779661975
25.0,49.554207,76.02385,0.0098577779661975
25.0,48.43149,73.94175,0.0098577779661975
25.0,51.392853,80.07944,0.0098577779661975
25.0,50.181923,77.09521,0.0098577779661975
25.0,50.50573,76.111496,0.0098577779661975
25.0,50.472137,76.81537,0.0098577779661975
26.0,50.151253,77.67752,0.01006951613834517
26.0,50.64545,77.77135,0.01006951613834517
26.0,50.287323,77.721466,0.01006951613834517
26.0,50.26174,77.69286,0.01006951613834517
26.0,49.975044,78.55986,0.01006951613834517
26.0,51.27593,79.12988,0.01006951613834517
26.0,50.11598,77.06316,0.01006951613834517
26.0,50.24684,77.32643,0.01006951613834517
26.0,50.368862,77.82747,0.01006951613834517
26.0,49.482964,75.86015,0.01006951613834517
26.0,50.446556,77.872925,0.01006951613834517
26.0,50.028275,77.337944,0.01006951613834517
26.0,50.01341,77.123856,0.01006951613834517
26.0,50.63001,78.64843,0.01006951613834517
26.0,50.54463,77.92562,0.01006951613834517
26.0,50.156956,78.01828,0.01006951613834517
26.0,49.910706,76.89205,0.01006951613834517
26.0,50.14372,78.00959,0.01006951613834517
26.0,50.581078,78.05951,0.01006951613834517
26.0,49.4597,75.629684,0.01006951613834517
26.0,50.211838,77.669556,0.01006951613834517
26.0,50.681282,78.20041,0.01006951613834517
26.0,50.688656,78.3392,0.01006951613834517
26.0,49.793545,76.15904,0.01006951613834517
26.0,50.578995,76.95494,0.01006951613834517
26.0,50.295803,77.74312,0.01006951613834517
26.0,49.86093,76.80414,0.01006951613834517
26.0,50.613007,77.956184,0.01006951613834517
26.0,50.081127,77.71485,0.01006951613834517
26.0,50.05399,77.34879,0.01006951613834517
26.0,51.190178,80.61141,0.01006951613834517
26.0,49.820896,76.798935,0.01006951613834517
26.0,50.233624,77.61575,0.01006951613834517
26.0,51.24122,79.91178,0.01006951613834517
26.0,50.513515,78.33564,0.01006951613834517
26.0,50.647003,78.04717,0.01006951613834517
26.0,50.39936,77.45213,0.01006951613834517
26.0,49.96111,77.74152,0.01006951613834517
26.0,50.20455,78.69627,0.01006951613834517
26.0,51.119457,79.13818,0.01006951613834517
26.0,48.505314,74.82074,0.01006951613834517
26.0,50.47983,78.52729,0.01006951613834517
26.0,51.20736,79.7407,0.01006951613834517
26.0,48.43037,74.90689,0.01006951613834517
26.0,50.929867,77.847404,0.01006951613834517
26.0,50.333412,77.274254,0.01006951613834517
26.0,50.280357,78.19705,0.01006951613834517
26.0,49.583893,77.647606,0.01006951613834517
26.0,50.02646,77.09368,0.01006951613834517
26.0,49.502266,76.40296,0.01006951613834517
26.0,50.549232,78.315765,0.01006951613834517
26.0,49.990757,78.250565,0.01006951613834517
26.0,49.691452,76.464,0.01006951613834517
26.0,49.575348,76.34081,0.01006951613834517
26.0,50.304512,77.86034,0.01006951613834517
26.0,49.860275,76.92344,0.01006951613834517
26.0,50.497818,77.59998,0.01006951613834517
26.0,49.97261,76.76439,0.01006951613834517
27.0,49.103313,74.97488,0.009952288420932489
27.0,50.14445,76.42221,0.009952288420932489
27.0,50.486477,77.50213,0.009952288420932489
27.0,50.459587,77.24859,0.009952288420932489
27.0,48.13508,73.69877,0.009952288420932489
27.0,49.91368,76.672066,0.009952288420932489
27.0,49.968777,77.08045,0.009952288420932489
27.0,49.737057,75.42647,0.009952288420932489
27.0,49.874935,76.379005,0.009952288420932489
27.0,50.134342,76.05726,0.009952288420932489
27.0,50.25981,76.9768,0.009952288420932489
27.0,50.02838,77.15484,0.009952288420932489
27.0,50.061474,76.06618,0.009952288420932489
27.0,49.97934,76.28546,0.009952288420932489
27.0,50.03629,76.596535,0.009952288420932489
27.0,49.78798,76.61678,0.009952288420932489
27.0,49.784546,76.21876,0.009952288420932489
27.0,49.333588,77.0031,0.009952288420932489
27.0,49.565353,76.26379,0.009952288420932489
27.0,50.151413,76.94489,0.009952288420932489
27.0,50.18773,77.14138,0.009952288420932489
27.0,49.305298,76.69079,0.009952288420932489
27.0,48.903103,75.33494,0.009952288420932489
27.0,49.44278,75.91982,0.009952288420932489
27.0,49.81232,76.11336,0.009952288420932489
27.0,49.60735,76.73168,0.009952288420932489
27.0,50.186962,76.42131,0.009952288420932489
27.0,49.550285,75.7043,0.009952288420932489
27.0,49.94479,76.58112,0.009952288420932489
27.0,49.940475,76.51816,0.009952288420932489
27.0,50.791508,78.38828,0.009952288420932489
27.0,49.8463,76.63985,0.009952288420932489
27.0,50.33503,76.933624,0.009952288420932489
27.0,50.0832,76.69094,0.009952288420932489
27.0,49.283127,75.693886,0.009952288420932489
27.0,49.942513,76.688774,0.009952288420932489
27.0,49.811264,76.643814,0.009952288420932489
27.0,49.797733,76.14013,0.009952288420932489
27.0,49.574665,76.02167,0.009952288420932489
27.0,49.647533,75.76612,0.009952288420932489
27.0,49.15221,75.069275,0.009952288420932489
27.0,50.64217,78.83377,0.009952288420932489
27.0,49.53427,76.53548,0.009952288420932489
27.0,49.806923,77.09478,0.009952288420932489
27.0,49.83787,76.41604,0.009952288420932489
27.0,49.94011,77.68415,0.009952288420932489
27.0,49.76903,76.235214,0.009952288420932489
27.0,50.303577,76.52815,0.009952288420932489
27.0,48.696117,74.672714,0.009952288420932489
27.0,49.69882,75.957436,0.009952288420932489
27.0,49.880108,76.63702,0.009952288420932489
27.0,48.867924,74.50608,0.009952288420932489
27.0,50.94429,77.43418,0.009952288420932489
27.0,49.95557,77.1949,0.009952288420932489
27.0,49.32351,75.609764,0.009952288420932489
27.0,50.707016,77.727356,0.009952288420932489
27.0,49.400135,75.8972,0.009952288420932489
27.0,49.96023,76.630135,0.009952288420932489
28.0,49.894863,77.28223,0.009981338713369963
28.0,49.56939,76.73204,0.009981338713369963
28.0,50.082603,77.5131,0.009981338713369963
28.0,50.450287,78.51641,0.009981338713369963
28.0,50.36679,78.538956,0.009981338713369963
28.0,50.471348,78.395546,0.009981338713369963
28.0,50.497795,79.09226,0.009981338713369963
28.0,50.692215,78.74129,0.009981338713369963
28.0,50.749832,79.09795,0.009981338713369963
28.0,49.13084,77.02327,0.009981338713369963
28.0,50.191387,77.96957,0.009981338713369963
28.0,50.0068,77.30134,0.009981338713369963
28.0,50.276283,77.50056,0.009981338713369963
28.0,50.403687,77.57999,0.009981338713369963
28.0,48.33369,76.10906,0.009981338713369963
28.0,50.00918,77.15861,0.009981338713369963
28.0,49.798595,77.19986,0.009981338713369963
28.0,49.92979,76.05872,0.009981338713369963
28.0,49.43828,76.48901,0.009981338713369963
28.0,50.5184,77.94396,0.009981338713369963
28.0,50.06373,77.50542,0.009981338713369963
28.0,49.60026,76.791275,0.009981338713369963
28.0,50.15538,77.78742,0.009981338713369963
28.0,50.0066,77.68913,0.009981338713369963
28.0,50.17766,77.976776,0.009981338713369963
28.0,50.079655,77.60335,0.009981338713369963
28.0,50.05827,77.674774,0.009981338713369963
28.0,50.61008,77.66077,0.009981338713369963
28.0,49.94408,77.492294,0.009981338713369963
28.0,49.58201,77.245445,0.009981338713369963
28.0,49.821697,77.31322,0.009981338713369963
28.0,49.916794,76.8801,0.009981338713369963
28.0,50.05512,77.7516,0.009981338713369963
28.0,49.99409,77.32867,0.009981338713369963
28.0,49.996906,77.66886,0.009981338713369963
28.0,49.76015,77.55662,0.009981338713369963
28.0,50.110508,77.919205,0.009981338713369963
28.0,49.902718,77.976295,0.009981338713369963
28.0,50.092533,77.90987,0.009981338713369963
28.0,50.474846,79.2809,0.009981338713369963
28.0,50.714485,79.11197,0.009981338713369963
28.0,50.240173,78.06398,0.009981338713369963
28.0,49.676464,77.084335,0.009981338713369963
28.0,49.872337,77.61608,0.009981338713369963
28.0,50.242943,78.08097,0.009981338713369963
28.0,50.198025,78.1845,0.009981338713369963
28.0,49.86994,77.37041,0.009981338713369963
28.0,48.443264,75.567764,0.009981338713369963
28.0,50.162697,77.7176,0.009981338713369963
28.0,50.458607,78.10489,0.009981338713369963
28.0,49.817303,77.08104,0.009981338713369963
28.0,50.124805,77.69127,0.009981338713369963
28.0,50.043705,77.66217,0.009981338713369963
28.0,50.05172,77.88697,0.009981338713369963
28.0,50.633896,78.67972,0.009981338713369963
28.0,50.36938,78.60357,0.009981338713369963
28.0,50.127834,77.36199,0.009981338713369963
28.0,49.988052,77.00436,0.009981338713369963
29.0,49.93919,76.31818,0.009751035444046196
29.0,50.07025,78.55014,0.009751035444046196
29.0,49.97945,76.68878,0.009751035444046196
29.0,50.81061,77.46114,0.009751035444046196
29.0,51.056866,78.1481,0.009751035444046196
29.0,50.661724,78.84204,0.009751035444046196
29.0,51.58272,79.08627,0.009751035444046196
29.0,49.786144,76.852455,0.009751035444046196
29.0,50.19269,78.03709,0.009751035444046196
29.0,50.377647,77.55794,0.009751035444046196
29.0,50.040855,77.160774,0.009751035444046196
29.0,50.40508,77.86311,0.009751035444046196
29.0,50.214985,76.37199,0.009751035444046196
29.0,50.350357,77.34772,0.009751035444046196
29.0,49.593754,76.005264,0.009751035444046196
29.0,50.033604,77.29503,0.009751035444046196
29.0,49.88345,76.71827,0.009751035444046196
29.0,50.748203,77.72453,0.009751035444046196
29.0,50.28259,77.69713,0.009751035444046196
29.0,50.801785,80.15248,0.009751035444046196
29.0,49.99618,76.82746,0.009751035444046196
29.0,49.103756,75.23315,0.009751035444046196
29.0,50.335743,77.43974,0.009751035444046196
29.0,49.98903,77.79043,0.009751035444046196
29.0,50.06824,76.65717,0.009751035444046196
29.0,49.409573,76.220024,0.009751035444046196
29.0,49.871895,76.72438,0.009751035444046196
29.0,50.231777,77.09926,0.009751035444046196
29.0,50.40803,77.66514,0.009751035444046196
29.0,48.753647,75.559906,0.009751035444046196
29.0,49.60308,75.81203,0.009751035444046196
29.0,50.467888,78.970245,0.009751035444046196
29.0,50.53866,77.45386,0.009751035444046196
29.0,50.350147,78.22249,0.009751035444046196
29.0,49.75809,77.12193,0.009751035444046196
29.0,49.33002,75.39168,0.009751035444046196
29.0,50.33254,77.30226,0.009751035444046196
29.0,50.6737,79.123024,0.009751035444046196
29.0,49.92701,76.6335,0.009751035444046196
29.0,49.395023,75.651596,0.009751035444046196
29.0,51.204144,79.70787,0.009751035444046196
29.0,50.22194,77.08656,0.009751035444046196
29.0,50.12026,77.071236,0.009751035444046196
29.0,50.54615,77.46726,0.009751035444046196
29.0,50.37373,78.18265,0.009751035444046196
29.0,49.762825,76.45844,0.009751035444046196
29.0,50.15714,76.84336,0.009751035444046196
29.0,50.01457,76.76055,0.009751035444046196
29.0,50.411324,78.09431,0.009751035444046196
29.0,50.771175,77.791336,0.009751035444046196
29.0,50.418724,77.223625,0.009751035444046196
29.0,50.497063,77.54071,0.009751035444046196
29.0,50.405804,77.034195,0.009751035444046196
29.0,50.493004,76.76207,0.009751035444046196
29.0,50.565136,78.05212,0.009751035444046196
29.0,50.271366,76.37888,0.009751035444046196
29.0,49.868042,76.94354,0.009751035444046196
30.0,50.479,78.52855,0.009804573564963174
30.0,50.39911,78.76366,0.009804573564963174
30.0,50.478752,78.35846,0.009804573564963174
30.0,50.814037,77.98594,0.009804573564963174
30.0,50.556423,78.090904,0.009804573564963174
30.0,50.957508,79.62221,0.009804573564963174
30.0,50.464012,78.08237,0.009804573564963174
30.0,49.96104,77.41419,0.009804573564963174
30.0,50.335815,78.21612,0.009804573564963174
30.0,50.436726,78.40562,0.009804573564963174
30.0,50.206768,78.65179,0.009804573564963174
30.0,50.82895,79.03784,0.009804573564963174
30.0,50.68661,78.00275,0.009804573564963174
30.0,50.191044,78.17102,0.009804573564963174
30.0,49.247948,75.31154,0.009804573564963174
30.0,50.40923,77.4542,0.009804573564963174
30.0,50.402355,78.34543,0.009804573564963174
30.0,50.67916,78.83314,0.009804573564963174
30.0,50.812115,79.34586,0.009804573564963174
30.0,50.24146,77.96764,0.009804573564963174
30.0,50.19238,77.48385,0.009804573564963174
30.0,50.56273,80.53622,0.009804573564963174
30.0,49.563766,77.13294,0.009804573564963174
30.0,49.73599,77.59637,0.009804573564963174
30.0,50.43609,78.12362,0.009804573564963174
30.0,50.23827,78.16771,0.009804573564963174
30.0,51.063957,79.5819,0.009804573564963174
30.0,50.896927,79.26787,0.009804573564963174
30.0,50.180138,77.906166,0.009804573564963174
30.0,49.680862,77.270485,0.009804573564963174
30.0,50.613876,78.81455,0.009804573564963174
30.0,50.510498,78.610794,0.009804573564963174
30.0,50.234444,77.90295,0.009804573564963174
30.0,49.700554,76.69493,0.009804573564963174
30.0,50.56002,79.0513,0.009804573564963174
30.0,50.36045,78.54175,0.009804573564963174
30.0,50.505707,78.68449,0.009804573564963174
30.0,50.464348,77.98393,0.009804573564963174
30.0,50.211655,77.878784,0.009804573564963174
30.0,50.18437,77.644646,0.009804573564963174
30.0,50.19125,77.84619,0.009804573564963174
30.0,50.379517,78.91395,0.009804573564963174
30.0,49.709103,77.277954,0.009804573564963174
30.0,50.358162,78.240395,0.009804573564963174
30.0,50.426388,78.674614,0.009804573564963174
30.0,50.350315,78.02746,0.009804573564963174
30.0,50.26765,78.37813,0.009804573564963174
30.0,50.434036,78.861305,0.009804573564963174
30.0,48.860092,75.87543,0.009804573564963174
30.0,50.497444,78.61833,0.009804573564963174
30.0,50.605,79.437996,0.009804573564963174
30.0,49.79086,76.73854,0.009804573564963174
30.0,49.48492,77.0867,0.009804573564963174
30.0,48.879555,75.722145,0.009804573564963174
30.0,50.508102,78.16672,0.009804573564963174
30.0,50.31431,78.21542,0.009804573564963174
30.0,49.88687,77.36169,0.009804573564963174
30.0,49.727802,77.255035,0.009804573564963174
31.0,50.749424,78.00498,0.009824457777026646
31.0,49.896343,76.976944,0.009824457777026646
31.0,49.828106,76.68759,0.009824457777026646
31.0,50.02231,77.113014,0.009824457777026646
31.0,50.012306,77.2067,0.009824457777026646
31.0,48.453068,74.685905,0.009824457777026646
31.0,50.187286,77.245094,0.009824457777026646
31.0,50.258038,77.46137,0.009824457777026646
31.0,49.49903,75.55117,0.009824457777026646
31.0,49.606308,76.37985,0.009824457777026646
31.0,49.958416,77.44901,0.009824457777026646
31.0,49.99545,77.15025,0.009824457777026646
31.0,49.168465,75.96803,0.009824457777026646
31.0,49.928448,76.737495,0.009824457777026646
31.0,49.96497,77.00522,0.009824457777026646
31.0,49.592697,75.41436,0.009824457777026646
31.0,49.164963,75.666084,0.009824457777026646
31.0,50.380596,77.38816,0.009824457777026646
31.0,49.550034,76.71511,0.009824457777026646
31.0,49.946903,76.89281,0.009824457777026646
31.0,49.751984,76.87036,0.009824457777026646
31.0,49.94922,76.96356,0.009824457777026646
31.0,50.08868,78.30438,0.009824457777026646
31.0,50.313503,77.45046,0.009824457777026646
31.0,49.875614,77.10175,0.009824457777026646
31.0,50.268368,76.82431,0.009824457777026646
31.0,49.869602,76.97366,0.009824457777026646
31.0,50.225014,77.246735,0.009824457777026646
31.0,48.84589,75.31139,0.009824457777026646
31.0,49.500538,76.51686,0.009824457777026646
31.0,49.866,76.68064,0.009824457777026646
31.0,49.524193,76.064766,0.009824457777026646
31.0,49.64381,76.89858,0.009824457777026646
31.0,50.018852,77.340256,0.009824457777026646
31.0,50.26744,77.67395,0.009824457777026646
31.0,49.680218,76.69582,0.009824457777026646
31.0,49.121094,75.90756,0.009824457777026646
31.0,49.96837,77.11147,0.009824457777026646
31.0,49.158997,75.76752,0.009824457777026646
31.0,50.311428,78.42655,0.009824457777026646
31.0,49.503613,76.26871,0.009824457777026646
31.0,50.28396,77.965065,0.009824457777026646
31.0,49.96985,77.40149,0.009824457777026646
31.0,50.154404,77.57241,0.009824457777026646
31.0,49.61773,76.1285,0.009824457777026646
31.0,50.63722,78.13323,0.009824457777026646
31.0,49.675285,76.58478,0.009824457777026646
31.0,48.722984,74.66529,0.009824457777026646
31.0,49.99471,77.07515,0.009824457777026646
31.0,48.89654,75.65351,0.009824457777026646
31.0,49.76116,76.97656,0.009824457777026646
31.0,50.33203,77.22683,0.009824457777026646
31.0,49.62921,76.335625,0.009824457777026646
31.0,50.42135,79.12004,0.009824457777026646
31.0,50.13573,76.98135,0.009824457777026646
31.0,49.890438,76.67907,0.009824457777026646
31.0,49.972588,77.30909,0.009824457777026646
31.0,49.909325,77.079185,0.009824457777026646
32.0,51.086952,79.82676,0.00976770673049524
32.0,49.946617,78.44868,0.00976770673049524
32.0,48.366604,75.83625,0.00976770673049524
32.0,50.115047,78.31192,0.00976770673049524
32.0,50.167454,78.078255,0.00976770673049524
32.0,49.68693,77.07265,0.00976770673049524
32.0,49.729053,77.89519,0.00976770673049524
32.0,50.041695,78.03977,0.00976770673049524
32.0,50.548466,78.37331,0.00976770673049524
32.0,50.235394,78.30985,0.00976770673049524
32.0,49.728966,77.462296,0.00976770673049524
32.0,50.09721,78.27779,0.00976770673049524
32.0,50.117996,78.00545,0.00976770673049524
32.0,49.76578,78.20404,0.00976770673049524
32.0,50.13897,78.232544,0.00976770673049524
32.0,50.014,78.07672,0.00976770673049524
32.0,50.347878,78.72272,0.00976770673049524
32.0,50.112244,78.18832,0.00976770673049524
32.0,49.9994,78.04093,0.00976770673049524
32.0,49.810375,77.81049,0.00976770673049524
32.0,50.17688,78.385704,0.00976770673049524
32.0,50.149105,78.237526,0.00976770673049524
32.0,50.086487,77.90957,0.00976770673049524
32.0,49.75972,77.82375,0.00976770673049524
32.0,50.13695,78.37541,0.00976770673049524
32.0,50.177406,78.2197,0.00976770673049524
32.0,50.5376,78.85339,0.00976770673049524
32.0,50.300014,78.58783,0.00976770673049524
32.0,50.046738,78.0,0.00976770673049524
32.0,50.16518,78.31517,0.00976770673049524
32.0,50.123566,78.28541,0.00976770673049524
32.0,50.552517,78.871994,0.00976770673049524
32.0,49.780952,77.959045,0.00976770673049524
32.0,49.953167,77.345955,0.00976770673049524
32.0,50.19537,77.738,0.00976770673049524
32.0,49.257355,77.39943,0.00976770673049524
32.0,50.01301,77.90688,0.00976770673049524
32.0,48.945236,76.05812,0.00976770673049524
32.0,50.252335,78.47238,0.00976770673049524
32.0,49.86717,78.27604,0.00976770673049524
32.0,50.50262,78.53557,0.00976770673049524
32.0,49.31329,78.01248,0.00976770673049524
32.0,49.976418,78.23021,0.00976770673049524
32.0,49.280083,77.70515,0.00976770673049524
32.0,50.141422,78.37837,0.00976770673049524
32.0,50.33478,78.56586,0.00976770673049524
32.0,50.438873,78.88656,0.00976770673049524
32.0,49.381855,76.50432,0.00976770673049524
32.0,49.87145,77.961754,0.00976770673049524
32.0,50.12964,78.26673,0.00976770673049524
32.0,49.942127,78.45254,0.00976770673049524
32.0,49.15178,76.028435,0.00976770673049524
32.0,49.95475,77.76625,0.00976770673049524
32.0,50.1182,78.23437,0.00976770673049524
32.0,50.001236,78.07232,0.00976770673049524
32.0,50.35727,78.77784,0.00976770673049524
32.0,49.61211,77.126236,0.00976770673049524
33.0,52.16548,79.348526,0.009884310841983851
33.0,51.309723,78.470345,0.009884310841983851
33.0,51.61556,78.6249,0.009884310841983851
33.0,52.97312,82.05378,0.009884310841983851
33.0,51.429764,79.54234,0.009884310841983851
33.0,51.993473,78.52258,0.009884310841983851
33.0,52.17345,79.54187,0.009884310841983851
33.0,52.449375,80.17199,0.009884310841983851
33.0,51.95314,79.38121,0.009884310841983851
33.0,50.864426,76.445305,0.009884310841983851
33.0,51.410706,77.3963,0.009884310841983851
33.0,52.43671,81.21957,0.009884310841983851
33.0,51.48185,78.96892,0.009884310841983851
33.0,51.660805,78.7105,0.009884310841983851
33.0,52.50821,80.20526,0.009884310841983851
33.0,52.61693,80.45479,0.009884310841983851
33.0,51.79334,79.138855,0.009884310841983851
33.0,51.28414,79.237274,0.009884310841983851
33.0,52.38779,79.94147,0.009884310841983851
33.0,52.68867,81.026436,0.009884310841983851
33.0,52.278507,79.44906,0.009884310841983851
33.0,51.353447,78.42461,0.009884310841983851
33.0,52.45478,80.068184,0.009884310841983851
33.0,53.778023,84.081024,0.009884310841983851
33.0,51.860844,77.95629,0.009884310841983851
33.0,52.53005,79.69842,0.009884310841983851
33.0,52.766155,81.05377,0.009884310841983851
33.0,49.736668,75.86718,0.009884310841983851
33.0,51.832882,80.78782,0.009884310841983851
33.0,49.572464,75.402115,0.009884310841983851
33.0,51.865574,78.35757,0.009884310841983851
33.0,52.571793,79.866005,0.009884310841983851
33.0,51.742535,79.70791,0.009884310841983851
33.0,53.58217,82.64227,0.009884310841983851
33.0,50.711563,76.963455,0.009884310841983851
33.0,50.340916,76.96573,0.009884310841983851
33.0,50.926468,77.042175,0.009884310841983851
33.0,51.222355,76.9944,0.009884310841983851
33.0,50.63808,77.060524,0.009884310841983851
33.0,52.980446,80.21779,0.009884310841983851
33.0,51.43835,78.30403,0.009884310841983851
33.0,50.922344,78.952896,0.009884310841983851
33.0,50.833702,77.54263,0.009884310841983851
33.0,51.02728,77.81842,0.009884310841983851
33.0,51.44625,76.42963,0.009884310841983851
33.0,49.754128,74.38021,0.009884310841983851
33.0,51.90482,79.991615,0.009884310841983851
