a_unique_carrier,a_taxi_out,a_air_time,a_distance,flights-flight-a_rate
DL,21.93368381189419,1231.4496860649028,932.489021446574,0.06334618648797201
DL,13.900795813512756,1175.4544042431494,577.3200256969297,0.06334618648797201
DL,8.291111098396193,1180.7554260748964,558.4010156534247,0.06334618648797201
DL,8.676500696675689,1353.223971930616,2182.980363949544,0.06334618648797201
DL,14.11683975450188,1228.3025383475763,956.4103886027394,0.06334618648797201
DL,8.344252368458863,1185.4205437454964,550.9887817584073,0.06334618648797201
DL,33.16258179551784,1152.140661945547,208.01746286379588,0.06334618648797201
DL,8.527212685584665,1222.5140157617043,998.9947618340252,0.06334618648797201
DL,8.572437751008147,1233.1888643700913,917.5507101580498,0.06334618648797201
DL,13.581379951085594,1146.8643717770328,219.80301738525398,0.06334618648797201
DL,21.88210697653356,1184.2693073896367,557.315872623356,0.06334618648797201
DL,20.567266090317663,1162.9143533124472,416.3824351082952,0.06334618648797201
DL,13.975928831006389,1147.6062519631093,232.65681350200902,0.06334618648797201
DL,33.96126877662751,1230.988100259369,918.7039776944617,0.06334618648797201
DL,8.223289258231636,1140.2916529620672,247.0699224998492,0.06334618648797201
DL,13.588666260601315,1148.1092049609638,218.44931278622127,0.06334618648797201
DL,13.649232709814838,1183.4683962404038,246.72566128434346,0.06334618648797201
DL,8.268420831147637,1161.6267877611253,426.20178116225793,0.06334618648797201
DL,13.572703330837316,1139.675584485639,278.2756027517476,0.06334618648797201
DL,13.877384251696212,1171.6102708006842,624.6349290223271,0.06334618648797201
DL,14.418594542821344,1340.1863862517125,1543.2929049252011,0.06334618648797201
DL,8.354057562498996,1174.0109409802174,303.57300227823697,0.06334618648797201
DL,13.984205996891815,1145.5964374284079,223.90334123014682,0.06334618648797201
DL,8.256156284049371,1170.2603829431334,307.08898881403195,0.06334618648797201
DL,8.028213007403696,1151.7568308281343,193.40316594891925,0.06334618648797201
DL,8.140152851050123,1144.182748168,226.89275868064908,0.06334618648797201
DL,8.29001394168642,1178.250520271127,583.1130200266815,0.06334618648797201
DL,13.961079632393481,1143.1250023927512,249.1392970698254,0.06334618648797201
DL,8.441295115885733,1280.5202202476405,1559.579701199001,0.06334618648797201
DL,14.116723611508773,1226.800345271391,968.220722870193,0.06334618648797201
DL,20.869444188381145,1156.8951115947089,485.9051365305938,0.06334618648797201
DL,13.871070017646709,1143.9538115649377,230.3991074719154,0.06334618648797201
DL,34.23937708303639,1183.436682569885,563.7110488316439,0.06334618648797201
DL,13.654011703230822,1158.1812987358178,466.15585645438216,0.06334618648797201
DL,13.283950266339675,1146.129741863597,225.98465262493048,0.06334618648797201
DL,14.051854529666725,1228.0589629695046,950.2805916706468,0.06334618648797201
DL,13.395138191786767,1142.19504927596,232.9052889022196,0.06334618648797201
DL,19.96252631511374,1144.1325063538325,241.73343223609658,0.06334618648797201
DL,13.904418746712052,1173.7693655978971,306.70094084825655,0.06334618648797201
DL,14.80179040587529,1366.827552373514,2187.8545874823267,0.06334618648797201
DL,8.477324770101932,1233.2345489614381,904.7562153135591,0.06334618648797201
DL,8.09376213033947,1146.40694428439,223.71810279936446,0.06334618648797201
DL,13.841493211709572,1268.1240970599745,1078.1790434015018,0.06334618648797201
DL,8.293220707146139,1185.7777401050096,496.5862107206134,0.06334618648797201
DL,14.143720991648138,1319.0142206455282,1558.8335460505598,0.06334618648797201
DL,8.453031104604156,1181.2738638512988,561.9760972411334,0.06334618648797201
DL,8.269160111404323,1144.3690464987399,250.2399127808881,0.06334618648797201
DL,13.880552461765072,1171.2413665690704,303.8526930577528,0.06334618648797201
DL,8.285944268744284,1142.6703944505798,268.3195306330959,0.06334618648797201
DL,13.820959188154374,1171.1734645418974,291.990291011616,0.06334618648797201
DL,8.248530846268634,1139.6142840247455,271.6559681954385,0.06334618648797201
DL,13.720467969507531,1189.6723066776408,844.7741626114685,0.06334618648797201
DL,21.72003572975903,1221.1287181497398,970.161205607008,0.06334618648797201
DL,8.513533750528685,1285.4088405046743,1059.170173307243,0.06334618648797201
DL,8.16748253800342,1147.2073309681443,216.3218327939991,0.06334618648797201
DL,21.313410499360856,1143.5513174335583,238.3986745350777,0.06334618648797201
DL,13.805857770127702,1225.0469015901785,964.7007626533538,0.06334618648797201
DL,13.933554371676498,1206.512279588175,650.5933865472034,0.06334618648797201
DL,13.843215135047618,1188.0850815742683,885.767901138397,0.06334618648797201
DL,33.734264497856614,1170.0093947007663,309.05644975340994,0.06334618648797201
DL,14.584978417284207,1375.73080521779,2128.8591041172194,0.06334618648797201
DL,8.2479944661311,1168.8995956472304,309.98287488078995,0.06334618648797201
DL,8.228474028264278,1143.7557389697145,232.61208259610487,0.06334618648797201
DL,8.325932508320173,1175.9440288854396,594.3728496882045,0.06334618648797201
DL,14.044967032767504,1287.4035954000458,1050.9789227002382,0.06334618648797201
DL,13.763903091494143,1146.8189634779592,256.2226223985225,0.06334618648797201
DL,7.964573386583606,1141.9541559960448,235.61906808537748,0.06334618648797201
DL,13.334338566000254,1140.0883845031972,256.59220415149866,0.06334618648797201
DL,8.448019282324903,1228.158067140463,889.01037631782,0.06334618648797201
DL,14.081656731002317,1295.8746334200387,1808.105638324819,0.06334618648797201
DL,8.580770871627596,1220.800438732627,996.4561803395364,0.06334618648797201
DL,13.800407012345177,1289.903018091036,1536.9863467271139,0.06334618648797201
DL,21.47663047026569,1146.17203842225,222.09831797606637,0.06334618648797201
DL,13.882553819801014,1173.8918182140417,609.6452892848226,0.06334618648797201
DL,22.390698565387474,1214.208328087028,636.5979641252354,0.06334618648797201
DL,14.04728029262808,1231.8732132908501,907.830323705658,0.06334618648797201
DL,8.407794574253105,1202.3947027931754,779.5235652531399,0.06334618648797201
DL,13.931311690817935,1240.3644317073768,848.423181015387,0.06334618648797201
DL,14.116084982209054,1234.6135107028454,921.0344267823973,0.06334618648797201
DL,13.899682134749124,1280.8936769849665,1537.8704843750502,0.06334618648797201
DL,8.217527664608,1144.598611227654,230.70030231563885,0.06334618648797201
DL,8.363804838285752,1141.8532976382266,266.76657854078206,0.06334618648797201
DL,21.80730560867405,1176.6545535106277,594.2112240088939,0.06334618648797201
DL,13.79250033055865,1140.1426195800054,270.400903336687,0.06334618648797201
DL,8.52994881091792,1312.3880589976798,987.6914305184462,0.06334618648797201
DL,22.303832274212127,1225.6710346411494,956.2470639270351,0.06334618648797201
DL,13.922106166799512,1178.2933469688353,555.0954579590738,0.06334618648797201
DL,8.122143967857095,1146.1953533643361,240.5948633077916,0.06334618648797201
DL,8.835002264986258,1365.8398595510805,2054.5025641295388,0.06334618648797201
DL,8.608109465723858,1292.839628849704,1469.6103791690114,0.06334618648797201
DL,13.753962283317055,1287.8568732537296,1548.7897634027113,0.06334618648797201
DL,13.868094986327096,1329.4356100801422,1567.4707366065613,0.06334618648797201
DL,13.17965412046645,1146.1545730569176,216.80198804662362,0.06334618648797201
DL,69.22420598126735,1168.454670876749,317.06761031205804,0.06334618648797201
DL,13.1762049302697,1154.746623214821,451.5598074028375,0.06334618648797201
DL,14.022513676837823,1161.801674175935,397.19820628087115,0.06334618648797201
DL,8.308105232683692,1169.8019935323673,309.9093165736301,0.06334618648797201
DL,13.468440817711757,1166.1571533064114,379.9719983270894,0.06334618648797201
DL,13.814984162891687,1194.008137108087,494.877341481615,0.06334618648797201
DL,8.665411135880094,1370.5908293183593,2091.6261667370413,0.06334618648797201
DL,8.424524832854058,1294.8522986577336,2016.0473077794961,0.06334618648797201
DL,13.924157869182038,1144.6842814858746,238.68202545039733,0.06334618648797201
DL,13.605317613943313,1152.541581222623,191.70966954644277,0.06334618648797201
DL,8.032749068167519,1142.4077503527421,231.96364079795362,0.06334618648797201
DL,13.662743697021597,1146.8217293777336,230.8667771859059,0.06334618648797201
DL,22.341530151847387,1364.7229022457666,2085.355735420405,0.06334618648797201
DL,21.247143854940578,1151.5305817122894,193.90958282920832,0.06334618648797201
DL,32.19445233552162,1146.7708396282264,231.67938251228395,0.06334618648797201
DL,33.95773589400848,1139.830696078963,284.6880012771669,0.06334618648797201
DL,13.839322773154795,1192.6991248142187,827.8051272071266,0.06334618648797201
DL,22.18448406013595,1178.3360252223017,588.3603473700398,0.06334618648797201
DL,8.41203842097811,1170.8629854007586,619.5694005150733,0.06334618648797201
DL,14.07530721400024,1286.8838685270641,1532.4061571468815,0.06334618648797201
DL,8.603810905493416,1281.8661793350045,1540.2989981925573,0.06334618648797201
DL,14.110339125878866,1184.1140133539138,546.3109986052751,0.06334618648797201
DL,8.261313895201143,1145.462612780827,246.99322518174876,0.06334618648797201
DL,33.387465050557054,1174.030601832664,286.83635385288005,0.06334618648797201
DL,34.81708681211931,1237.7792066900167,878.2317326017676,0.06334618648797201
DL,34.040712290627624,1228.0911801740724,909.1497573836328,0.06334618648797201
DL,8.485462517492069,1232.934344469918,940.5341750065422,0.06334618648797201
DL,8.55350012720547,1221.9060206077768,999.6079620885704,0.06334618648797201
DL,13.737400591108436,1192.1671529811592,871.0534099298208,0.06334618648797201
DL,13.434134157793698,1144.0270439408241,251.02479426454425,0.06334618648797201
DL,8.401468557007515,1227.5351117388188,957.817858046358,0.06334618648797201
DL,13.702235038825924,1144.99616371715,222.75576297258937,0.06334618648797201
DL,7.9701169021535225,1163.804195517438,365.7148583096813,0.06334618648797201
DL,14.438401926148352,1358.753341347209,2088.3158820239155,0.06334618648797201
DL,8.499373761855345,1284.8362483770618,1583.3131673243947,0.06334618648797201
DL,14.145391260953165,1202.0282847356243,766.247441945597,0.06334618648797201
DL,34.290702517010466,1193.895602489589,819.5581004136504,0.06334618648797201
DL,8.247825677566324,1173.7952867391564,579.756507267386,0.06334618648797201
DL,13.025728664415796,1147.5277337554844,210.13777279098858,0.06334618648797201
DL,8.34601241913295,1229.81797968574,941.1351748412465,0.06334618648797201
DL,8.281502410498685,1146.9603603023622,229.53955186080412,0.06334618648797201
DL,13.778343694132879,1184.680969970531,548.6337140900062,0.06334618648797201
DL,22.480669702744823,1339.9533236396585,1568.8685981404878,0.06334618648797201
DL,8.051618437822725,1146.2212080478746,225.35599517893831,0.06334618648797201
DL,8.438170028820315,1199.912181099524,795.0987921074147,0.06334618648797201
DL,22.32422478292703,1299.4505402068114,1933.7767228477746,0.06334618648797201
DL,21.368231654851524,1153.228106270419,209.5599679353229,0.06334618648797201
DL,13.980905534686688,1230.3614185643328,938.9543199890965,0.06334618648797201
DL,8.333602052123444,1184.8846611008312,548.0759657493765,0.06334618648797201
DL,8.227213483727182,1146.1225551463972,237.48570669092953,0.06334618648797201
DL,13.965423547975565,1225.2742289229118,983.6304492409905,0.06334618648797201
DL,13.953281916518394,1180.3165533441115,564.965458546781,0.06334618648797201
DL,33.847968543731035,1169.2236099129702,311.5604853754539,0.06334618648797201
DL,14.32983717166309,1237.5235653864545,1821.8931089419114,0.06334618648797201
DL,8.411048735839787,1227.3212998362699,956.0863224021115,0.06334618648797201
DL,22.406085104666396,1190.0215003974035,1660.9245451423062,0.06334618648797201
DL,31.327932644011607,1141.2957909609638,237.11893288133385,0.06334618648797201
DL,8.405268565541634,1264.4003341333832,1076.7769290281556,0.06334618648797201
DL,14.390021087662507,1336.1292946195338,2224.133206083234,0.06334618648797201
DL,21.508773702895937,1147.1608059091795,227.3023566922377,0.06334618648797201
DL,8.386301315279768,1193.1699098531408,819.6543128450344,0.06334618648797201
DL,13.800963471917928,1169.6592542484836,316.71178625547014,0.06334618648797201
DL,14.377179062093315,1224.9651832730128,977.5020134306554,0.06334618648797201
DL,8.116441378842072,1156.8898736358997,441.78427879782146,0.06334618648797201
DL,13.747850736340324,1184.4914109456313,542.7156386748526,0.06334618648797201
DL,22.410213406736304,1235.922705217121,847.9409961813973,0.06334618648797201
DL,20.536084608149693,1144.6049147718431,227.28514117911013,0.06334618648797201
DL,21.26865929562969,1222.254979781426,588.8007608169454,0.06334618648797201
DL,14.081915525041989,1272.1515131660938,1053.3499769314067,0.06334618648797201
DL,33.902614460643896,1183.6970121200386,562.3588312374966,0.06334618648797201
DL,13.902532536307525,1224.2561657272834,929.5244287123794,0.06334618648797201
DL,13.532006396475307,1145.497411448238,229.8730779041281,0.06334618648797201
DL,22.229710400093275,1299.8453395778608,1683.3677992957876,0.06334618648797201
DL,8.340190268964651,1170.7508832996555,309.5731481207057,0.06334618648797201
DL,13.61305539856711,1147.009644657939,229.77682920733682,0.06334618648797201
DL,13.634973367778787,1137.690848762859,268.0886539260594,0.06334618648797201
DL,13.961761088439642,1142.198504380841,260.07062065009785,0.06334618648797201
DL,14.302987407918987,1234.7902612194166,908.684283548155,0.06334618648797201
DL,14.057184351003785,1224.9709976968531,964.555132560497,0.06334618648797201
DL,21.451199159667713,1194.9719962490171,787.2365951690837,0.06334618648797201
DL,21.355619145932717,1185.7180334815125,238.61706263803984,0.06334618648797201
DL,14.26230698870293,1130.8888986786958,622.0846813661456,0.06334618648797201
DL,13.68996903954483,1187.8572848078234,523.8156222031818,0.06334618648797201
DL,21.93016575735371,1236.0317871831217,927.945130065871,0.06334618648797201
DL,13.836715632754938,1137.9478273471034,230.8297405353348,0.06334618648797201
DL,8.175626353463512,1144.5175887705761,220.91466255077412,0.06334618648797201
DL,7.911031158323108,1145.701181747473,209.9923115144697,0.06334618648797201
DL,13.863388706702017,1291.6626022762694,1535.0496510320877,0.06334618648797201
DL,14.32192907541521,1236.7293147383298,902.0909998196466,0.06334618648797201
DL,13.735799892346867,1183.1250895629612,556.611622836051,0.06334618648797201
DL,34.058243702523264,1182.6684772113188,565.9564376386385,0.06334618648797201
DL,22.0971936498194,1384.7454354631764,2116.4396865537205,0.06334618648797201
DL,8.201531673510294,1144.8996535419676,244.8393302898435,0.06334618648797201
DL,21.9636813684769,1236.0636153532848,922.7906911277709,0.06334618648797201
DL,22.05404153752205,1229.875685674543,967.8491763711776,0.06334618648797201
DL,13.682900347527246,1144.1172117782364,235.76959960027122,0.06334618648797201
DL,21.620132999599416,1231.108838024229,901.5429843815316,0.06334618648797201
DL,13.579799159557846,1169.1208288287141,315.56681975310937,0.06334618648797201
DL,21.962169874723735,1226.3143686492033,931.889372798432,0.06334618648797201
DL,13.57681485565827,1180.2057381157513,523.1121951200365,0.06334618648797201
DL,21.641207070766082,1226.1371939445164,932.2317495640166,0.06334618648797201
DL,8.641249509101435,1382.3229990952423,1965.1434528393297,0.06334618648797201
DL,8.460138754441232,1150.496393545356,896.3297837307692,0.06334618648797201
DL,14.071571307249013,1197.77942073797,446.49932781974223,0.06334618648797201
DL,14.67436671678594,1372.5444287671146,2152.9538059603524,0.06334618648797201
DL,8.21401777499903,1152.1983380955157,494.98014193518367,0.06334618648797201
DL,8.104330442374017,1145.4243903735578,227.63034041936962,0.06334618648797201
DL,13.673738828973057,1145.7974707167052,228.7924304716468,0.06334618648797201
DL,8.449471366809266,1191.1777747799558,844.6281549811898,0.06334618648797201
DL,8.256576455215496,1191.564434117618,497.68396103451835,0.06334618648797201
DL,22.481201873113488,1349.8980316086393,2175.578851409828,0.06334618648797201
DL,8.036099698099056,1148.72300442561,214.09989738760314,0.06334618648797201
DL,14.441997434513686,1361.7780729810074,2110.82687173744,0.06334618648797201
DL,20.71538046625708,1144.411054169025,243.74371737746745,0.06334618648797201
DL,21.76293550379095,1227.533152505312,984.1690659843421,0.06334618648797201
DL,8.377476944823112,1267.3969772244448,1068.385504106041,0.06334618648797201
DL,8.359968204060856,1158.9433169173283,455.36248878151673,0.06334618648797201
DL,13.722857047115864,1143.2961943380321,249.1313391866204,0.06334618648797201
DL,13.999814741604606,1179.0692073513198,563.8578282696791,0.06334618648797201
DL,13.630861947732749,1182.4074001002357,571.7395520051932,0.06334618648797201
DL,13.441178856355783,1150.754515302142,205.23005793379002,0.06334618648797201
DL,8.496237656043974,1220.842154469974,1014.454621200358,0.06334618648797201
DL,13.800084017476435,1172.3908974180665,321.09157710273166,0.06334618648797201
DL,21.182727305567226,1175.0580111282127,278.04578668707967,0.06334618648797201
DL,13.478243401582434,1147.1999362513195,220.17204735896325,0.06334618648797201
DL,8.816875419134083,1370.4758854487325,2081.5660334656422,0.06334618648797201
DL,8.40570185056738,1199.459846932287,776.767889805928,0.06334618648797201
DL,13.728465229207945,1213.285803304247,643.4973490408895,0.06334618648797201
DL,13.745013405452548,1145.9066457579397,246.6860803182638,0.06334618648797201
DL,33.6123860810849,1186.299704233111,917.4913274956807,0.06334618648797201
DL,33.515829133975316,1148.9506162691566,519.3615619885413,0.06334618648797201
DL,14.134079525402766,1358.9191084458782,2061.138733260528,0.06334618648797201
DL,8.144861269831638,1150.0319799065803,207.03863709870166,0.06334618648797201
DL,21.728529635081458,1187.5533169223806,538.1262793140135,0.06334618648797201
DL,8.334529302874484,1183.2076598035158,552.7729378196227,0.06334618648797201
DL,33.74554870087765,1144.3989819368248,248.0374490517333,0.06334618648797201
DL,14.39502254441644,1236.890806786534,1494.7493460665119,0.06334618648797201
DL,21.73540549690712,1182.9186826505984,555.3962896901819,0.06334618648797201
DL,8.302642790253017,1227.6875194821416,946.3891644363549,0.06334618648797201
DL,13.172941715546802,1145.115418486241,236.85368032596884,0.06334618648797201
DL,21.81317618812757,1238.3275038115037,1718.3595106756377,0.06334618648797201
DL,13.387818301910837,1142.492500295162,238.08315795393756,0.06334618648797201
DL,13.642285975798135,1173.1680638962894,300.3932087188893,0.06334618648797201
DL,13.978055814165232,1233.8914651917278,961.9691005732067,0.06334618648797201
DL,8.66390575791178,1238.4756122559409,1483.0641788452917,0.06334618648797201
DL,14.559010845226249,1369.8973090933232,2101.804631979243,0.06334618648797201
DL,21.47277893059868,1307.720675967743,1011.0669779146601,0.06334618648797201
DL,14.470998738037299,1334.3468224989897,1588.4897532214693,0.06334618648797201
DL,13.80396901893149,1175.80821628754,298.0284176602904,0.06334618648797201
DL,8.72319674140494,1344.7683382548025,2319.2674580646753,0.06334618648797201
DL,13.453819373569996,1143.3844670677506,228.19152445733982,0.06334618648797201
DL,21.19101896657466,1160.2510906226876,462.63660605033635,0.06334618648797201
DL,14.178476297751569,1228.5084476958368,932.1631768459856,0.06334618648797201
DL,21.648894534667946,1287.7961258936484,1039.7648491793261,0.06334618648797201
DL,8.1194009829665,1144.166288134188,234.7279874854834,0.06334618648797201
DL,14.01910001843407,1289.027403884008,1046.4961029651072,0.06334618648797201
DL,14.066698882439821,1185.8189371198914,541.5773767552,0.06334618648797201
DL,13.706127217362646,1144.2328017920308,244.54361338806433,0.06334618648797201
DL,8.341730255106876,1197.4910416337964,780.2730863225362,0.06334618648797201
DL,8.322798249312699,1184.1811122870597,536.617732902954,0.06334618648797201
DL,14.217060282244892,1281.622009222757,1596.8622788983344,0.06334618648797201
DL,13.841773720350345,1227.4552635990915,876.0970167966382,0.06334618648797201
DL,21.918559175888998,1214.3517903826287,318.8062545203292,0.06334618648797201
DL,8.458222408287568,1230.9712674906334,927.2428409149794,0.06334618648797201
DL,8.319674015812108,1194.1619370898952,858.4426168466156,0.06334618648797201
DL,13.834613690800744,1175.514738817827,601.2205432374743,0.06334618648797201
DL,13.888511714365125,1217.6685406952395,610.0168059541493,0.06334618648797201
DL,8.01075161621032,1160.1686583903743,406.91684432974455,0.06334618648797201
DL,21.179776923147138,1172.7421528040784,304.8090859302067,0.06334618648797201
DL,20.673409298821475,1156.974631832273,450.1146956147986,0.06334618648797201
DL,14.13828555719691,1229.465394992671,921.7782152440996,0.06334618648797201
DL,13.786679848295362,1181.8515661223057,565.178129450396,0.06334618648797201
DL,8.529056990866899,1228.0532235402482,945.0350569267474,0.06334618648797201
DL,34.0814390767446,1177.4349729468381,590.2650915752183,0.06334618648797201
DL,21.564138195346356,1209.8645316337747,649.8998056174952,0.06334618648797201
DL,33.705368347696826,1286.395695761445,1576.5647040003003,0.06334618648797201
DL,21.251736215622383,1144.6526969079061,242.24696706892874,0.06334618648797201
DL,22.22920470032897,1294.745078088722,1524.538654561352,0.06334618648797201
DL,13.717389892059169,1214.1115217969948,980.4923383207034,0.06334618648797201
DL,14.185153995980674,1229.090429103441,911.320786327621,0.06334618648797201
DL,14.051400880479168,1147.2863402859948,236.73813468203755,0.06334618648797201
DL,33.76439779526887,1145.6895065304302,244.016759216817,0.06334618648797201
DL,13.542887061832298,1143.0346991905035,259.87209046986374,0.06334618648797201
DL,21.9838703427129,1308.5414774328365,1006.9380697068686,0.06334618648797201
DL,13.581041947210299,1146.093185104118,243.3592498460462,0.06334618648797201
DL,13.653773340299546,1190.5793463821778,501.70556060913077,0.06334618648797201
DL,21.31063353276563,1231.9679302786446,952.1945871767649,0.06334618648797201
DL,8.464392906021608,1177.7111454489768,579.0273359303286,0.06334618648797201
DL,14.471105294125698,1326.5095142491869,1562.8067535124712,0.06334618648797201
DL,22.035464712068396,1227.5638557567154,978.0400340622883,0.06334618648797201
DL,14.046398087845072,1213.3990498132403,625.9500685796856,0.06334618648797201
DL,13.171871335016728,1145.9385803035311,198.68172552052715,0.06334618648797201
DL,14.154754156893688,1357.1660481111553,2199.727194342934,0.06334618648797201
DL,8.23342383517898,1145.0827592435437,233.06178576407672,0.06334618648797201
DL,8.276836483726214,1183.0906878769288,560.6255626217057,0.06334618648797201
DL,8.42204505631751,1174.3589818542323,305.8462470255748,0.06334618648797201
DL,34.00756333748341,1268.7087160905344,1094.48623583506,0.06334618648797201
DL,34.32238364758047,1294.1002810365467,1497.7297204343793,0.06334618648797201
DL,13.866810603033448,1218.8259555458333,271.0278901176766,0.06334618648797201
DL,13.821208762001538,1188.8064073869439,893.809299194538,0.06334618648797201
DL,8.520962449376386,1285.153385345271,1516.7588047931245,0.06334618648797201
DL,8.499338315635969,1330.743901894792,1581.2776575874523,0.06334618648797201
DL,13.834219579958548,1273.7741461335022,996.9662731371524,0.06334618648797201
DL,13.643240527659845,1139.6471265052076,290.85385869525015,0.06334618648797201
DL,8.723335127542503,1365.6255219514169,2009.1138890115308,0.06334618648797201
DL,13.361864769691469,1141.5220037594138,240.756681774134,0.06334618648797201
DL,13.97595565338459,1183.6222186490397,549.2396075288613,0.06334618648797201
DL,13.709828181679773,1182.1970417943883,558.4174547100597,0.06334618648797201
DL,8.354403520083219,1174.5532643962624,301.10321375602587,0.06334618648797201
DL,14.061391273384707,1356.9660521782785,2075.274186764871,0.06334618648797201
DL,7.983363855810039,1160.7697954651546,411.4148647456516,0.06334618648797201
DL,8.377352091567905,1197.739608846696,815.6134702084724,0.06334618648797201
DL,8.2558936343923,1171.180250259249,304.479759540192,0.06334618648797201
DL,8.536827131164918,1174.314591686237,619.9751326615095,0.06334618648797201
DL,8.463858170936286,1231.9425985143198,900.1371840507252,0.06334618648797201
DL,8.347919003608862,1140.4617933536886,258.0927372134561,0.06334618648797201
DL,22.0443563882708,1367.5402649993764,1841.1553917241667,0.06334618648797201
DL,13.898477720909233,1282.2233239032366,1071.6453410392687,0.06334618648797201
DL,8.085776860666225,1144.6512607200198,224.8338679167442,0.06334618648797201
DL,21.547880795428192,1218.0222854607798,633.9187585311732,0.06334618648797201
DL,20.839566038692727,1146.3079397644988,247.4016705877576,0.06334618648797201
DL,13.718388606547485,1167.1331668397481,305.35051627042156,0.06334618648797201
DL,22.431310789830167,1374.328825180589,1884.92662377206,0.06334618648797201
DL,22.042413023270868,1236.4716561976372,933.4267548559267,0.06334618648797201
DL,13.982218573919546,1231.9067921158335,935.8290254707596,0.06334618648797201
DL,14.301309398367126,1336.917564165192,1520.949829754059,0.06334618648797201
DL,22.533131059467305,1347.4308522720387,2331.0801292176084,0.06334618648797201
DL,34.3975591434688,1184.3487464178406,555.7893544465419,0.06334618648797201
DL,13.51477495681726,1141.7005945484962,232.847903858461,0.06334618648797201
DL,7.995151865424851,1148.0393228647506,204.34158908909265,0.06334618648797201
DL,14.114068444907323,1310.183737233258,1583.928651815599,0.06334618648797201
DL,14.03752126892825,1269.2481982557053,1068.9239320806817,0.06334618648797201
DL,14.004126019800715,1271.2298931954742,1039.6868181553598,0.06334618648797201
DL,20.933130238050982,1147.557797955242,240.8683772249584,0.06334618648797201
DL,8.211954848485462,1174.495166096708,306.74599055995935,0.06334618648797201
DL,8.606864673337666,1315.264813768327,1598.795561738901,0.06334618648797201
DL,13.988872678147514,1294.808980395736,1509.7871765032805,0.06334618648797201
DL,13.846954001690191,1174.7747731073457,600.1736277760339,0.06334618648797201
DL,34.79137849347181,1295.627324408129,1046.2212159812645,0.06334618648797201
DL,14.29540593437128,1292.2409918366488,1533.4636261328017,0.06334618648797201
DL,13.94858179241956,1288.3332099459108,1048.359389234362,0.06334618648797201
DL,8.549494595780276,1286.3264208509863,1054.6661717357103,0.06334618648797201
DL,13.2944716061262,1144.4686750175058,241.88353458933824,0.06334618648797201
DL,14.381858571727653,1221.1732555583094,969.2022804260588,0.06334618648797201
DL,13.486520934180062,1155.8628218370507,441.8383443606849,0.06334618648797201
DL,13.91746131146826,1227.633483540793,954.0266272567693,0.06334618648797201
DL,20.91778582929698,1173.1254956410737,293.2864879492752,0.06334618648797201
DL,33.592710298106965,1153.8003437782625,203.75130176023333,0.06334618648797201
DL,8.189454103667309,1175.204864133097,275.0736460585124,0.06334618648797201
DL,13.63280049320724,1185.613201944421,540.2131454263365,0.06334618648797201
DL,13.795852237246965,1192.3068998854365,836.3532301592827,0.06334618648797201
DL,14.039199553514264,1145.8573102278522,247.37654010759024,0.06334618648797201
DL,21.57608631433993,1184.5427512943827,548.3080434552255,0.06334618648797201
DL,13.69744708715472,1139.8169912147864,282.99145782696087,0.06334618648797201
DL,13.480157586889224,1153.0739067389425,466.20662368732667,0.06334618648797201
DL,8.246553307276526,1176.347122282193,280.2434070204472,0.06334618648797201
DL,13.760737474604426,1184.7730171477833,903.953531014058,0.06334618648797201
DL,13.786092008635615,1170.3977291088827,322.4211444242775,0.06334618648797201
DL,14.16213933463843,1231.0053665905434,950.2378007844458,0.06334618648797201
DL,13.73146357294611,1184.415963892791,548.4956350302083,0.06334618648797201
DL,14.179667981439305,1230.091900919151,1534.8226366839826,0.06334618648797201
DL,13.148771190440835,1163.7799024818773,401.66829232174666,0.06334618648797201
DL,8.108674000990222,1144.83105906248,227.35544398859517,0.06334618648797201
DL,34.795108648086995,1301.4920471329751,1046.9809802370257,0.06334618648797201
DL,14.051125453421765,1234.88147455399,872.3621036616654,0.06334618648797201
DL,21.4675357489569,1180.4385723749172,572.5615724564623,0.06334618648797201
DL,34.47362542385393,1263.6883229952816,1088.0114293106255,0.06334618648797201
DL,8.40750991814285,1188.699057637464,522.5419634646905,0.06334618648797201
DL,14.134613929855941,1231.7349560880948,921.8707715236094,0.06334618648797201
DL,8.782334894115758,1368.9111531788103,2103.1400488084523,0.06334618648797201
DL,8.412811859347253,1186.5632301402104,537.7406451915712,0.06334618648797201
DL,13.91163456890381,1176.6672385516576,585.2781219236206,0.06334618648797201
DL,20.76819870901011,1145.164983476232,224.09921673901903,0.06334618648797201
DL,8.235306116336352,1149.7434918553436,210.26161045112536,0.06334618648797201
DL,13.941501758517443,1174.0419519434624,608.9216702616835,0.06334618648797201
DL,22.19759406070729,1184.2685309942142,557.6951655374802,0.06334618648797201
DL,8.353505631962243,1148.852348001906,223.51513386147207,0.06334618648797201
DL,8.256195144528057,1143.314721161768,238.19758164669278,0.06334618648797201
DL,13.176164906252227,1149.2311186205072,206.66619835529906,0.06334618648797201
DL,8.316908341616465,1144.7660616558717,247.78082877645502,0.06334618648797201
DL,13.630101439013334,1144.529785637472,235.80815057838598,0.06334618648797201
DL,13.726622971880197,1183.3809166604308,885.3958777500068,0.06334618648797201
DL,13.783748481921512,1225.8184622753786,983.3671963708563,0.06334618648797201
DL,21.144887954785972,1190.9626144630804,897.8646074754715,0.06334618648797201
DL,8.523496729907004,1230.6366018159774,949.8393299061398,0.06334618648797201
DL,8.346617643153655,1162.5573929402328,418.53955790187683,0.06334618648797201
