prot_category,l4_ul_throughput,l4_dw_throughput,l4_ul_packets,l4_dw_packets,outlier-sdr-1m_rate
2,13300.639831567221,204550.25548122262,250.72535612635266,185.3999333660765,1.0
2,18920.245782395737,87552.17159484027,286.09657478962964,194.83174660186177,1.0
2,16620.723344697824,81770.95841542656,239.0739576755704,191.26005941747206,1.0
2,17321.420011735092,77116.38969554279,284.3438319820528,194.6257121672133,1.0
2,18173.606422275298,90608.76925729841,297.4950369688766,218.32988928097026,1.0
2,17805.122463392847,83422.6923821796,282.6644146327796,202.73216237622108,1.0
2,16483.90953039472,65241.10745513519,246.37926190764432,166.02473243023388,1.0
2,18629.863566281078,102000.581419817,307.8388293274424,213.31078646599713,1.0
2,16125.929145570126,97135.17110414975,267.9184606090578,186.02947523306705,1.0
2,15668.634343357231,113569.7132883332,278.30918988525667,195.6647975064648,1.0
2,16913.352984787638,99693.67105787882,298.93647936487747,225.36016135014464,1.0
2,16636.264824543854,109531.85340678711,235.18757714584322,191.76582381797522,1.0
2,18690.46547909215,110988.57304408534,284.6152730419659,209.58576806745427,1.0
2,18788.254321692853,94965.87364526736,309.6514549051092,239.32740609799865,1.0
2,18579.369213043025,76051.47553575525,298.83447804656987,227.6594652014571,1.0
2,18130.888657275435,75764.51367302386,276.7934658564767,191.08507251108907,1.0
2,17477.817327145116,125817.68040098704,258.06738870739537,192.4287487928429,1.0
2,17402.93717056624,87683.06767089135,268.61661796428945,175.6459339378522,1.0
2,18561.528509858843,78397.24956059843,298.1797328873755,217.60416775039496,1.0
2,18350.608187527425,89462.99853384607,268.1184323140608,196.32749139925076,1.0
2,18161.60902142652,111808.15042913353,323.3183472847663,212.56225383278343,1.0
2,17814.359459478088,112505.68187918821,289.63920122117287,220.26909709904422,1.0
2,15772.79952044804,85290.45693407019,244.75014683518745,199.92642151048904,1.0
2,17525.30397543501,88439.23413478148,288.8866919089935,218.25194859597846,1.0
2,17511.27637374622,78195.19020197695,286.5130356449861,204.60545403048422,1.0
2,16628.235923279455,105315.07807769724,272.0088625239192,194.96874526459615,1.0
2,17622.320840432352,73949.66889042384,260.6547218438873,171.65393320560705,1.0
2,18551.151927787687,98797.35661216451,269.4796497967194,225.72955431070662,1.0
2,18898.28452343258,113445.4038901536,279.9284244881339,192.65019970351472,1.0
2,19720.734757718626,92070.54207615956,314.48236707990907,220.73893648877132,1.0
2,17796.426854198275,84601.9170915222,291.3618432812922,208.36948403618044,1.0
2,14967.864154643452,77400.32983492076,244.3506533896405,195.86304942671816,1.0
2,17709.68965633487,81073.5514558471,266.5033598824296,191.2370997620668,1.0
2,18396.24676822139,114046.54576042901,294.0335635023723,221.86445477951784,1.0
2,17335.8235765424,90165.08520356275,281.60015494456525,221.79711085855922,1.0
2,17569.395259027864,79650.76679036621,297.9937288291218,213.8057725379743,1.0
2,17608.819587109494,79615.10026921153,281.24074583291065,203.59722640207394,1.0
2,18473.813807887287,105481.61238161317,329.40880372300194,245.33386075117807,1.0
2,17578.037397912252,88626.93181948728,268.1606727276527,186.38695096055744,1.0
2,17387.577823964297,85223.14719757409,266.74073488308994,218.68809126643177,1.0
2,18581.912394671413,106256.58256592166,288.8837858885289,193.66806675590536,1.0
2,17747.934295697938,83036.40975484294,306.2406024402464,208.02581546307286,1.0
2,18012.366701898736,96139.92634122979,300.7993228510245,230.22833868049395,1.0
2,12968.794731794958,109596.1244439559,205.1157305305198,168.64258705766403,1.0
2,17828.1280643519,109557.43054078984,273.31629050520405,191.00327770709143,1.0
2,17192.2507808419,111634.79178371155,238.94384295283265,170.4956672827081,1.0
2,14468.93770310642,85251.33297289877,223.10396908363833,183.22245516295405,1.0
2,15647.665627026963,125999.60625456834,233.7303484967379,193.96814334488263,1.0
2,16693.107106169722,94213.89458827149,262.08277779723176,195.89687819289577,1.0
2,18269.764420415224,78361.27747191364,309.2685070276914,216.72128564545517,1.0
2,17883.94772629539,89513.92079687494,288.3407912775879,215.67129818370535,1.0
2,18356.98118012314,83725.30043418477,294.6782313325362,204.30111067592662,1.0
2,16236.694564074955,87959.09700643398,260.41474079906834,207.36294000579412,1.0
2,16660.801013132077,88789.50506282756,265.5698523666033,200.30509076604582,1.0
2,17582.315022727413,85402.44743385952,291.4290754708797,202.3794733489949,1.0
2,17914.99559609639,77103.87840278173,285.2220126179369,206.84577005397173,1.0
2,19256.998454075085,111239.11578415269,317.6374053755507,246.552117233078,1.0
2,14055.956420463106,100734.88109945014,247.01809894835986,198.7457241198002,1.0
2,17067.098507001698,75747.11895843882,271.34087153596204,192.07905557974757,1.0
2,17998.693341014954,98084.24121807366,301.44204083519924,225.9798038258129,1.0
2,18280.796013786203,104879.81976567175,286.41481215328247,196.09302561561918,1.0
2,17669.869313768402,114179.25260702896,262.7961027044368,186.1452473560091,1.0
2,17296.034981972607,90849.42632190054,280.28275275110514,205.33727447743064,1.0
2,17288.90003745669,102477.28374277962,256.4199563317519,198.24150301748568,1.0
2,17620.795265644756,71904.2620890316,309.13461447834965,221.30810816191232,1.0
2,12730.754936514279,184337.6537199915,175.80230838516016,177.01828915653385,1.0
2,17350.928939170946,103846.59409048935,276.36412476848045,213.93977538657782,1.0
2,18373.140910430735,105046.94257001606,276.6469836765416,209.2549823204026,1.0
2,19206.896773427485,77471.92883415449,290.35914435562955,210.514610747862,1.0
2,17747.145608622643,91616.97234695869,298.92061811769645,210.02840579499022,1.0
2,19593.605753348602,123368.42083927622,307.9740905186803,227.20473692928823,1.0
2,18144.035669793288,84999.20014994321,284.4605415136151,215.50280633440502,1.0
2,16744.51546752258,81797.31644422848,291.2600669452141,215.0444220135861,1.0
2,17020.729722384203,89394.42691662374,276.3555379467205,183.6726278169404,1.0
2,15660.159299192188,90079.17545833503,249.8957341550061,185.23924878996573,1.0
2,17927.016390205874,91578.56137669088,277.30141948517036,213.63135508386412,1.0
2,17659.36741065774,93650.19039909386,291.4574326060585,223.56602768826804,1.0
2,18502.971836412522,91440.97676692493,288.39611815753017,193.97260818081872,1.0
2,17542.254063765093,96351.46961060095,268.4452564994735,195.44944551216412,1.0
2,17824.403523057757,69039.43068635625,293.38145251011525,219.30029372436178,1.0
2,17569.498857753857,105463.13120469882,281.7330631966528,208.19423303598978,1.0
2,17701.938132304578,86878.03303681374,298.25747362193346,228.13891100343855,1.0
2,16828.154729289377,125697.84134259996,273.2213667528667,192.87993655740252,1.0
2,18101.526773192603,107235.19087442392,298.9820195178357,199.33819381853755,1.0
2,18231.589960834277,97960.8202291946,307.7986699994735,218.15087494402013,1.0
2,16087.126409844454,95426.46576900306,280.5329142418097,191.01761304908962,1.0
2,16649.79949681058,76638.46510245968,286.62635169458645,211.46151909530144,1.0
2,16137.268193224696,98704.74701590599,289.24319500018345,223.3905662383244,1.0
2,17446.963287218554,80965.68045905643,282.7446207976027,187.39311535609522,1.0
2,14939.905866203095,73982.5739864915,266.7997552213001,198.47315455147918,1.0
2,16578.44002596825,81911.28181564767,283.4328039406591,217.3491604202847,1.0
2,17553.023318426705,92580.24569237525,280.2481804818359,195.38445367668015,1.0
2,18325.28832470548,93322.00521308597,282.0701615705468,202.8562617070366,1.0
2,18889.62734602345,103033.71089781399,301.6000627286568,242.7476602424779,1.0
2,16571.73284393385,74428.65165254644,273.53463575895097,200.0617943457199,1.0
2,18983.29396189798,116248.01268984358,300.3572421442818,200.63309527518535,1.0
2,17781.976502869547,97250.48889482263,293.91128566062946,216.52324830142055,1.0
2,17160.31229618681,105666.33361222927,298.5069507916899,210.88752771017025,1.0
2,17216.77025995819,76853.46581184758,298.29038664726,217.12395442578494,1.0
2,19573.632921545617,114765.27454322136,272.17889284387724,201.86320296670493,1.0
2,19856.5652195984,85223.20944281171,316.49534870722096,221.105275864682,1.0
2,19088.438314044135,99822.54133437836,299.83514275790725,220.59035071022493,1.0
2,16968.09655673857,99324.10410617139,319.75782539171684,232.68585948140165,1.0
2,17618.016480462094,80798.74439042497,296.0072576078547,223.28821750845086,1.0
2,17001.19802064028,94561.95298105318,275.3419180086667,211.47001136180467,1.0
2,17908.844839477395,83318.56741696189,315.9125978614723,222.94746222015925,1.0
2,17586.230052001603,110681.77192652794,300.4503941615617,242.82913318214742,1.0
2,18139.712929403904,78750.0272741231,275.8298857159715,190.95215079651075,1.0
2,18450.323632242144,90080.52221893074,269.8267036342696,195.1646946169638,1.0
2,16496.979679341675,83786.0008581775,293.128816214886,215.33611362416949,1.0
2,18819.554504520056,94266.52576600584,275.9975912195578,185.20325775573775,1.0
2,16716.276459953726,136791.821360436,293.2317549591499,218.6379382017669,1.0
2,16782.41923365819,92018.29002850887,276.46208578091625,210.99797669230125,1.0
2,17532.746374234513,93822.06081747098,287.7479818513279,206.78402162056338,1.0
2,18258.513932961905,92857.80852422644,288.09736050524975,204.81810731618768,1.0
2,18635.514709689236,97403.55559278138,297.81177445099934,198.19370203829547,1.0
2,16058.813880599091,88124.68065581175,263.94671807174774,196.1685234328899,1.0
2,16521.296973847566,95381.9491067908,235.16824742262384,188.42614304363306,1.0
2,18094.82293305259,75998.24454027657,305.83173473513625,219.40439620217694,1.0
2,21168.583765664716,92559.09928755928,334.5870884601772,232.02567447978865,1.0
2,17257.06013868601,104352.16122773247,289.3287444929576,201.85065025790863,1.0
2,18502.4438170994,108453.7772085725,271.3742439000072,227.20425000633034,1.0
2,18017.87414384826,99685.24531616863,284.13596715049755,209.0957255014396,1.0
2,14788.46123827438,89740.5387310654,235.543611524055,169.71753963717117,1.0
2,17806.48595630268,83561.6180938833,264.4861129670164,196.8603171621097,1.0
2,17393.302489048965,119783.04988325966,262.5311111351032,211.47550781417704,1.0
2,17163.532211428537,101811.66712364867,272.52150328239446,201.4429802010959,1.0
2,18177.94587213662,118632.48061785282,270.19079987570575,178.0691679348846,1.0
2,20692.941963268033,124338.0658335616,300.68371010783113,221.60507339571785,1.0
2,18320.382423745592,95454.0856785312,279.1136513439355,215.27011493104376,1.0
2,17055.56562947269,98413.61472225425,294.77616422219336,234.57210823810414,1.0
2,17111.171410175426,116022.10774655674,282.9527481084257,216.8093774361797,1.0
2,17561.585251845805,113522.24846532107,269.0394908131871,190.46592108484447,1.0
2,18447.061943320583,105899.32319528854,290.69564277691154,220.73667518554305,1.0
2,16458.056635418077,80046.90679987823,267.54540257547916,198.96706774236267,1.0
2,16871.651155681375,87890.955447217,262.2140174311171,187.01261394974767,1.0
2,18261.30775666931,131291.0512697778,264.8936307787495,199.69807114909156,1.0
2,13533.755345468882,173740.13040007462,235.09072229603586,211.58650974271785,1.0
2,16914.43910046336,106432.95161738111,261.6401252606557,167.37484599854992,1.0
2,18836.42605833205,69819.39180699005,297.6268484325953,223.02160655666563,1.0
2,15915.277845736846,86481.5704837977,243.43640060295704,187.250999875837,1.0
2,17318.901894314604,85925.05279023587,280.0029311031425,203.99066840499785,1.0
2,18074.063085121503,115265.68098440021,263.39026202407393,199.03546803855198,1.0
2,15606.069067593888,106442.91085539988,246.52793766431728,194.5843402216538,1.0
2,18792.732460171228,129316.02119749878,280.47914348895495,243.42508561797356,1.0
2,16565.917947700735,89035.84342002677,285.5844777382091,206.78860199754035,1.0
2,18750.716492992604,131436.77302969768,283.19398530402606,207.3250590502549,1.0
2,18613.737254917352,92751.60117287753,284.31462178925375,214.38390689471348,1.0
2,15838.561318192402,114644.98279219706,238.42111549106738,179.68120478989954,1.0
2,18355.45393438835,86225.24459528991,277.50077248904216,209.0442767265308,1.0
2,15957.88867011633,99891.06768233697,243.23431031529276,161.16977216966583,1.0
2,18722.454092163043,103582.89497065291,275.7504294919135,212.83993196569676,1.0
2,17190.409397034746,70889.74959574013,280.3584030257805,205.88632550359898,1.0
2,18750.272021039153,107152.22928999607,317.1921842918543,224.0756420813113,1.0
2,18491.04461534587,90223.72021739818,302.98705005085475,208.7752394128875,1.0
2,17801.006920455446,90088.07652731429,292.2283060927222,221.27184478094514,1.0
2,16510.694813905295,86781.43408668975,289.97103126119237,200.92196438319917,1.0
2,16349.32308870045,79967.94022797381,275.68353477567024,219.43856333854563,1.0
2,16907.705183273865,102645.17046594924,256.24004554221426,185.97667297739386,1.0
2,17036.65050724314,95626.79923694514,248.79909577426028,176.93239264558568,1.0
2,18782.49623766432,79829.20691064093,270.5191989367251,186.7998946405923,1.0
2,18184.952153718645,101747.7865338795,267.96079476524534,183.34133038813636,1.0
2,18449.08713131901,79281.51672350483,297.7447578693817,210.26050298728416,1.0
2,17830.5158478913,110980.15296103312,274.02359713776946,194.53043207316097,1.0
2,19464.570198230886,113533.82607951786,305.3466824225556,224.08303258146063,1.0
2,17455.978047327073,111905.24168250049,308.6214956326367,220.62564024527626,1.0
2,17989.940919615805,95127.60374857084,296.7286443782841,208.97811297477526,1.0
2,18239.792640606793,77010.25590674744,305.6426559197457,225.31359418421218,1.0
2,17916.551247933465,129293.3639310061,297.82466405789876,205.5480956123433,1.0
2,18746.838224556668,88333.41157217421,282.1398685646591,195.58863945467485,1.0
2,17996.23871958782,86814.61645699771,294.22790127737784,226.21935754170806,1.0
2,17203.52633250312,92510.76868987849,272.468219991037,201.7567649092781,1.0
2,18212.87201037355,88337.4461953034,270.42226909284125,183.21996277764407,1.0
2,16242.113445823226,89690.95191131633,268.8186707549155,197.70571445222183,1.0
2,14245.811111527042,125418.28100448706,215.57533249172982,190.2655316553352,1.0
2,17431.334918118468,144845.4384055161,282.02703997655595,212.53275785563807,1.0
2,18479.02382123638,105140.5254554446,296.8594340477104,234.78568997860023,1.0
2,17245.629188935804,82925.76035699136,273.06344797626434,208.51863101406815,1.0
2,15358.14060682253,101133.97492842,222.03226623333072,169.5163166615814,1.0
2,18955.459323549938,95590.09152272488,283.7999936877511,233.82323723469935,1.0
2,18091.648133385086,81465.1758563029,323.8279789059217,245.2369341972935,1.0
2,17279.856871245884,100565.52878386753,287.6026433310594,198.75221092395137,1.0
2,16460.06010110299,101902.63005043931,260.43682655459935,184.60406191783602,1.0
2,13775.11865471728,152899.47419128558,216.66467769853546,186.60743627824493,1.0
2,15270.952253216901,87770.84477324759,230.60155812787337,168.4257908003526,1.0
2,16796.171129060065,59333.94952538995,272.70270771975186,199.63022379931206,1.0
2,16774.996886225006,122289.12237094113,258.32383095200726,202.14927433094365,1.0
2,19047.02890069672,67929.1454070037,304.1515111995406,243.1553921962768,1.0
2,17488.361003935614,104095.21288684852,283.7278118891142,226.58118256409372,1.0
2,17670.2001613127,94062.35572796334,289.18563704646516,191.87656165270835,1.0
2,16691.663407794604,103944.01920467625,267.0428110232557,203.0700043796967,1.0
2,17929.12345461678,93226.92844195462,281.4696465029258,192.9948668813326,1.0
2,18197.026418138317,100557.95749951008,298.29017103929004,210.51724343300734,1.0
2,18045.49657190274,73897.60923714396,309.2275227648809,211.72836938209988,1.0
2,18527.457896584947,108432.72700094194,302.6617351212317,226.21126966884785,1.0
2,16952.175771879633,92323.08232248861,285.69653763702803,205.97876658921874,1.0
2,17509.262882378145,92221.58297456676,276.227241830338,202.9538773807006,1.0
2,18205.758788171148,79146.29743276832,270.51366812358276,194.48971210918918,1.0
2,18819.626355249377,102077.98054346505,319.3441486914507,247.83264208307017,1.0
2,11991.334068269429,103810.35038622221,199.4273923305088,161.21357047708338,1.0
2,18135.827977179193,82390.86439551458,297.15758237311917,211.2572920526493,1.0
2,16654.55835441745,89171.22681184426,258.4513021335482,180.14814740067362,1.0
2,16596.482913762833,90799.41510280407,244.385563132254,184.99393040142476,1.0
2,16588.021237175337,78656.43307137863,290.2525402758764,211.63485541538643,1.0
2,16220.371080942405,94256.99658599244,271.0650620710924,203.90855998960362,1.0
2,17775.79399825388,112099.37891997068,300.57274699738105,248.04854702378069,1.0
2,17548.10070799488,79268.05477620561,286.44745332508165,207.06491839675783,1.0
2,18400.612953237804,91009.47580378834,283.8169048520032,203.53676542597802,1.0
2,18009.12172244911,62837.66038831066,305.60835550400384,224.12924899780475,1.0
2,16479.58511905814,146599.39602841053,260.8542998299886,218.72746600257068,1.0
2,17874.8243546193,130438.30283173756,324.0567389620434,232.1386653648186,1.0
2,18792.418322098863,118545.94842024894,296.38147804961915,235.69324422222945,1.0
2,16802.343607992567,113270.1326183394,247.51482221409668,159.39860228966023,1.0
2,17433.553935991335,69295.50759391357,280.6730594222801,203.142564153357,1.0
2,15322.828479783917,125229.3723669767,212.28249258050863,196.75708124210098,1.0
2,18927.53445405345,102906.09684338272,281.6878980140771,217.63388655669056,1.0
2,17448.102873204472,76907.72102441796,284.30444134336807,214.34229561414077,1.0
2,17851.165413307623,80409.74560726504,288.1454879538474,228.79562152089426,1.0
2,17713.145175130867,105797.90872723618,242.5265537182683,156.7938037998473,1.0
2,18041.454550641847,94232.7548952695,301.3657531108736,193.9458356710651,1.0
2,17965.013729384318,97026.97190519709,286.1267786539424,185.906646853701,1.0
2,15236.432155147972,86166.45113903146,230.78827462985393,151.06956226543502,1.0
2,15509.740632840234,92322.66358179919,232.36247528978936,164.24927927878497,1.0
2,17798.868108047864,83202.76864036196,268.41195912950485,189.86016416640817,1.0
2,16282.349854240856,89122.06439144257,268.407534478991,206.17742290311512,1.0
2,18006.262731801162,97245.91669918674,291.89287633703043,226.78537246855416,1.0
2,16858.808255552725,85876.05447091519,236.35879713567417,166.90094616652974,1.0
2,16785.293262830877,106084.12930577413,306.00529915094955,215.64869340435416,1.0
2,16380.22558609562,95621.32165603482,254.59844395601914,181.2517128936567,1.0
2,15962.050999575147,116476.48666384663,251.9585212233775,174.44476102413662,1.0
2,17265.96795817415,114070.36871046253,272.14392685570635,178.14176072027084,1.0
2,16685.86856292781,100421.19905380705,255.03410329496108,173.44082492010114,1.0
2,16753.63883919867,91828.91738104538,268.97349602586195,204.16468146546504,1.0
2,17772.921640028388,71838.21423326175,291.40460865341964,206.86353036253828,1.0
2,17121.278969748444,90424.28003165888,282.5744592380108,196.4272363292392,1.0
2,15831.113906551314,76008.02835989841,279.6136181034812,214.08812183011102,1.0
2,15555.210447867667,90466.30122570848,265.36708713225045,187.03051455814955,1.0
2,17820.276283490002,101723.26191025831,281.4173756316012,204.3193331486566,1.0
2,17874.592092959414,97129.6652299496,263.3013003008188,173.75931379923264,1.0
2,16204.465334608209,77232.44311175114,270.9674010349626,207.71671841997698,1.0
2,17217.15624875987,78335.32686648521,286.3024710266766,209.70920716375053,1.0
2,16066.61386209799,113643.06081287816,239.2540372017802,132.8343635151039,1.0
2,18873.865301147893,82213.01277566825,307.73061287504436,216.88867985486732,1.0
2,15763.360339752391,96224.20639296352,268.1649286414944,214.80700993341256,1.0
2,17270.903936183524,123746.65685498634,281.6758989618362,203.49778683055064,1.0
2,19043.915926075373,100795.00434033042,314.7942768183567,218.416132415041,1.0
2,16878.172862577307,94653.02908100313,289.38223401802543,200.6150131022907,1.0
2,17128.08640861445,90376.69071817152,266.4184103422676,183.68575823094102,1.0
2,18454.00639985645,91003.64172742622,293.03071458855675,200.3874137576588,1.0
2,17328.4296352115,78676.97965845029,278.32900706997333,200.1622985454054,1.0
2,18985.327504632376,111622.81806345719,319.8567800756664,217.38089294186386,1.0
2,19925.07906737033,95249.28752945457,306.0228102678137,202.21808727370748,1.0
2,19075.3631522556,90908.81393724534,299.65570068134775,195.17846050668916,1.0
2,18477.852487253793,67644.49793538009,296.0167349842731,228.22868639218703,1.0
2,17623.463768312653,95404.82706094411,303.69841573781105,245.58545136765147,1.0
2,20798.528280946848,103902.69968421434,293.4760950346657,231.99903401693885,1.0
2,18493.566074660743,85794.37174318747,305.5962439606481,212.15238849619433,1.0
2,20557.656230173317,73113.80022909383,276.8963389809237,213.99306456520893,1.0
2,17812.178873390672,98595.64809033686,279.30921714694375,184.66368934785146,1.0
2,15561.105549566062,78661.60508475883,277.88918555978535,201.47312815982895,1.0
2,17869.701230524268,95644.72020672094,297.03595135528616,206.75729862839867,1.0
2,17863.31319940381,91330.37263833707,288.6255250375617,217.58200037641276,1.0
2,16545.522366257814,91300.99288618173,281.5015002369217,199.0615803137864,1.0
2,18344.6445769941,82590.45657926323,294.3171536026794,208.67902673757678,1.0
2,17848.61053504888,89957.9613460624,282.5680847415078,220.96701450342962,1.0
2,18262.230119520078,120122.30906290546,321.8423982393132,224.505467132709,1.0
2,17846.175964988062,93372.85957221924,285.7531206677517,205.49601961464126,1.0
2,17684.67891874371,84231.04298982481,284.74242549868165,215.1578915686424,1.0
2,17166.610096158824,125134.86146164189,322.5540920253542,239.4804608389469,1.0
2,17451.307749921456,98808.985154283,283.8640386290872,227.3561699691987,1.0
2,18481.311347944178,96778.83975342293,302.958477307706,208.79817430949828,1.0
2,18153.628577630734,105977.12974231009,276.44654325856044,199.54091057472704,1.0
2,18863.41352645303,90542.54032447367,294.29421478952816,211.0311864886171,1.0
2,18412.49004588866,107120.693589156,291.4219135365734,193.67959610119692,1.0
2,16741.48938215529,78474.83541995933,281.583075043641,208.13576101638296,1.0
2,17302.43136782903,96095.50587620294,295.82280967668845,203.094193721894,1.0
2,18495.221983329426,110695.89593680909,304.85661488110867,207.30723271823643,1.0
2,15658.954546265732,86163.42375702006,252.65009784839577,198.90396582818994,1.0
2,18442.0023152189,96849.08633340296,299.4960570409858,235.56693310577464,1.0
2,17911.642005079186,96396.04851805081,280.8690001956709,192.7379861357741,1.0
2,17474.94831081401,81081.47923565636,292.7022405334609,214.9806928766201,1.0
2,17188.877138458378,103230.7736614522,280.68661460160854,215.14453832549157,1.0
2,19527.536501320654,131296.27986973763,331.0414247685355,243.97921632347402,1.0
2,15098.607417792848,117076.2704562104,264.9824050168134,211.48442098018626,1.0
2,17879.467916869824,96831.27853678647,296.53690327317764,207.20996366769504,1.0
2,17572.69705068207,86435.35056553791,298.21664872153553,210.26060202246205,1.0
2,18733.901751385187,120808.81744724393,310.5749788345007,279.80424283454784,1.0
2,17560.769829615416,92747.14780905892,280.55164401241706,219.6812655478043,1.0
2,16901.88861609356,102654.36012648472,291.86672215284904,212.61717709184953,1.0
2,18430.867123121927,89587.65311016154,282.0183781607195,213.7223849181991,1.0
2,14921.964906187311,150604.33383791504,226.99829898547512,192.7834762941471,1.0
2,18024.148550559563,106193.28481792289,289.3621918510792,235.076663584144,1.0
2,16418.635649230837,129996.37296197111,251.75684340313398,152.98034698745732,1.0
2,17520.012085673436,91522.85188902346,277.71017469916575,204.34254864493803,1.0
2,16252.501724524738,83266.76806194842,247.0126806263323,185.35945273711792,1.0
2,16920.058495874844,94051.20251311392,278.7216948030774,207.85960142286376,1.0
2,17920.17720334319,87175.05599340727,292.37837861407013,206.9703150430877,1.0
2,17217.577327452615,110100.53721497412,301.5202877797736,205.17878518109623,1.0
2,16671.45664338454,74092.23877785713,284.54136637956935,206.1997718415901,1.0
2,18138.561646787635,93411.04419616844,274.94988647373214,225.21885878363818,1.0
2,19101.807562538714,127542.89204141824,320.60846445300416,232.55852087497632,1.0
2,18823.135344355564,83142.98491895958,289.4907879437677,205.3231537116512,1.0
2,18797.55481377145,140342.38025265065,308.23762907778166,227.78244626005568,1.0
2,18272.852330828668,81617.18438522215,290.28308161353345,201.83555564621338,1.0
2,16263.942699958106,74047.03175937313,255.9471374279013,190.13506931434088,1.0
2,15620.917104354645,109156.19773910912,256.86328381501653,178.1332271891102,1.0
2,18447.67016809899,87864.91996191909,276.6896178090352,195.58955553007024,1.0
2,16802.91507193272,78394.4089142999,254.72992732065313,175.56389154590988,1.0
2,15802.325157355826,123099.94015345919,244.41336718611856,202.15301290890864,1.0
2,16585.569957642587,75438.72209933524,277.13028300258384,194.3176384876222,1.0
2,16996.178495271237,91932.01247051341,259.44107395527305,189.55038212999864,1.0
2,20853.33785531192,83106.2149595017,310.5334227418569,219.57719608171507,1.0
2,17159.15098788738,81575.91579268193,301.2104122556512,227.94894502640116,1.0
2,17196.050514759743,96299.12702442282,303.5181955977078,224.56375758782303,1.0
2,10249.541220265899,554784.0514137418,160.7793824883829,187.3041074899753,1.0
2,17315.05203198096,79051.33949345424,286.1032492624387,216.07060802091868,1.0
2,16873.41567591763,116313.52863176471,264.36490379086376,183.307270539877,1.0
2,16602.588554807604,119567.6360918403,264.693134115211,205.23568914371992,1.0
2,16650.94743753246,103712.23491576356,279.4372695325776,212.8492742841435,1.0
2,17423.22748233598,90201.95136020605,290.94061092781806,230.8299113626648,1.0
2,18139.341979126963,110439.33238466678,248.73546330034503,161.81961624812183,1.0
2,19266.628122750782,80383.37626114719,308.2322388785328,216.3995946289055,1.0
2,18156.153378839994,93524.02496110169,260.9051270653405,192.35778183496018,1.0
2,17072.14142563145,118203.33931508774,251.41436420425066,216.84241392093426,1.0
2,17132.85529190448,82145.13151471766,293.2317268363712,216.14403435238543,1.0
2,17855.715402515314,91669.42244763815,300.5377247636528,211.23368041565632,1.0
2,16257.606468200645,89988.1276516749,236.50319822998628,191.42101634032198,1.0
2,17837.659147143182,106001.00927892324,289.3178703518642,192.83400899366052,1.0
2,18515.28170438647,70668.2640643241,282.4384199832291,212.7185313434785,1.0
2,18383.465693138896,99127.13753971859,296.1632921582848,203.05191395387058,1.0
2,18345.77580824404,82893.61352109104,291.93064522881076,221.83371260971748,1.0
2,18211.628825661646,135125.08629141722,269.6721970881483,236.17454280733045,1.0
2,16087.19324773219,93790.4458954194,269.8467832982541,180.76947760083158,1.0
2,17863.08929247989,100461.3245974383,272.0655580457577,204.12948271266006,1.0
2,17498.771004950642,118441.64803663432,284.8769648719333,209.26031371414516,1.0
2,17894.282534686714,91648.02706187172,289.74809262025946,240.41193620449997,1.0
2,16778.154976420574,83053.41968068635,278.5823183118912,181.64290184628385,1.0
2,17263.50331106385,90247.23759990156,265.27107596580373,193.17006011100284,1.0
2,18558.682886788443,88951.11633431377,284.1228244385899,191.77487728381976,1.0
2,17159.364869128138,69137.69894057997,286.3356934025687,207.83648496176022,1.0
2,18215.588970510056,98178.6842195129,301.1224348296502,207.395728902604,1.0
2,18775.61861901619,90317.51813182939,313.6037646023446,210.7901926361769,1.0
2,14555.853692319519,121007.19867818803,236.7118130023066,192.06413427961363,1.0
2,17826.51894220463,109031.51486950384,269.6619978937435,197.76536664103173,1.0
2,17386.247749998332,72153.79192932318,273.0462930812636,210.49370607239777,1.0
2,17659.4025005488,92194.1441420935,294.8718566638149,204.9704894432195,1.0
2,17211.485053985394,57234.395025928694,281.4999441098342,211.30629795983705,1.0
2,17392.95493203273,94657.6522045607,292.7565924904085,212.0122124548363,1.0
2,17349.214547350493,96451.74102974436,259.45702894504973,187.05651129234312,1.0
2,17511.072518188623,101456.28642746001,281.71315226934047,224.6313078320689,1.0
2,16434.8037342744,67204.9786539068,257.1464052023455,184.6825060316487,1.0
2,17807.130941919342,115908.36872145615,282.41565928100954,197.19702851397122,1.0
2,17936.01611178965,78256.77903527021,279.58290802915207,204.0754260114004,1.0
2,18065.71002010158,129242.1870283688,247.77377676027157,196.07469585477983,1.0
2,17781.232931368475,72503.42908767717,285.0700183733786,208.15593118094458,1.0
2,18290.90023146483,74774.64463517083,293.13796549221973,220.64378844162283,1.0
2,14635.793477000077,127037.55125049372,234.36461089878657,191.97643037666913,1.0
2,19177.195687064388,110253.30966271868,307.4182812949164,217.49265414010176,1.0
2,17170.974610228044,91547.319926065,281.5098995734904,209.9880407070725,1.0
2,17201.828650154603,89042.07360244646,271.35547663236156,182.90112727538994,1.0
2,16384.210795151932,109591.03165178721,232.04444415984693,178.15864621809945,1.0
2,17383.65945279572,142160.64286466164,277.99682080809043,214.774798741807,1.0
2,17781.09758464581,108541.22610876676,281.97797510200195,202.37514881289414,1.0
2,18648.944112282777,105933.79573961257,293.3674942376256,220.6024495077893,1.0
2,16196.22088115586,81802.56202016222,266.96033628761836,196.6183247049592,1.0
2,16847.387331485676,94799.67320217137,292.73123511829,204.77174234707672,1.0
2,17287.553254018792,83967.68904812424,268.9670465352824,183.41603592398405,1.0
