ss_store_sk,ss_wholesale_cost,ss_list_price,ss_sales_price,ss_ext_sales_price,tpcds-06667g-ssales_store_nooutlier_rate
3.0,479.51547,75.02729,37.47587,1826.7732,0.4887285109341424
3.0,619.6265,76.15096,38.245525,1873.8666,0.4887285109341424
3.0,670.36176,75.67191,37.69284,1885.7163,0.4887285109341424
3.0,438.38556,75.08986,37.46848,1767.2999,0.4887285109341424
3.0,987.2707,75.236786,37.713802,1806.7114,0.4887285109341424
3.0,207.18965,74.1931,36.049328,1755.2893,0.4887285109341424
3.0,293.53778,75.54777,39.11561,1855.3097,0.4887285109341424
3.0,280.05048,75.108795,35.998295,1767.8428,0.4887285109341424
3.0,583.8827,74.90302,37.68627,1847.2336,0.4887285109341424
3.0,383.07718,75.45693,37.36346,1785.6982,0.4887285109341424
3.0,1288.3943,77.23166,39.385685,1900.8337,0.4887285109341424
3.0,345.1394,73.56912,37.476875,1750.774,0.4887285109341424
3.0,582.8149,74.98037,37.96943,1852.2659,0.4887285109341424
3.0,245.09921,74.8039,38.025444,1848.9019,0.4887285109341424
3.0,841.05615,74.66012,37.443317,1847.2134,0.4887285109341424
3.0,395.03336,75.36537,37.67204,1853.5776,0.4887285109341424
3.0,677.8702,75.44999,38.12597,1837.5182,0.4887285109341424
3.0,230.12611,75.2583,38.768433,1844.9907,0.4887285109341424
3.0,478.3981,75.21491,37.793842,1863.1056,0.4887285109341424
3.0,418.21573,75.41369,39.63493,1890.2197,0.4887285109341424
3.0,1422.425,75.29379,36.887623,1743.5576,0.4887285109341424
3.0,345.54846,74.47081,36.78766,1732.9572,0.4887285109341424
3.0,296.79974,75.53533,38.23833,1842.5175,0.4887285109341424
3.0,484.6911,73.81918,37.510708,1836.0109,0.4887285109341424
3.0,612.0133,76.969055,36.75614,1854.2162,0.4887285109341424
3.0,589.8955,73.99414,37.12395,1869.2621,0.4887285109341424
3.0,887.7776,75.83099,38.636467,1973.4779,0.4887285109341424
3.0,402.21762,74.83141,38.241116,1896.9695,0.4887285109341424
3.0,566.4646,75.226166,38.049767,1862.2981,0.4887285109341424
3.0,1018.79474,75.850334,37.91476,1818.0481,0.4887285109341424
3.0,875.0537,75.47886,37.33109,1820.4794,0.4887285109341424
3.0,661.8545,75.33114,37.90857,1858.686,0.4887285109341424
3.0,1659.7717,75.866745,37.59625,1722.4773,0.4887285109341424
3.0,2059.6096,78.53975,38.63941,1838.4321,0.4887285109341424
3.0,1813.5245,76.520325,38.921844,1764.1763,0.4887285109341424
3.0,393.7151,75.474815,37.5337,1785.0444,0.4887285109341424
3.0,284.73566,73.70428,37.52594,1782.6133,0.4887285109341424
3.0,408.70993,74.73196,37.79744,1851.6494,0.4887285109341424
3.0,1081.614,75.558685,36.96583,1800.7534,0.4887285109341424
3.0,750.32684,75.57802,39.01288,1909.1935,0.4887285109341424
3.0,1079.5608,74.99068,36.742096,1738.1249,0.4887285109341424
3.0,532.90186,74.86716,38.022137,1881.5327,0.4887285109341424
3.0,1736.1226,76.27764,38.378574,1744.8169,0.4887285109341424
3.0,200.99243,76.00023,38.63505,1818.8904,0.4887285109341424
3.0,369.34885,74.884514,37.903187,1858.6134,0.4887285109341424
3.0,986.1998,74.34936,37.74839,1786.2184,0.4887285109341424
3.0,287.94687,73.78803,36.475933,1810.2421,0.4887285109341424
3.0,592.2617,75.14636,38.02531,1860.865,0.4887285109341424
3.0,355.94727,75.25579,37.79864,1858.2161,0.4887285109341424
3.0,485.35092,75.200615,38.044388,1845.0201,0.4887285109341424
3.0,2383.9858,76.47686,39.263393,1713.8124,0.4887285109341424
3.0,535.71967,75.31319,38.225582,1885.3337,0.4887285109341424
3.0,315.3221,74.66083,37.908672,1823.5099,0.4887285109341424
3.0,623.5897,74.65739,37.47624,1859.0038,0.4887285109341424
3.0,263.01166,74.993454,38.308186,1807.3126,0.4887285109341424
3.0,525.8291,74.97516,37.295074,1778.8079,0.4887285109341424
3.0,198.57535,75.16219,39.098297,1857.5786,0.4887285109341424
3.0,753.8117,75.16424,37.43869,1850.838,0.4887285109341424
3.0,447.09836,74.733955,36.549034,1758.2532,0.4887285109341424
3.0,330.55978,75.09737,36.516594,1838.3702,0.4887285109341424
3.0,179.62556,74.53477,37.857037,1793.8118,0.4887285109341424
3.0,521.17377,75.01467,37.759533,1841.3386,0.4887285109341424
3.0,876.1611,76.03842,38.073933,1895.1229,0.4887285109341424
3.0,477.24643,74.45355,36.22425,1773.3362,0.4887285109341424
3.0,815.9984,74.05511,37.049995,1811.5342,0.4887285109341424
3.0,568.73834,74.75123,37.165707,1840.1262,0.4887285109341424
3.0,259.50626,73.796715,35.954975,1750.922,0.4887285109341424
3.0,814.29364,75.38385,37.966026,1852.6738,0.4887285109341424
3.0,450.124,75.2435,37.80703,1810.8842,0.4887285109341424
3.0,908.8295,74.37502,34.337063,1597.1459,0.4887285109341424
3.0,345.03928,72.16383,36.20756,1770.2411,0.4887285109341424
3.0,755.43945,75.450745,36.75914,1786.2761,0.4887285109341424
3.0,962.1102,75.32217,36.230606,1689.5763,0.4887285109341424
3.0,628.63837,76.08672,37.67666,1785.0397,0.4887285109341424
3.0,454.7059,74.67095,37.929947,1840.8412,0.4887285109341424
3.0,1344.8336,74.48967,37.46444,1883.1455,0.4887285109341424
3.0,681.0829,75.23601,38.19589,1874.7201,0.4887285109341424
3.0,434.03253,74.98276,37.96999,1843.9249,0.4887285109341424
3.0,235.32803,74.22509,38.117393,1796.4067,0.4887285109341424
3.0,1214.8044,74.560135,37.439175,1833.2404,0.4887285109341424
3.0,499.99457,75.05982,37.93535,1865.1562,0.4887285109341424
3.0,496.69336,75.50095,37.608513,1805.8921,0.4887285109341424
3.0,461.80383,72.5859,35.70233,1781.5679,0.4887285109341424
3.0,543.10583,74.176094,37.324627,1803.7133,0.4887285109341424
3.0,476.85532,74.73702,37.472046,1843.313,0.4887285109341424
3.0,1147.8643,75.349785,38.765377,1951.0961,0.4887285109341424
3.0,766.80817,75.103,37.14969,1785.8938,0.4887285109341424
3.0,594.5199,75.30527,38.08218,1853.9651,0.4887285109341424
3.0,932.3743,75.170395,38.15202,1880.1261,0.4887285109341424
3.0,493.13455,74.416275,37.753693,1813.7391,0.4887285109341424
3.0,336.1489,73.17902,36.926456,1694.9597,0.4887285109341424
3.0,916.9206,74.56075,36.34974,1690.9225,0.4887285109341424
3.0,250.27974,74.16467,36.28405,1738.1125,0.4887285109341424
3.0,648.37036,74.65447,38.218113,1883.334,0.4887285109341424
3.0,433.10815,75.096436,38.080036,1838.9229,0.4887285109341424
3.0,646.6478,75.21259,37.530174,1856.5873,0.4887285109341424
3.0,1193.8127,74.9344,37.936745,1829.4924,0.4887285109341424
3.0,497.05872,74.881775,37.64912,1825.6124,0.4887285109341424
3.0,438.98407,73.30773,35.91961,1770.8834,0.4887285109341424
3.0,1070.488,75.277824,38.209698,1802.4655,0.4887285109341424
3.0,508.9097,74.62308,38.31943,1900.8822,0.4887285109341424
3.0,1514.068,74.82914,37.019684,1772.1046,0.4887285109341424
3.0,307.8603,75.07437,38.275585,1884.434,0.4887285109341424
3.0,407.01782,75.75758,39.005875,1861.442,0.4887285109341424
3.0,681.32825,75.2112,37.71684,1813.3435,0.4887285109341424
3.0,222.26915,75.343765,37.25685,1822.0758,0.4887285109341424
3.0,321.5831,75.2465,37.54633,1866.9733,0.4887285109341424
3.0,141.65987,77.07312,39.985886,1935.6919,0.4887285109341424
3.0,1066.7761,75.734344,38.341362,1894.453,0.4887285109341424
3.0,839.2253,74.9348,38.182545,1887.6569,0.4887285109341424
3.0,1150.9117,75.414314,38.745068,1940.1962,0.4887285109341424
3.0,373.0837,74.11887,37.739265,1832.4149,0.4887285109341424
3.0,537.3715,75.117805,38.096657,1867.6831,0.4887285109341424
3.0,390.30276,75.74549,38.406124,1874.298,0.4887285109341424
3.0,474.49094,75.222786,37.874374,1875.0869,0.4887285109341424
3.0,522.7665,74.99826,37.663364,1822.7866,0.4887285109341424
3.0,496.1058,75.1238,37.44516,1832.417,0.4887285109341424
3.0,600.8983,75.29138,38.659393,1861.7526,0.4887285109341424
3.0,11.409136,74.200066,36.785946,1654.2166,0.4887285109341424
3.0,306.62988,75.08666,39.21969,1897.5483,0.4887285109341424
3.0,674.6883,75.64372,38.12207,1830.7756,0.4887285109341424
3.0,743.4143,76.77912,38.347115,1780.1038,0.4887285109341424
3.0,-282.92664,74.01574,35.655067,1742.8003,0.4887285109341424
3.0,262.01083,74.98719,37.375687,1814.5154,0.4887285109341424
3.0,437.75467,74.9489,38.146687,1880.1399,0.4887285109341424
3.0,478.26218,72.61003,35.520416,1765.2462,0.4887285109341424
3.0,546.91766,74.65214,37.880184,1840.3065,0.4887285109341424
3.0,651.08124,74.96753,37.874725,1852.3129,0.4887285109341424
3.0,1204.789,76.46829,38.76943,1791.7612,0.4887285109341424
3.0,554.7659,74.24742,36.97456,1838.3026,0.4887285109341424
3.0,352.12863,74.71387,37.83071,1838.6904,0.4887285109341424
3.0,579.20044,74.83789,38.155094,1851.1172,0.4887285109341424
3.0,1576.0544,75.387856,37.909008,1802.3938,0.4887285109341424
3.0,1263.8673,75.97624,37.337715,1782.7474,0.4887285109341424
3.0,778.5786,73.632774,36.244076,1764.6045,0.4887285109341424
3.0,557.7136,73.852104,37.918602,1901.2102,0.4887285109341424
3.0,317.50253,75.35924,39.591133,1833.6599,0.4887285109341424
3.0,541.52655,74.26512,37.064125,1825.1704,0.4887285109341424
3.0,2072.9226,75.27861,37.028885,1757.4243,0.4887285109341424
3.0,401.65262,75.55638,37.900135,1805.4703,0.4887285109341424
3.0,506.50012,74.58013,37.734917,1846.3131,0.4887285109341424
3.0,844.8417,74.452866,36.975628,1818.793,0.4887285109341424
3.0,627.24347,75.02564,37.7434,1835.9702,0.4887285109341424
3.0,253.61455,75.80822,39.397896,1868.8429,0.4887285109341424
3.0,1721.4801,75.21444,37.63836,1806.7452,0.4887285109341424
3.0,645.27606,73.7212,36.60197,1752.3083,0.4887285109341424
3.0,587.13947,75.94057,38.1967,1815.5344,0.4887285109341424
3.0,305.34125,74.120026,38.104027,1827.1586,0.4887285109341424
3.0,554.9531,75.69048,38.36012,1836.2373,0.4887285109341424
3.0,588.80695,75.21118,38.042866,1863.9465,0.4887285109341424
3.0,932.3645,75.48077,37.180958,1834.2327,0.4887285109341424
3.0,1294.0868,75.121216,37.508793,1787.1631,0.4887285109341424
3.0,576.5671,72.72405,35.56542,1730.5554,0.4887285109341424
3.0,492.03445,75.2801,38.412838,1864.0428,0.4887285109341424
3.0,592.21747,74.98296,37.17569,1789.1117,0.4887285109341424
3.0,541.32294,74.62416,37.355762,1811.1279,0.4887285109341424
3.0,115.04494,74.88892,37.424603,1851.1107,0.4887285109341424
3.0,247.56665,73.89047,35.79721,1701.5359,0.4887285109341424
3.0,440.64594,75.08426,37.514816,1825.173,0.4887285109341424
3.0,885.2517,74.59784,37.73918,1808.0198,0.4887285109341424
3.0,316.16776,74.8137,37.60496,1846.6621,0.4887285109341424
3.0,354.56708,75.12398,38.119442,1836.6149,0.4887285109341424
3.0,529.7225,75.32577,37.420223,1788.3539,0.4887285109341424
3.0,185.54979,75.76551,37.504345,1871.9653,0.4887285109341424
3.0,596.847,75.22637,37.72531,1817.3269,0.4887285109341424
3.0,2127.4045,76.64069,37.00372,1725.8269,0.4887285109341424
3.0,1027.1158,77.19785,37.261013,2009.5214,0.4887285109341424
3.0,424.89417,74.49604,37.787243,1861.0874,0.4887285109341424
3.0,468.55435,73.4969,36.585915,1816.0457,0.4887285109341424
3.0,465.56604,73.53496,36.770863,1774.59,0.4887285109341424
3.0,689.3745,74.75321,38.063057,1876.5474,0.4887285109341424
3.0,1918.4135,73.66481,36.46843,1727.6311,0.4887285109341424
3.0,564.3566,76.03641,39.291813,1858.7897,0.4887285109341424
3.0,241.24023,74.20356,38.514225,1744.4615,0.4887285109341424
3.0,1104.9496,75.38659,37.803955,1827.52,0.4887285109341424
3.0,458.66656,74.93218,36.7998,1759.2921,0.4887285109341424
3.0,1335.3488,74.63069,37.317406,1761.8954,0.4887285109341424
3.0,925.969,76.33916,38.880722,1864.9158,0.4887285109341424
3.0,565.4823,76.707214,37.10837,1786.9048,0.4887285109341424
3.0,433.63336,74.872765,38.22973,1894.0809,0.4887285109341424
3.0,680.3384,74.92492,37.969296,1891.0446,0.4887285109341424
3.0,667.72076,74.22579,37.154007,1772.2177,0.4887285109341424
3.0,979.8897,76.28799,38.37074,1825.815,0.4887285109341424
3.0,886.2408,74.15715,36.15909,1669.0487,0.4887285109341424
3.0,390.53543,74.689354,37.93549,1746.5571,0.4887285109341424
3.0,145.51956,75.04188,38.644356,1767.123,0.4887285109341424
3.0,392.92328,75.03149,37.36028,1843.4236,0.4887285109341424
3.0,240.89204,75.50635,39.006462,1843.7627,0.4887285109341424
3.0,453.43594,74.2297,36.549477,1777.8234,0.4887285109341424
3.0,453.43295,73.34897,36.57857,1727.0044,0.4887285109341424
3.0,1053.4891,75.313324,37.237465,1784.4182,0.4887285109341424
3.0,465.21637,74.075005,37.096375,1771.1494,0.4887285109341424
3.0,988.0487,75.05838,38.237362,1827.1193,0.4887285109341424
3.0,1035.7001,76.06287,37.66076,1826.7512,0.4887285109341424
3.0,599.7177,75.6166,37.802814,1837.8336,0.4887285109341424
3.0,547.762,74.56336,37.49451,1830.5879,0.4887285109341424
3.0,970.92584,74.67863,37.19816,1758.9126,0.4887285109341424
3.0,381.37088,76.060585,38.760197,1918.2837,0.4887285109341424
3.0,374.76746,75.83767,38.346443,1862.6444,0.4887285109341424
3.0,598.74567,75.42417,38.697826,1781.2133,0.4887285109341424
3.0,754.15485,75.996956,38.342144,1777.8301,0.4887285109341424
3.0,1498.9529,78.638306,39.357227,1636.6624,0.4887285109341424
3.0,265.8405,75.39755,37.14747,1780.6119,0.4887285109341424
3.0,904.8778,74.6809,37.513447,1815.703,0.4887285109341424
3.0,555.29596,75.4532,38.17226,1825.6312,0.4887285109341424
3.0,406.29486,75.21157,36.355133,1796.1732,0.4887285109341424
3.0,432.3168,75.51561,39.018944,1882.7284,0.4887285109341424
3.0,577.34955,75.073235,37.99183,1853.1077,0.4887285109341424
3.0,875.95264,74.846146,36.619087,1739.9829,0.4887285109341424
3.0,852.66876,75.98747,38.228996,1866.5868,0.4887285109341424
3.0,494.41193,74.91489,37.316444,1793.0184,0.4887285109341424
3.0,412.13348,75.10337,37.722233,1819.3427,0.4887285109341424
3.0,549.32874,75.3585,38.55017,1864.9757,0.4887285109341424
3.0,576.09607,73.26962,36.050976,1766.2451,0.4887285109341424
3.0,656.50256,75.62317,36.917355,1947.6753,0.4887285109341424
3.0,338.46234,74.87279,37.819897,1830.7534,0.4887285109341424
3.0,614.5786,74.58949,38.23044,1858.1333,0.4887285109341424
3.0,554.1837,74.94873,37.838364,1862.6841,0.4887285109341424
3.0,732.7363,72.70626,34.504833,1459.3491,0.4887285109341424
3.0,976.63617,76.134796,38.8464,1762.1495,0.4887285109341424
3.0,405.8306,74.68669,37.71333,1825.4446,0.4887285109341424
3.0,881.20337,75.41114,39.085285,1910.8291,0.4887285109341424
3.0,674.0614,75.05205,38.121704,1850.5743,0.4887285109341424
3.0,374.11755,75.45994,37.20474,1792.3215,0.4887285109341424
3.0,317.48346,75.09873,37.725258,1907.1354,0.4887285109341424
3.0,1074.8179,75.69279,38.073082,1835.6338,0.4887285109341424
3.0,381.78268,75.46564,38.20825,1857.4045,0.4887285109341424
3.0,362.85583,75.23412,38.46462,1818.0144,0.4887285109341424
3.0,379.21997,75.945335,39.023396,1885.2124,0.4887285109341424
3.0,397.94064,74.90444,37.51398,1889.8828,0.4887285109341424
3.0,286.94592,74.99461,37.54822,1834.2909,0.4887285109341424
3.0,237.67976,74.11397,36.54949,1778.9763,0.4887285109341424
3.0,337.2986,75.77914,37.849663,1864.6028,0.4887285109341424
3.0,217.00941,74.36344,35.79624,1728.9639,0.4887285109341424
3.0,1287.4159,75.3569,37.897327,1765.2405,0.4887285109341424
3.0,738.09076,75.67892,37.901104,1878.6427,0.4887285109341424
3.0,519.512,76.36765,39.000263,1848.1233,0.4887285109341424
3.0,481.2264,74.68838,37.49025,1915.568,0.4887285109341424
3.0,716.3626,74.84075,37.426716,1827.014,0.4887285109341424
3.0,417.2266,74.63514,36.49714,1735.081,0.4887285109341424
3.0,598.4711,74.817375,37.892902,1874.289,0.4887285109341424
3.0,197.94313,73.5376,36.200603,1834.0951,0.4887285109341424
3.0,1162.7026,76.75706,38.513775,1815.708,0.4887285109341424
3.0,903.25696,75.23454,39.085175,1927.4597,0.4887285109341424
3.0,499.6489,74.55628,36.888657,1757.2164,0.4887285109341424
3.0,546.4758,75.009254,38.210766,1854.683,0.4887285109341424
3.0,351.8141,75.09657,37.283207,1827.9904,0.4887285109341424
3.0,90.76787,74.53757,36.48264,1834.8552,0.4887285109341424
3.0,1695.7445,76.851135,37.57071,1849.4127,0.4887285109341424
3.0,654.8913,74.9876,38.93206,1852.9225,0.4887285109341424
3.0,508.94363,74.68471,38.67104,1801.0575,0.4887285109341424
3.0,314.25528,73.57739,37.834747,1842.6187,0.4887285109341424
3.0,573.37054,75.24888,38.081043,1862.6375,0.4887285109341424
3.0,597.3913,75.18011,36.802513,1745.7904,0.4887285109341424
3.0,793.56775,73.86647,36.696655,1718.8223,0.4887285109341424
3.0,190.38658,74.56102,38.07949,1860.5452,0.4887285109341424
3.0,413.11847,75.31986,37.863796,1891.1984,0.4887285109341424
3.0,180.54839,75.272675,38.64188,1783.3124,0.4887285109341424
3.0,709.31903,75.15712,37.202114,1769.8759,0.4887285109341424
3.0,791.9161,76.31954,38.14777,1763.9308,0.4887285109341424
3.0,743.366,75.20244,38.395157,1897.1387,0.4887285109341424
3.0,1054.434,75.36724,38.462624,1934.8519,0.4887285109341424
3.0,524.7801,74.73905,37.53437,1818.0106,0.4887285109341424
3.0,1512.9823,75.907906,39.399033,1853.2086,0.4887285109341424
3.0,280.16345,75.226776,38.286255,1844.8895,0.4887285109341424
3.0,569.3799,74.320015,37.11307,1780.9574,0.4887285109341424
3.0,1256.5704,75.254425,37.483376,1768.5659,0.4887285109341424
3.0,819.12665,74.80537,38.573338,1896.6859,0.4887285109341424
3.0,607.70154,75.02408,38.060936,1816.0471,0.4887285109341424
3.0,721.9299,75.15706,37.848354,1830.12,0.4887285109341424
3.0,320.18796,73.835335,38.11496,1727.1665,0.4887285109341424
3.0,700.88763,74.31558,36.96467,1859.7849,0.4887285109341424
3.0,160.54259,74.471504,37.77704,1806.3429,0.4887285109341424
3.0,-21.708292,75.217476,37.73376,1845.2288,0.4887285109341424
3.0,515.3237,74.76013,37.505085,1812.3783,0.4887285109341424
3.0,1175.3882,75.386505,37.64673,1796.139,0.4887285109341424
3.0,724.0647,74.2161,37.152493,1762.1833,0.4887285109341424
3.0,547.65045,75.57634,38.229614,1864.8406,0.4887285109341424
3.0,814.87964,75.39556,38.082996,1864.3821,0.4887285109341424
3.0,1105.8732,73.98747,36.816837,1763.1631,0.4887285109341424
3.0,576.5387,73.69221,37.278866,1716.5228,0.4887285109341424
3.0,419.88638,74.82935,38.40147,1883.2305,0.4887285109341424
3.0,376.79642,74.685486,37.39614,1829.3738,0.4887285109341424
3.0,566.751,74.91274,37.155575,1788.5741,0.4887285109341424
3.0,222.88129,74.90662,38.081993,1870.4266,0.4887285109341424
3.0,435.3359,74.352486,36.15153,1772.99,0.4887285109341424
3.0,2048.9707,75.23752,34.949066,1470.5674,0.4887285109341424
3.0,788.06335,75.27411,37.412415,1743.5658,0.4887285109341424
3.0,587.31586,75.18663,38.160408,1874.7018,0.4887285109341424
3.0,579.992,74.0463,36.106155,1691.7394,0.4887285109341424
3.0,483.7211,74.31555,36.676838,1753.6101,0.4887285109341424
3.0,477.06558,75.59712,38.09763,1870.6602,0.4887285109341424
3.0,700.71423,75.4768,38.19525,1867.9558,0.4887285109341424
3.0,369.59177,74.153786,37.196148,1790.9542,0.4887285109341424
3.0,1459.4308,75.22544,37.207577,1920.554,0.4887285109341424
3.0,861.22974,75.88698,39.719276,1983.6194,0.4887285109341424
3.0,448.34106,73.812935,36.973152,1775.2493,0.4887285109341424
3.0,800.3123,72.937874,36.780453,1708.4387,0.4887285109341424
3.0,331.05243,74.49591,37.696037,1814.5801,0.4887285109341424
3.0,463.9037,75.33286,36.987843,1754.6814,0.4887285109341424
3.0,2211.5427,75.448395,38.07354,1776.3423,0.4887285109341424
3.0,611.30194,74.952095,37.92921,1885.5479,0.4887285109341424
3.0,477.4803,74.97117,37.88438,1847.0197,0.4887285109341424
3.0,1176.5027,74.8857,38.304104,1879.7814,0.4887285109341424
3.0,210.58871,74.34441,36.903862,1762.3578,0.4887285109341424
3.0,586.0378,74.596634,37.608364,1873.1165,0.4887285109341424
3.0,779.2426,75.16403,38.05271,1871.7513,0.4887285109341424
3.0,1130.3561,74.6486,37.75496,1745.8536,0.4887285109341424
3.0,303.85556,74.56327,37.74343,1817.5583,0.4887285109341424
3.0,800.19385,75.30416,37.7097,1827.1594,0.4887285109341424
3.0,355.59277,72.55434,35.625645,1686.4272,0.4887285109341424
3.0,1080.4535,76.16138,38.143375,1867.7642,0.4887285109341424
3.0,466.2388,75.403946,38.150497,1827.1476,0.4887285109341424
3.0,462.9066,75.3071,37.579502,1878.7472,0.4887285109341424
3.0,1131.5592,77.40057,39.999348,2096.7136,0.4887285109341424
3.0,1129.1067,76.432686,38.211773,1848.6823,0.4887285109341424
3.0,731.0097,75.24148,38.1629,1869.3091,0.4887285109341424
3.0,93.97942,75.71206,38.262085,1852.7833,0.4887285109341424
3.0,442.48547,75.44853,37.892063,1867.3575,0.4887285109341424
3.0,1016.5251,76.41532,38.44236,1861.295,0.4887285109341424
3.0,234.89078,74.88219,39.53161,1909.0725,0.4887285109341424
3.0,520.81445,75.32677,38.44666,1868.5778,0.4887285109341424
3.0,470.40622,75.41109,38.42109,1867.4795,0.4887285109341424
3.0,910.4249,75.35249,37.626347,1690.807,0.4887285109341424
3.0,667.602,75.056305,37.6791,1783.7332,0.4887285109341424
3.0,1085.2537,75.450584,37.9069,1801.6931,0.4887285109341424
3.0,541.892,75.85177,38.347343,1831.4633,0.4887285109341424
3.0,514.4623,75.178345,38.32988,1872.1633,0.4887285109341424
3.0,684.4449,74.875984,36.82185,1801.9443,0.4887285109341424
3.0,279.01807,74.409904,38.0209,1806.1696,0.4887285109341424
3.0,750.5976,74.82316,37.945576,1869.9299,0.4887285109341424
3.0,765.93353,74.27423,38.124332,1944.6624,0.4887285109341424
3.0,604.06464,75.52244,37.781685,1868.2949,0.4887285109341424
3.0,1139.5217,75.06802,37.21191,1689.5029,0.4887285109341424
3.0,509.99124,75.767456,39.342876,1891.2953,0.4887285109341424
3.0,1355.4808,76.24973,37.387886,1887.2062,0.4887285109341424
3.0,435.63403,74.62,35.666027,1674.4867,0.4887285109341424
3.0,740.7713,74.90758,37.687187,1826.661,0.4887285109341424
3.0,656.19434,75.54566,38.87777,1854.4482,0.4887285109341424
3.0,542.47754,73.5463,36.44852,1747.3138,0.4887285109341424
3.0,671.7881,74.69689,37.752193,1809.1111,0.4887285109341424
3.0,351.4377,74.95713,38.647434,1868.2332,0.4887285109341424
3.0,618.9292,75.471405,37.73618,1837.8024,0.4887285109341424
3.0,887.49774,74.75007,38.04089,1794.5607,0.4887285109341424
3.0,331.25302,74.47983,37.536274,1803.6365,0.4887285109341424
3.0,774.06494,73.50092,37.35394,1889.907,0.4887285109341424
3.0,1368.1421,76.07236,40.53516,2071.5342,0.4887285109341424
3.0,464.24332,75.53591,38.19933,1886.7268,0.4887285109341424
3.0,556.8567,76.34109,38.9088,1964.7039,0.4887285109341424
3.0,745.5184,74.29033,37.193542,1751.5684,0.4887285109341424
3.0,246.70628,73.21219,37.300747,1804.1593,0.4887285109341424
3.0,628.5039,75.43299,38.279182,1872.444,0.4887285109341424
3.0,23.495045,75.199104,39.087364,1882.4668,0.4887285109341424
3.0,618.79803,75.185555,37.759243,1849.5316,0.4887285109341424
3.0,517.8703,74.222786,37.16676,1799.2642,0.4887285109341424
3.0,537.4843,73.10441,36.209763,1654.9806,0.4887285109341424
3.0,555.01196,74.17003,36.690693,1776.3281,0.4887285109341424
3.0,501.69595,74.24787,37.906258,1875.7897,0.4887285109341424
3.0,339.51147,75.51036,37.426468,1888.7386,0.4887285109341424
3.0,715.66486,72.95131,35.99156,1825.4457,0.4887285109341424
3.0,3.6123466,74.91673,37.409897,1795.2538,0.4887285109341424
3.0,169.74133,73.70672,37.265594,1782.6897,0.4887285109341424
3.0,436.81293,74.103264,36.57296,1688.7563,0.4887285109341424
3.0,454.20276,75.2416,37.99972,1866.9694,0.4887285109341424
3.0,548.87164,74.98089,37.83972,1877.7026,0.4887285109341424
3.0,494.09366,75.10554,37.86767,1841.0826,0.4887285109341424
3.0,439.36246,74.9803,37.619385,1878.8379,0.4887285109341424
3.0,30.783735,75.50512,37.43628,1845.6956,0.4887285109341424
3.0,591.1899,75.1184,38.173355,1864.7728,0.4887285109341424
3.0,890.4103,75.67041,38.56666,1896.7947,0.4887285109341424
3.0,30.621988,75.58672,36.2822,1850.4935,0.4887285109341424
3.0,393.925,75.25705,36.923473,1876.3401,0.4887285109341424
3.0,409.22385,73.71373,37.627384,1815.8712,0.4887285109341424
3.0,952.76965,75.94329,36.802677,1785.8212,0.4887285109341424
3.0,349.54388,75.02366,37.7743,1797.2546,0.4887285109341424
3.0,492.80197,75.52817,36.828377,1731.3899,0.4887285109341424
3.0,416.95227,74.55792,37.494286,1805.5444,0.4887285109341424
3.0,989.07697,75.612236,38.171932,1877.3091,0.4887285109341424
3.0,756.44,74.91177,38.446148,1884.534,0.4887285109341424
3.0,286.45328,73.88922,36.988377,1758.6282,0.4887285109341424
3.0,473.20343,74.60606,37.452,1810.6321,0.4887285109341424
3.0,389.51105,74.69216,38.800022,1823.7429,0.4887285109341424
3.0,432.47406,74.49367,36.83816,1805.3329,0.4887285109341424
3.0,1951.6613,76.17875,38.561787,1752.7266,0.4887285109341424
3.0,507.60028,75.57912,38.290176,1945.9639,0.4887285109341424
3.0,1197.7433,76.44004,38.360924,1762.2947,0.4887285109341424
3.0,859.212,75.990524,38.139896,1827.5127,0.4887285109341424
3.0,332.83603,73.86187,36.788193,1799.8192,0.4887285109341424
3.0,128.52368,72.595505,36.877235,1664.6254,0.4887285109341424
3.0,601.02075,74.85683,37.508266,1833.3522,0.4887285109341424
3.0,829.0567,75.17721,36.884426,1721.5316,0.4887285109341424
3.0,793.8026,75.40006,38.031223,1801.5586,0.4887285109341424
3.0,99.86109,73.547325,37.85211,1796.5896,0.4887285109341424
3.0,165.01495,75.42485,38.8909,1904.9701,0.4887285109341424
3.0,294.22308,74.96923,38.165585,1824.1796,0.4887285109341424
3.0,517.6606,75.202644,37.9913,1845.7963,0.4887285109341424
3.0,704.842,75.45214,37.802498,1849.8822,0.4887285109341424
3.0,539.4628,73.65319,37.434647,1764.0342,0.4887285109341424
3.0,1243.2887,75.476326,40.108276,1989.4485,0.4887285109341424
3.0,926.3404,75.62076,37.116787,1805.1702,0.4887285109341424
3.0,-59.017715,74.94343,35.73263,1720.8309,0.4887285109341424
3.0,650.5699,74.20113,37.19249,1862.0377,0.4887285109341424
3.0,446.6554,75.662125,36.598873,1730.9736,0.4887285109341424
3.0,449.26715,75.17372,38.199253,1829.4574,0.4887285109341424
3.0,354.58475,73.97747,37.96597,1796.2139,0.4887285109341424
3.0,413.25266,74.65641,37.8257,1828.0945,0.4887285109341424
3.0,247.25273,74.62385,37.828465,1812.3712,0.4887285109341424
3.0,534.3423,75.23505,37.993416,1878.6031,0.4887285109341424
3.0,575.6013,74.56452,37.55098,1824.3483,0.4887285109341424
