ss_store_sk,ss_wholesale_cost,ss_list_price,ss_sales_price,ss_ext_sales_price,tpcds-06667g-ssales_store-inc_rate
2,87.88392,136.79906,62.48803,2627.9294,0.007693619481080947
2,48.02843,68.514854,23.503181,945.8174,0.007693619481080947
2,30.656952,44.0157,21.963346,1028.6633,0.007693619481080947
2,30.497255,44.006966,21.514505,1007.3995,0.007693619481080947
2,6.9376698,11.015347,5.6781673,316.09937,0.007693619481080947
2,57.197033,83.061,38.356705,1840.103,0.007693619481080947
2,39.196022,55.44664,21.091438,953.871,0.007693619481080947
2,62.97964,92.219025,51.593315,2420.6958,0.007693619481080947
2,23.552662,35.398647,18.303707,906.52747,0.007693619481080947
2,38.940186,55.27975,24.510004,1154.3668,0.007693619481080947
2,92.24503,159.33183,64.575676,2581.615,0.007693619481080947
2,50.820274,73.58474,32.37984,1523.9229,0.007693619481080947
2,98.27569,185.66365,131.53493,4335.6333,0.007693619481080947
2,9.796162,13.465949,11.194212,548.2982,0.007693619481080947
2,21.10737,31.325161,15.609473,722.5208,0.007693619481080947
2,65.07031,94.34996,52.32049,2452.8408,0.007693619481080947
2,58.60891,84.52483,25.138853,1076.406,0.007693619481080947
2,92.19598,164.00194,139.53796,8004.201,0.007693619481080947
2,63.696033,90.96951,29.280756,1293.3385,0.007693619481080947
2,88.32852,139.86858,26.614918,900.4667,0.007693619481080947
2,44.07475,61.685482,20.012796,848.40656,0.007693619481080947
2,39.684624,59.548473,46.929504,2774.3738,0.007693619481080947
2,73.85846,104.907005,32.485977,1335.8416,0.007693619481080947
2,61.479435,88.512634,43.415977,1943.0614,0.007693619481080947
2,59.164246,85.41908,41.85151,1886.3121,0.007693619481080947
2,10.39883,14.807595,9.404958,253.65862,0.007693619481080947
2,48.26612,68.654236,29.96877,1325.3824,0.007693619481080947
2,34.151432,49.076954,23.51004,1097.6963,0.007693619481080947
2,16.30677,23.665306,13.983222,736.78467,0.007693619481080947
2,56.480076,80.424484,26.172077,1136.3872,0.007693619481080947
2,36.116856,49.871277,14.720739,647.3598,0.007693619481080947
2,11.528193,17.445934,10.5529785,515.9278,0.007693619481080947
2,84.84585,127.86834,35.876057,1492.4701,0.007693619481080947
2,70.773865,108.19221,87.344345,5591.204,0.007693619481080947
2,16.543709,24.764265,15.22085,828.68915,0.007693619481080947
2,30.913418,44.694748,17.69652,867.1844,0.007693619481080947
2,47.90855,69.14342,29.309256,1409.2427,0.007693619481080947
2,42.098404,58.096546,18.809336,767.5837,0.007693619481080947
2,82.69181,121.00444,53.62124,2319.0437,0.007693619481080947
2,59.052647,86.70533,48.711445,2319.3005,0.007693619481080947
2,94.133835,158.34201,77.0929,3074.629,0.007693619481080947
2,81.311485,116.50443,34.023502,1392.8857,0.007693619481080947
2,45.079,64.72333,25.053267,1188.4542,0.007693619481080947
2,18.347525,26.206867,15.240795,789.99396,0.007693619481080947
2,24.063265,38.516212,24.272398,759.3814,0.007693619481080947
2,13.0914755,19.463806,11.373209,542.19446,0.007693619481080947
2,83.349396,122.14514,27.534437,1306.1244,0.007693619481080947
2,8.813288,13.619482,8.1112,518.7954,0.007693619481080947
2,65.779045,95.10455,42.40101,1910.1041,0.007693619481080947
2,1.1859597,-0.28276664,3.6152754,413.33588,0.007693619481080947
2,33.988983,48.339836,22.547688,1042.8656,0.007693619481080947
2,59.862576,86.024925,41.804947,1909.0048,0.007693619481080947
2,26.659754,38.56666,20.146688,894.513,0.007693619481080947
2,6.3782387,9.160348,8.214646,417.40585,0.007693619481080947
2,14.874721,20.96252,13.9617605,695.979,0.007693619481080947
2,16.433764,24.050924,11.417886,597.64154,0.007693619481080947
2,96.79233,173.51324,35.9554,92.9071,0.007693619481080947
2,74.67454,110.11836,72.83966,3683.7454,0.007693619481080947
2,61.066086,89.34419,57.40912,3257.188,0.007693619481080947
2,77.663536,122.3033,120.20225,11181.255,0.007693619481080947
2,57.2931,82.624054,40.29653,1790.8741,0.007693619481080947
2,82.19648,125.31774,103.684525,7537.849,0.007693619481080947
2,13.4753,20.447708,12.202788,503.15872,0.007693619481080947
2,62.21651,90.965004,46.96424,2080.6504,0.007693619481080947
2,10.400507,15.275632,11.613,590.6436,0.007693619481080947
2,30.414934,44.847942,21.990015,1083.195,0.007693619481080947
2,14.057794,20.440794,11.84924,577.11774,0.007693619481080947
2,10.155237,15.219777,10.193981,492.85526,0.007693619481080947
2,64.82644,92.606895,28.72875,1169.2756,0.007693619481080947
2,37.078625,53.094982,24.786123,1168.4906,0.007693619481080947
2,39.124336,56.410435,32.513855,1478.168,0.007693619481080947
2,95.969025,167.94513,111.82203,3969.3142,0.007693619481080947
2,37.538345,53.94533,25.069519,1191.5107,0.007693619481080947
2,68.64933,98.20031,28.388844,1168.5715,0.007693619481080947
2,10.662776,14.1275625,10.062183,597.3665,0.007693619481080947
2,48.482304,69.94199,29.283094,1340.5131,0.007693619481080947
2,34.603832,47.368267,17.838024,798.2169,0.007693619481080947
2,78.31613,113.743835,44.409294,1910.8959,0.007693619481080947
2,24.731628,34.775223,16.764109,739.45807,0.007693619481080947
2,84.05923,122.526245,45.172817,1900.3916,0.007693619481080947
2,72.656,104.92276,55.80374,2537.9343,0.007693619481080947
2,51.52479,74.745415,43.302254,1997.1729,0.007693619481080947
2,26.741953,38.602608,18.775366,918.34534,0.007693619481080947
2,30.443672,43.634148,20.706642,962.3408,0.007693619481080947
2,23.06181,33.74338,14.70886,699.1531,0.007693619481080947
2,86.816475,135.19087,94.57281,4676.0063,0.007693619481080947
2,20.346004,29.290064,15.590105,737.16956,0.007693619481080947
2,18.26178,27.334778,15.1574335,748.9928,0.007693619481080947
2,60.846592,87.154274,37.292473,1677.7653,0.007693619481080947
2,8.623195,12.745125,7.4995594,410.40787,0.007693619481080947
2,35.48485,52.12824,25.368568,1160.3184,0.007693619481080947
2,92.453766,143.07118,42.95237,1614.8331,0.007693619481080947
2,18.585606,26.631508,15.529445,733.6969,0.007693619481080947
2,39.100437,56.19977,28.06651,1324.7236,0.007693619481080947
2,35.64916,52.68814,31.884539,1431.897,0.007693619481080947
2,77.11178,113.94001,73.99502,3576.4556,0.007693619481080947
2,80.1463,120.739265,89.64847,5004.2646,0.007693619481080947
2,32.056717,48.04324,28.43681,1735.1055,0.007693619481080947
2,56.62195,83.08238,51.45153,2445.3955,0.007693619481080947
2,85.82518,137.22543,94.650375,4281.1333,0.007693619481080947
2,77.13733,111.64974,48.644653,2116.6523,0.007693619481080947
2,32.27415,46.34156,21.873184,1045.8401,0.007693619481080947
2,-0.71325564,-0.03350684,3.5122657,356.027,0.007693619481080947
2,50.080368,74.736084,46.97307,2670.3953,0.007693619481080947
2,75.61421,107.80454,23.221252,925.8295,0.007693619481080947
2,28.268564,40.114845,19.50096,913.9268,0.007693619481080947
2,70.89279,107.601074,88.501396,5841.8457,0.007693619481080947
2,85.617455,131.25937,71.18355,3063.7703,0.007693619481080947
2,36.484715,51.972004,21.10172,1018.463,0.007693619481080947
2,52.69328,76.71921,51.528255,2864.8044,0.007693619481080947
2,47.70905,69.8238,28.314564,1390.0923,0.007693619481080947
2,68.2179,97.858696,43.706394,1944.32,0.007693619481080947
2,68.3532,96.21933,26.709442,1094.7004,0.007693619481080947
2,97.148705,171.04056,50.333145,1088.9669,0.007693619481080947
2,83.989555,128.2497,77.615654,3471.348,0.007693619481080947
2,73.127396,104.69365,28.753967,1219.4469,0.007693619481080947
2,57.58557,84.426,50.5647,2397.6067,0.007693619481080947
2,92.198265,159.77887,76.72363,3054.3484,0.007693619481080947
2,59.46748,86.65673,46.536507,2244.4006,0.007693619481080947
2,69.53143,102.87346,73.966866,4353.4307,0.007693619481080947
2,19.996422,27.717089,13.891237,673.29016,0.007693619481080947
2,87.72452,136.76395,66.663086,2873.8906,0.007693619481080947
2,73.0733,107.74998,77.14925,4089.9573,0.007693619481080947
2,39.260277,55.797474,21.2343,965.713,0.007693619481080947
2,97.78245,169.56831,39.09805,925.69574,0.007693619481080947
2,77.80385,115.220665,80.09354,4250.7456,0.007693619481080947
2,40.64945,59.04477,33.905804,1832.0498,0.007693619481080947
2,69.123024,99.914566,45.671303,2064.1357,0.007693619481080947
2,44.639793,62.81445,17.530342,790.79614,0.007693619481080947
2,2.5361118,4.322665,6.1621685,347.89432,0.007693619481080947
2,50.244198,72.06908,35.22595,1638.7893,0.007693619481080947
2,25.695189,37.34392,15.427761,784.31726,0.007693619481080947
2,0.5972486,1.169866,3.599203,342.18137,0.007693619481080947
2,77.66921,115.18213,72.17024,3440.993,0.007693619481080947
2,11.677093,17.315115,8.946986,458.67496,0.007693619481080947
2,89.913895,152.04547,116.12171,7912.6787,0.007693619481080947
2,30.099985,43.75628,21.51306,1031.7316,0.007693619481080947
2,35.64752,50.331436,23.50419,1051.2832,0.007693619481080947
2,47.070297,69.167305,42.521763,2470.0215,0.007693619481080947
2,55.25076,80.49339,46.227264,2152.0215,0.007693619481080947
2,37.425106,52.70003,20.45502,926.4058,0.007693619481080947
2,57.982857,84.74121,47.009945,2226.0942,0.007693619481080947
2,70.59274,102.2726,56.366684,2584.4783,0.007693619481080947
2,36.103634,52.19896,24.376549,1157.1917,0.007693619481080947
2,55.990044,81.93022,42.32054,2054.936,0.007693619481080947
2,12.327231,18.668148,10.92967,549.64294,0.007693619481080947
2,31.971909,45.504234,22.376448,1040.6503,0.007693619481080947
2,3.7255952,5.8970723,8.276912,419.8888,0.007693619481080947
2,36.029175,51.569996,22.595728,1081.5762,0.007693619481080947
2,16.69317,24.55726,12.466112,609.77325,0.007693619481080947
2,84.399155,123.087296,28.461159,1271.8962,0.007693619481080947
2,39.829384,56.699734,25.983648,1192.4762,0.007693619481080947
2,63.155296,93.02458,65.97718,3647.617,0.007693619481080947
2,85.75472,132.4012,72.16452,3192.352,0.007693619481080947
2,76.117355,108.79549,42.72138,1810.3118,0.007693619481080947
2,76.531624,110.7628,44.807644,1903.3624,0.007693619481080947
2,17.462524,26.452307,14.381368,750.33923,0.007693619481080947
2,36.719902,52.560196,24.332449,1111.8396,0.007693619481080947
2,81.9136,124.61753,99.96392,6176.728,0.007693619481080947
2,85.32286,126.764465,35.889103,1439.6152,0.007693619481080947
2,88.888245,149.58366,101.28846,4309.5283,0.007693619481080947
2,37.11425,52.914707,24.206848,1127.7526,0.007693619481080947
2,77.724205,115.850334,84.367645,4430.343,0.007693619481080947
2,64.792076,92.04182,29.931408,1319.8822,0.007693619481080947
2,7.6100726,11.100179,8.01505,493.62332,0.007693619481080947
2,41.760857,60.963398,36.38484,1806.0641,0.007693619481080947
2,23.159372,35.576565,19.239893,870.5539,0.007693619481080947
2,52.06375,77.960045,55.87406,3086.431,0.007693619481080947
2,42.902855,61.613686,33.405544,1518.5084,0.007693619481080947
2,14.636085,22.490633,12.606593,646.092,0.007693619481080947
2,10.996199,16.782406,8.1804,417.49548,0.007693619481080947
2,59.707832,85.69189,36.35143,1622.4382,0.007693619481080947
2,95.44447,166.46494,60.832794,1705.2123,0.007693619481080947
2,56.622845,83.4783,56.674023,3023.3396,0.007693619481080947
2,45.79002,66.47876,32.725365,1546.527,0.007693619481080947
2,61.97646,89.35683,44.07227,1992.9722,0.007693619481080947
2,43.839413,61.862305,27.363832,1224.5724,0.007693619481080947
2,51.91845,77.28133,49.461983,2504.6472,0.007693619481080947
2,48.73967,69.15189,30.62536,1406.0779,0.007693619481080947
2,14.647437,21.424957,12.708472,677.52747,0.007693619481080947
2,71.69303,103.787605,59.691666,2733.8518,0.007693619481080947
2,53.98966,79.19676,42.26181,2001.2432,0.007693619481080947
2,31.107084,45.15348,18.56685,930.40344,0.007693619481080947
2,78.61945,112.13139,34.954372,1470.4437,0.007693619481080947
2,93.13796,151.48433,50.202618,1826.6971,0.007693619481080947
2,85.23042,127.569756,52.081486,2183.9126,0.007693619481080947
2,58.78356,84.32133,35.830105,1628.2936,0.007693619481080947
2,83.15647,120.98094,44.17803,1859.7487,0.007693619481080947
2,26.731686,38.85957,19.87965,967.1715,0.007693619481080947
2,15.55979,22.962831,13.274598,658.67163,0.007693619481080947
2,31.945818,46.04747,17.261469,850.0198,0.007693619481080947
2,21.420326,31.410507,17.008018,820.2765,0.007693619481080947
2,10.381698,14.172102,8.575215,517.22394,0.007693619481080947
2,24.291573,36.28098,18.925692,876.7643,0.007693619481080947
2,23.128405,33.993973,17.676662,906.7472,0.007693619481080947
2,82.01447,119.16508,49.956383,2189.7656,0.007693619481080947
2,66.59635,98.85619,75.12071,4431.3647,0.007693619481080947
2,65.334915,95.20914,49.256783,2279.065,0.007693619481080947
2,19.825106,29.397062,15.656868,777.6954,0.007693619481080947
2,91.00769,145.70212,65.520096,2656.148,0.007693619481080947
2,32.785408,47.06533,20.315159,976.4697,0.007693619481080947
2,28.403553,41.197876,20.448168,964.9512,0.007693619481080947
2,19.441538,28.8662,14.7623005,751.90576,0.007693619481080947
2,82.86993,120.79567,56.747868,2511.8955,0.007693619481080947
2,47.696327,69.55917,43.110703,2267.5933,0.007693619481080947
2,40.62078,57.76658,28.749208,1296.5659,0.007693619481080947
2,45.52884,68.11487,43.09588,2223.9902,0.007693619481080947
2,10.082392,14.195468,10.6822195,543.91626,0.007693619481080947
2,16.118385,23.533485,13.39919,640.74646,0.007693619481080947
2,27.194263,39.52903,19.100767,873.1272,0.007693619481080947
2,40.70578,58.5003,24.978777,1207.9937,0.007693619481080947
2,80.549644,115.166214,34.57981,1415.7413,0.007693619481080947
2,20.117304,29.1822,13.7891035,652.91437,0.007693619481080947
2,71.66152,103.88834,58.290585,2702.7144,0.007693619481080947
2,15.793423,24.034218,13.487651,693.9604,0.007693619481080947
2,45.668983,67.17206,42.59802,2624.888,0.007693619481080947
2,21.24689,31.538061,16.725,834.60345,0.007693619481080947
2,64.69257,93.92765,45.34669,2097.737,0.007693619481080947
2,91.89301,154.88882,52.27143,2124.845,0.007693619481080947
2,27.701202,39.81822,15.324213,755.1056,0.007693619481080947
2,63.319366,91.593666,42.290833,1933.501,0.007693619481080947
2,85.80232,130.54813,91.83096,4542.6484,0.007693619481080947
2,77.642334,113.188255,59.28927,2724.7393,0.007693619481080947
2,92.32234,152.26485,55.386673,1776.9651,0.007693619481080947
2,88.64685,140.08333,88.960915,3903.6782,0.007693619481080947
2,66.046486,94.542206,33.09234,1459.8608,0.007693619481080947
2,60.598816,87.82295,41.134506,1879.399,0.007693619481080947
2,54.75539,79.46799,39.500664,1729.283,0.007693619481080947
2,47.21785,66.90514,30.221018,1366.083,0.007693619481080947
2,49.106342,68.179214,31.726593,1456.7073,0.007693619481080947
2,88.33662,133.74513,26.125095,1080.111,0.007693619481080947
2,45.12464,64.369156,24.276602,1128.3507,0.007693619481080947
2,32.844677,47.239235,19.145708,952.54474,0.007693619481080947
2,29.057953,42.33318,20.292048,1001.4982,0.007693619481080947
2,37.25088,52.466297,24.878988,1113.8564,0.007693619481080947
2,62.398277,88.768135,32.617733,1411.0665,0.007693619481080947
2,65.69665,98.55769,79.397484,4779.3413,0.007693619481080947
2,39.43677,56.248013,30.226048,1397.7765,0.007693619481080947
2,76.51567,108.526886,28.859362,1130.1859,0.007693619481080947
2,57.876003,84.19461,45.307262,2138.1516,0.007693619481080947
2,26.137085,37.812668,18.749136,840.83215,0.007693619481080947
2,54.044086,78.54085,44.88452,2113.077,0.007693619481080947
2,80.66429,118.682785,71.72953,3366.7048,0.007693619481080947
2,15.916524,23.477768,12.805434,589.59705,0.007693619481080947
2,49.874977,71.65642,28.886536,1375.4896,0.007693619481080947
2,86.770706,143.37733,108.24399,5320.3584,0.007693619481080947
2,61.114044,86.706314,25.737928,1011.6513,0.007693619481080947
2,50.47027,70.417534,19.827784,716.392,0.007693619481080947
2,55.530582,81.373955,45.16657,2424.025,0.007693619481080947
2,53.055416,76.86835,37.87543,1714.9299,0.007693619481080947
2,65.63007,94.077515,28.340939,1215.8379,0.007693619481080947
2,25.970598,38.0878,18.037453,896.42084,0.007693619481080947
2,42.831993,60.20771,18.539656,761.5098,0.007693619481080947
2,96.15932,177.50491,146.83485,6823.6484,0.007693619481080947
2,45.684505,66.051636,35.51769,1689.3342,0.007693619481080947
2,87.20239,132.12033,49.195946,1964.7341,0.007693619481080947
2,44.659603,63.39542,21.204264,969.19495,0.007693619481080947
2,83.668495,123.08147,65.724205,3007.1753,0.007693619481080947
2,66.47326,96.84528,22.4533,1040.8119,0.007693619481080947
2,19.890316,29.259497,14.441319,731.8156,0.007693619481080947
2,10.888617,17.431559,9.394597,535.39996,0.007693619481080947
2,37.0093,52.10875,20.60546,884.43304,0.007693619481080947
2,85.97482,148.46298,132.26752,11446.232,0.007693619481080947
2,25.88343,37.779907,17.525145,868.621,0.007693619481080947
2,45.448425,64.74065,28.57622,1289.6484,0.007693619481080947
2,92.14498,157.35907,91.8288,3571.9673,0.007693619481080947
2,20.439491,29.92156,13.556832,709.44464,0.007693619481080947
2,23.145584,34.255325,15.240985,776.05206,0.007693619481080947
2,76.3349,111.20689,56.081516,2540.6404,0.007693619481080947
2,76.51853,111.14097,18.93025,870.2311,0.007693619481080947
2,51.46099,73.81104,23.717125,1114.1029,0.007693619481080947
2,87.820145,137.11726,75.74472,3289.7812,0.007693619481080947
2,63.608444,96.63661,79.108696,5578.6997,0.007693619481080947
2,38.838463,54.93342,15.93748,695.9501,0.007693619481080947
2,66.35734,95.26869,46.07552,2064.7505,0.007693619481080947
2,11.767152,17.861536,8.06825,410.82623,0.007693619481080947
2,74.99259,111.32185,78.66769,5184.3613,0.007693619481080947
2,60.017586,88.256966,57.8599,3065.2546,0.007693619481080947
2,34.91488,50.268066,24.754135,1174.2262,0.007693619481080947
2,30.633541,44.692898,22.978825,1068.4744,0.007693619481080947
2,46.034973,66.941574,34.45428,1535.6853,0.007693619481080947
2,37.179035,53.43704,25.324568,1210.1111,0.007693619481080947
2,9.638122,14.865456,8.64002,521.3411,0.007693619481080947
2,80.56826,117.36736,56.286366,2463.3318,0.007693619481080947
2,31.915922,45.885555,18.825092,925.8461,0.007693619481080947
2,18.724218,28.13894,14.919547,762.12256,0.007693619481080947
2,36.29993,51.920612,21.878899,934.1003,0.007693619481080947
2,50.04558,72.69761,39.251072,1830.881,0.007693619481080947
2,34.7971,51.937138,29.256475,1527.6968,0.007693619481080947
2,90.1407,159.1422,144.86479,10241.794,0.007693619481080947
2,79.08887,113.81949,40.496414,1794.7146,0.007693619481080947
2,27.243084,38.410465,17.453772,853.2917,0.007693619481080947
2,88.49038,136.10757,41.255264,1560.5089,0.007693619481080947
2,56.737663,81.13986,28.392467,1258.685,0.007693619481080947
2,9.675987,13.470148,9.610798,509.1284,0.007693619481080947
2,96.159134,171.01282,101.673744,3521.426,0.007693619481080947
2,86.76459,139.96858,104.65187,6783.103,0.007693619481080947
2,60.824356,86.868866,30.693108,1340.3625,0.007693619481080947
2,82.82136,122.21453,42.42748,1647.0479,0.007693619481080947
2,62.510452,89.63733,25.223753,1104.4829,0.007693619481080947
2,79.553116,122.210785,98.739655,7434.5107,0.007693619481080947
2,76.93226,110.024185,27.741459,1246.779,0.007693619481080947
2,71.01094,102.217026,39.605663,1744.3635,0.007693619481080947
2,3.9849617,7.0450826,4.90915,332.43326,0.007693619481080947
2,9.064953,13.975049,8.609768,-124.09734,0.007693619481080947
2,8.817064,14.074774,7.283961,444.2079,0.007693619481080947
2,55.473877,78.70756,28.465317,1271.4662,0.007693619481080947
2,65.36225,94.48786,52.18601,2457.901,0.007693619481080947
2,73.45834,104.83667,35.366936,1457.1678,0.007693619481080947
2,45.86729,66.253784,30.41237,1397.6753,0.007693619481080947
2,76.76004,112.37957,61.75895,2819.5596,0.007693619481080947
2,71.51414,104.38917,66.899445,3171.2744,0.007693619481080947
2,54.602055,79.44735,43.408424,2031.4257,0.007693619481080947
2,-1.4056213,-1.8040704,3.4989662,136.36801,0.007693619481080947
2,57.64743,82.75837,39.809856,1831.0024,0.007693619481080947
2,61.426052,89.422844,45.15507,2132.4731,0.007693619481080947
2,78.13304,113.85727,52.162373,2319.405,0.007693619481080947
2,23.70364,35.987595,18.59499,878.5932,0.007693619481080947
2,27.40069,40.059013,17.965916,906.82086,0.007693619481080947
2,37.762783,53.917175,25.672728,1199.9663,0.007693619481080947
2,20.951803,30.329922,16.63465,772.84064,0.007693619481080947
2,7.3612776,10.802294,7.0742064,320.02234,0.007693619481080947
2,38.496407,58.891796,44.46598,2709.1462,0.007693619481080947
2,76.3676,111.35808,21.285646,954.12744,0.007693619481080947
2,52.52081,73.03595,16.971605,568.4421,0.007693619481080947
2,9.0799885,14.096812,7.8245363,419.04324,0.007693619481080947
2,11.842028,17.394966,9.641582,493.75888,0.007693619481080947
2,29.219824,42.275932,21.612324,990.3893,0.007693619481080947
2,14.482148,21.435116,11.484074,596.89594,0.007693619481080947
2,14.751124,22.06452,11.955181,631.53357,0.007693619481080947
2,49.53635,71.124916,41.201946,2122.0193,0.007693619481080947
2,46.58304,66.774765,28.1861,1338.8236,0.007693619481080947
2,16.565187,24.029467,11.593481,571.9541,0.007693619481080947
2,33.98446,50.041206,31.641447,1496.8551,0.007693619481080947
2,65.86091,95.78539,47.91231,2168.403,0.007693619481080947
2,7.6262884,10.872672,9.561251,517.84094,0.007693619481080947
2,57.384193,83.89938,50.124893,2806.8813,0.007693619481080947
2,34.264973,49.27331,23.274008,1091.566,0.007693619481080947
2,8.913895,13.461412,8.776474,508.79892,0.007693619481080947
2,57.6925,84.34109,44.855164,2097.5774,0.007693619481080947
2,72.36614,103.72822,52.04032,2360.347,0.007693619481080947
2,87.46104,132.70322,53.759186,2190.7368,0.007693619481080947
2,76.59313,111.91062,60.558323,2789.8953,0.007693619481080947
2,19.010715,27.44862,15.285964,768.40546,0.007693619481080947
2,73.91191,106.669945,44.125526,1939.3754,0.007693619481080947
2,35.13707,51.5857,31.473259,1401.1836,0.007693619481080947
2,65.12519,97.07001,72.282326,4168.6475,0.007693619481080947
2,11.6682205,17.459621,10.570826,524.4612,0.007693619481080947
2,61.118534,88.379654,43.819675,2012.9124,0.007693619481080947
2,13.777689,20.42704,10.193115,553.87555,0.007693619481080947
2,72.69358,105.10991,60.692524,2790.3179,0.007693619481080947
2,86.4023,138.13644,113.26573,7468.7573,0.007693619481080947
2,56.881886,83.25573,45.526783,2120.7249,0.007693619481080947
2,28.752247,42.066704,20.456842,997.03876,0.007693619481080947
2,29.90975,43.909637,22.524044,1114.3203,0.007693619481080947
2,12.409613,19.069523,13.0387535,748.87506,0.007693619481080947
2,48.736416,69.00837,25.596512,1096.4418,0.007693619481080947
2,8.112247,12.014681,7.428768,393.88965,0.007693619481080947
2,60.130447,85.44229,30.288939,1304.6154,0.007693619481080947
2,37.716805,53.832478,22.160162,1047.7762,0.007693619481080947
2,83.80665,125.27455,24.533377,1020.60815,0.007693619481080947
2,67.26283,96.382645,34.745766,1508.5809,0.007693619481080947
2,93.23721,170.13042,166.41077,11889.888,0.007693619481080947
2,68.1104,97.45533,53.52977,2452.6174,0.007693619481080947
2,75.00078,111.39991,74.22434,3596.0762,0.007693619481080947
2,105.46245,212.39626,128.52171,2078.2676,0.007693619481080947
2,34.33911,51.289955,26.710321,1403.4851,0.007693619481080947
2,37.525528,53.979435,22.404877,1078.8528,0.007693619481080947
2,96.33224,172.76366,95.32405,3677.5083,0.007693619481080947
2,15.475626,23.02059,10.91674,421.22226,0.007693619481080947
2,57.232635,82.36955,38.511585,1729.1569,0.007693619481080947
2,10.547815,14.662128,10.512229,626.127,0.007693619481080947
2,14.902826,22.147076,13.263521,682.57635,0.007693619481080947
2,44.88542,67.02237,45.972492,2620.4666,0.007693619481080947
2,18.371399,25.948532,14.392187,681.41736,0.007693619481080947
2,68.92221,99.787636,35.08731,1632.3257,0.007693619481080947
2,32.17736,45.363937,18.76313,898.2633,0.007693619481080947
2,11.701086,17.958841,10.746167,545.08594,0.007693619481080947
2,43.34298,62.664093,35.90623,1669.6534,0.007693619481080947
2,4.5686865,5.659199,6.6607757,548.442,0.007693619481080947
2,11.107524,16.84173,10.225252,475.61127,0.007693619481080947
2,83.7754,124.027275,45.50907,1899.4525,0.007693619481080947
2,50.47389,71.945435,34.98442,1587.1342,0.007693619481080947
2,48.355843,68.76743,29.765356,1384.8029,0.007693619481080947
2,93.65241,159.00046,110.933,3647.2153,0.007693619481080947
2,90.20854,142.9567,43.56623,1614.8235,0.007693619481080947
2,57.268665,81.56216,25.332943,1098.0079,0.007693619481080947
2,80.90746,121.32165,88.86592,5077.2803,0.007693619481080947
2,21.988043,33.183254,18.719088,629.25745,0.007693619481080947
2,87.71364,136.97212,81.44123,3572.4602,0.007693619481080947
2,77.71603,113.30803,48.58688,2165.187,0.007693619481080947
2,35.45356,50.977512,22.92687,1050.5977,0.007693619481080947
2,53.06885,75.328514,26.798954,1153.9974,0.007693619481080947
2,31.462334,45.086132,21.15045,999.97205,0.007693619481080947
2,13.521058,20.8835,11.72859,628.5412,0.007693619481080947
2,40.393578,57.865997,32.89987,1502.8617,0.007693619481080947
2,10.849196,15.913937,10.64648,427.62143,0.007693619481080947
2,79.190445,115.516205,60.85361,2828.0747,0.007693619481080947
2,96.073395,166.54848,62.171097,2427.8489,0.007693619481080947
2,58.001534,85.31946,62.231827,3543.8804,0.007693619481080947
2,78.82652,115.31503,55.68098,2559.6343,0.007693619481080947
2,34.34542,49.14197,22.80222,1022.672,0.007693619481080947
2,23.242653,34.28068,18.191893,899.4105,0.007693619481080947
2,57.49976,83.69131,48.8257,2300.1743,0.007693619481080947
2,83.10939,120.33411,37.600273,1616.214,0.007693619481080947
2,86.63986,140.72942,98.76581,5000.079,0.007693619481080947
2,13.408399,20.624924,12.126054,692.626,0.007693619481080947
2,86.78063,137.06136,91.118065,4281.4966,0.007693619481080947
2,40.133064,59.3234,38.205265,2255.5845,0.007693619481080947
2,83.704666,131.74622,111.3824,7478.212,0.007693619481080947
2,29.031254,42.438942,20.87669,993.9503,0.007693619481080947
2,21.825605,32.19004,18.425282,756.1143,0.007693619481080947
2,24.69335,36.10634,16.115763,748.4408,0.007693619481080947
2,58.59935,85.08431,36.533783,1720.2599,0.007693619481080947
2,83.6129,129.91322,86.64462,4021.4253,0.007693619481080947
2,47.00079,68.444244,40.442623,2228.47,0.007693619481080947
2,35.83723,52.114803,25.261955,1160.9858,0.007693619481080947
2,65.132355,93.775894,15.483623,633.27313,0.007693619481080947
2,95.2267,158.13167,26.705345,648.74713,0.007693619481080947
2,85.5762,130.34604,82.59808,3762.3774,0.007693619481080947
2,76.301796,109.39227,32.218643,1297.9714,0.007693619481080947
2,37.092518,53.712364,25.789211,1227.2756,0.007693619481080947
2,30.087523,44.144848,21.514736,1025.1233,0.007693619481080947
2,25.916004,37.04668,16.52611,872.4313,0.007693619481080947
2,23.43506,34.219326,17.907957,810.5476,0.007693619481080947
2,20.348688,29.948174,16.500866,882.6768,0.007693619481080947
2,46.4887,65.95675,25.523827,1196.6184,0.007693619481080947
2,47.567966,68.36569,29.806997,1360.6654,0.007693619481080947
2,88.83055,140.58183,39.503883,1600.4738,0.007693619481080947
2,9.800791,14.059888,10.427572,596.3904,0.007693619481080947
2,84.51981,128.60954,98.394226,5918.709,0.007693619481080947
2,47.42835,68.333916,31.653963,1480.8566,0.007693619481080947
2,19.64169,29.065556,14.665012,713.1068,0.007693619481080947
2,15.662082,23.451536,12.806891,613.1543,0.007693619481080947
2,50.656986,70.65208,20.994347,772.3407,0.007693619481080947
2,84.29564,124.552895,84.18347,4027.087,0.007693619481080947
2,76.21964,109.07508,25.930199,1073.0913,0.007693619481080947
2,8.17285,13.127665,7.5836563,481.66824,0.007693619481080947
2,71.01102,105.72269,75.819984,4106.829,0.007693619481080947
2,66.02967,97.6282,68.51045,4001.982,0.007693619481080947
2,51.57063,75.132225,40.072517,1799.7413,0.007693619481080947
