l_partkey,l_extendedprice,l_quantity,l_partkey_bucket,tpch-2g-lineitem_parts_rate
65930,54083.613946292906,28.501180601794484,2,0.0019993612803110763
68001,54786.24545323458,27.807846070140545,3,0.0020005052548505804
72020,17318.06039756552,11.792679224151215,2,0.0019993612803110763
72088,15651.350033162093,12.803150339908793,4,0.0019981259751430214
5312,13527.674040860156,13.36416947457127,2,0.0019993612803110763
426,40505.93924566611,24.701807473883107,0,0.0020021347484537075
67087,39634.53448384713,26.458521103165133,1,0.0019971744013970068
2349,40150.805315654565,40.378082335502945,3,0.0020005052548505804
2149,39261.72425146853,25.37871871360748,1,0.0019971744013970068
109250,61401.32761420588,39.259697142393776,2,0.0019993612803110763
17737,39757.96159369304,26.11129016442537,1,0.0019971744013970068
66507,40782.85098463762,25.473463820667675,3,0.0020005052548505804
34957,79359.98011444375,41.08367598704728,1,0.0019971744013970068
33716,72850.2382660731,30.74266576423239,2,0.0019993612803110763
4273,16811.6560253391,11.988377509458518,1,0.0019971744013970068
35571,71395.15467440667,31.498378055942258,3,0.0020005052548505804
6326,19687.293048953794,10.51073262760303,2,0.0019993612803110763
4277,22064.54349339602,22.19735760119323,5,0.0020029414818464927
74269,46572.647593636415,36.731407332320664,1,0.0019971744013970068
72084,22713.937970521194,21.0898578870552,0,0.0020021347484537075
13120,31332.034061633596,14.578311839901579,4,0.0019981259751430214
78186,18469.395686455846,10.869613183873515,0,0.0020021347484537075
4283,7410.075695530446,4.938512200930045,5,0.0020029414818464927
6348,5970.052463953031,6.963611658776936,0,0.0020021347484537075
3368,80097.5868839128,47.40973580911671,2,0.0019993612803110763
8569,58035.552017658,40.81412386885615,1,0.0019971744013970068
72020,17841.234900328884,11.294254775754888,2,0.0019993612803110763
66026,42591.81213157913,22.667953258401322,2,0.0019993612803110763
70485,19697.340599821247,9.764883339451407,3,0.0020005052548505804
66315,38175.503242779014,25.711490216758207,3,0.0020005052548505804
2862,21704.05923209124,23.107496741580004,0,0.0020021347484537075
12686,40566.87123432015,24.17044370273928,2,0.0019993612803110763
4333,36095.17573085263,27.787474961706604,1,0.0019971744013970068
67915,17418.613083343203,11.617960748007784,1,0.0019971744013970068
1004,39455.63282011979,40.190335682885575,2,0.0019993612803110763
33580,73146.53950433065,43.97753629087679,4,0.0019981259751430214
69903,18815.36883643191,10.775766168455961,3,0.0020005052548505804
36275,80309.283014242,48.12105043430068,5,0.0020029414818464927
65930,37144.28535052775,27.136557965530237,2,0.0019993612803110763
6328,15650.073433078987,12.068730760444204,4,0.0019981259751430214
102944,31317.141633793,14.480309265444554,2,0.0019993612803110763
72295,20498.75853478031,23.110708375221034,1,0.0019971744013970068
6851,18904.49749500787,11.263200068962032,5,0.0020029414818464927
67983,39887.84312963731,23.82889353007376,3,0.0020005052548505804
67975,59226.113709891346,39.477444245539054,1,0.0019971744013970068
78180,42659.509715858025,8.933942941505657,0,0.0020021347484537075
35440,79887.038800588,48.236796432295044,4,0.0019981259751430214
72544,6094.309881482093,7.650880739295918,4,0.0019981259751430214
2544,38256.95264686823,26.258840356738194,0,0.0020021347484537075
3336,63194.04110538388,47.026464186746786,0,0.0020021347484537075
78120,43587.990149673926,22.424720737931796,0,0.0020021347484537075
4291,16963.14196734853,12.33543530812886,1,0.0019971744013970068
70678,43163.229176178975,38.475008270132875,4,0.0019981259751430214
66015,62293.00924011137,38.5435758980864,3,0.0020005052548505804
813,40604.29171145952,25.28167506941479,3,0.0020005052548505804
17493,39657.61202314589,24.501639449071973,3,0.0020005052548505804
4287,11441.244626516342,4.371380469724706,3,0.0020005052548505804
2279,59505.30413554553,39.29760194686236,5,0.0020029414818464927
72911,4754.056808151943,2.6105545603835942,5,0.0020029414818464927
6855,21795.564491462024,21.745765226573628,3,0.0020005052548505804
1893,39577.48534971953,26.795432079269183,3,0.0020005052548505804
6330,18061.919648976756,11.491632302158855,0,0.0020021347484537075
7096,32816.55206425421,29.623843959732575,4,0.0019981259751430214
6326,17264.63023505459,12.139698047300843,2,0.0019993612803110763
4349,37947.71362026482,26.27477368977379,5,0.0020029414818464927
80190,30707.60944429811,14.767153727269253,0,0.0020021347484537075
10369,16524.537226278284,11.506138881178282,1,0.0019971744013970068
74397,58969.42405932636,39.05956099535825,3,0.0020005052548505804
6577,20887.211778275672,23.23448627512476,1,0.0019971744013970068
6601,23332.505642723518,20.62738608911674,1,0.0019971744013970068
72086,51880.4961027458,29.25546379886404,2,0.0019993612803110763
66187,59426.685970029415,39.54243239298893,1,0.0019971744013970068
4377,42856.80004162096,22.979986040348894,3,0.0020005052548505804
4795,6508.698197612201,7.339336776358673,1,0.0019971744013970068
106278,4802.893818839343,3.438004990334417,0,0.0020021347484537075
70168,44973.56664987235,37.88859281855064,4,0.0019981259751430214
4795,5298.566382825588,8.681681157287148,1,0.0019971744013970068
67919,19318.289343424425,23.909086915422645,5,0.0020029414818464927
356,58900.81025639541,40.114611293129435,2,0.0019993612803110763
70554,20918.374984571772,23.168804595305534,0,0.0020021347484537075
44,23415.34936120328,21.317757891608807,2,0.0019993612803110763
22952,38416.159048758855,25.654945054508808,2,0.0019993612803110763
80238,18555.28381466438,10.996369399786051,0,0.0020021347484537075
876,42018.60091887326,40.054733547535236,0,0.0020021347484537075
22762,14476.460292382792,13.28593078282205,4,0.0019981259751430214
68198,62365.925365672236,47.567575361049855,2,0.0019993612803110763
4157,6758.263605588207,7.8449447974882265,5,0.0020029414818464927
33162,80204.17306271604,40.131470671042656,0,0.0020021347484537075
4801,5613.384351664132,7.51881191288216,1,0.0019971744013970068
2478,38010.87478994153,25.701675338750192,0,0.0020021347484537075
20672,16027.845365494944,10.58735136496315,2,0.0019993612803110763
72871,20105.562985286335,23.30496415279231,1,0.0019971744013970068
202,61760.25566015194,38.5639611508894,4,0.0019981259751430214
33162,80315.80223944914,41.15901084267596,0,0.0020021347484537075
6599,19598.73368500949,10.790874672242467,5,0.0020029414818464927
66187,59602.815294108645,39.29042580456857,1,0.0019971744013970068
35440,80975.72722005611,48.00229025644865,4,0.0019981259751430214
20702,21653.106454592216,22.94198119835676,2,0.0019993612803110763
37512,34395.35547410771,12.8404463450503,0,0.0020021347484537075
101207,51332.0323975935,31.137292710962786,5,0.0020029414818464927
557,40554.06333009693,23.992668848057743,5,0.0020029414818464927
37696,53749.99834165908,28.52070581792927,4,0.0019981259751430214
80574,33988.99304930556,13.014015592283673,0,0.0020021347484537075
6585,37689.76657119822,25.63931461907784,3,0.0020005052548505804
67937,23769.126024276244,20.739299669824092,5,0.0020029414818464927
37656,76781.3427449952,42.09975362903152,0,0.0020021347484537075
4657,24429.782002703512,19.540586037325134,1,0.0019971744013970068
68199,55885.00015409002,41.5850699111241,3,0.0020005052548505804
34733,80156.96181947461,48.075934885661184,5,0.0020029414818464927
6663,36876.321556669696,26.568479443456233,3,0.0020005052548505804
68302,4119.442492443557,2.4718404133534646,4,0.0019981259751430214
2752,36947.603314357606,27.50075078719946,4,0.0019981259751430214
16529,41642.46772897579,24.113578219571707,5,0.0020029414818464927
103209,32499.581671722928,13.075010086396578,3,0.0020005052548505804
73425,37213.28589215511,24.23974139024567,3,0.0020005052548505804
2502,63040.75929488022,38.328354306605895,0,0.0020021347484537075
2159,39869.909774183136,39.43716869843446,5,0.0020029414818464927
2087,39052.16250272289,25.912376809654162,5,0.0020029414818464927
66176,60212.836780355836,39.94035896037712,2,0.0019993612803110763
1315,42483.646377992365,47.6400725874236,1,0.0019971744013970068
2608,40106.67440003048,23.7474460490799,4,0.0019981259751430214
68199,62925.697425386024,38.33379129035531,3,0.0020005052548505804
4273,17969.51595732842,11.497961707142355,1,0.0019971744013970068
72024,16534.964306900172,12.382445275619501,0,0.0020021347484537075
70108,20528.88121213243,9.77196810100536,4,0.0019981259751430214
15315,16582.265699453103,12.042148082939994,3,0.0020005052548505804
70025,34347.07944736629,12.441818442965817,5,0.0020029414818464927
4535,19763.52586757219,10.65267378872826,5,0.0020029414818464927
35214,82051.85836445664,48.00208860285145,0,0.0020021347484537075
2159,45920.644926576126,36.889046872983556,5,0.0020029414818464927
6322,18071.022007321793,11.404568674198467,4,0.0019981259751430214
76385,37885.382929792635,26.0836154327131,5,0.0020029414818464927
68049,38612.99198653885,26.003470488005156,3,0.0020005052548505804
88655,38495.34076589736,24.694378823970247,5,0.0020029414818464927
2960,38899.03275255562,25.95449183045707,2,0.0019993612803110763
29096,33099.762124210436,13.65050450987171,2,0.0019993612803110763
4287,14966.014633071334,13.147488635345114,3,0.0020005052548505804
69943,20189.50897439262,23.453524131430562,1,0.0019971744013970068
69975,21174.26701972211,22.819028321068938,3,0.0020005052548505804
30833,15890.753407210594,12.322223155557923,5,0.0020029414818464927
33067,72819.57852043747,43.660705670655176,1,0.0019971744013970068
72032,17889.01569888742,11.584852415539014,2,0.0019993612803110763
66058,61120.62313261506,38.54516784736807,4,0.0019981259751430214
1828,77865.75781350792,41.2554888520176,4,0.0019981259751430214
6392,37236.67772308265,26.419556447208382,2,0.0019993612803110763
20708,5588.071380050349,5.310252249988612,2,0.0019993612803110763
2087,5577.691694112129,2.42969499328169,5,0.0020029414818464927
356,60960.35283982714,39.06458768998611,2,0.0019993612803110763
2223,19727.53137461734,23.669891434140023,3,0.0020005052548505804
4149,22914.46996159826,20.668273819372434,3,0.0020005052548505804
69921,16535.913131286263,11.921561938984379,3,0.0020005052548505804
4661,24418.78017965445,20.482927673364983,5,0.0020029414818464927
72086,23147.82900651929,21.062543109512784,2,0.0019993612803110763
3144,60323.83883143758,47.978776466328796,0,0.0020021347484537075
941,44103.777575979475,38.54552604282896,5,0.0020029414818464927
66015,63799.13699061769,47.181230666573654,3,0.0020005052548505804
76055,39327.147904592166,25.395988089301188,5,0.0020029414818464927
32939,54985.154219530086,41.62615297869405,5,0.0020029414818464927
6191,40283.80999457225,23.88185427635835,5,0.0020029414818464927
65948,13718.067230494846,13.519166886184582,2,0.0019993612803110763
67983,19742.451978575846,9.786240003474012,3,0.0020005052548505804
68295,4009.930019083607,2.537646947841151,3,0.0020005052548505804
4281,18753.37927919592,11.4530361065834,3,0.0020005052548505804
16601,16483.577975674492,12.353654991685008,5,0.0020029414818464927
4799,15605.770143992924,12.730480207062666,5,0.0020029414818464927
33716,55163.35865645257,28.09566695607584,2,0.0019993612803110763
3627,76913.38450112108,48.35749407829526,3,0.0020005052548505804
72100,40740.1895384832,23.674772642441226,4,0.0019981259751430214
6346,17245.44582313715,12.269329531292506,4,0.0019981259751430214
69981,6582.346981821116,7.863645362116843,3,0.0020005052548505804
72228,36696.519686787076,24.965130606585063,0,0.0020021347484537075
2373,60399.35655926118,48.297299457982575,3,0.0020005052548505804
72088,18171.115262344105,11.20916627347799,4,0.0019981259751430214
6216,6912.418461294324,8.3440027353339,0,0.0020021347484537075
70051,53073.37115757989,29.452279080340958,1,0.0019971744013970068
67855,42943.10223334265,22.607971108224767,1,0.0019971744013970068
68199,60852.27466634976,38.70689997047455,3,0.0020005052548505804
35475,77498.99708819427,41.316875526917116,3,0.0020005052548505804
68489,56137.59063248796,40.454081625843045,5,0.0020029414818464927
29134,39804.95235499889,23.82053033957417,4,0.0019981259751430214
22746,17514.368985167082,11.86064429801091,0,0.0020021347484537075
876,57023.172426432386,41.16930064643389,0,0.0020021347484537075
68369,44361.8760470063,36.50386029825806,5,0.0020029414818464927
68175,21966.741036389125,21.834968762602923,3,0.0020005052548505804
6342,17393.6748913926,12.077176371517158,0,0.0020021347484537075
4153,20148.66140359695,10.296842380764874,1,0.0019971744013970068
6719,38919.026695509754,24.86703964893008,5,0.0020029414818464927
72090,18875.682288580127,10.439601753349592,0,0.0020021347484537075
182,17548.357781405306,11.840002642660554,2,0.0019993612803110763
12493,19071.414317822677,10.956074887066825,1,0.0019971744013970068
6839,36374.021091831666,26.833646958348726,5,0.0020029414818464927
65878,25510.020382200255,6.531960237152561,4,0.0019981259751430214
33772,73689.44894728452,30.327617162312286,4,0.0019981259751430214
69981,16099.516563332743,12.365443165372408,3,0.0020005052548505804
29098,38632.16273519376,25.670604018222384,4,0.0019981259751430214
33419,79839.11046593181,40.22500586963308,5,0.0020029414818464927
72084,21426.62706744479,22.018331714306463,0,0.0020021347484537075
67921,19542.307234963533,24.069342724071383,1,0.0019971744013970068
6326,17817.414414425435,11.445943934191003,2,0.0019993612803110763
20762,38356.356220426766,25.19369307998319,2,0.0019993612803110763
581,82440.88571251964,39.179460122101766,5,0.0020029414818464927
24991,20429.324564968665,23.20391601845999,1,0.0019971744013970068
2478,39024.94609651133,24.577822600331714,0,0.0020021347484537075
364,40640.11367223529,25.972794351204254,4,0.0019981259751430214
4293,17412.631403864187,11.425702738592205,3,0.0020005052548505804
20692,11753.1236562075,4.19912788195968,4,0.0019981259751430214
3882,4048.6465571064823,3.127206131166367,0,0.0020021347484537075
35636,51030.584764682564,32.046571024781656,2,0.0019993612803110763
9082,44546.56921044942,38.161412679983215,4,0.0019981259751430214
68871,54239.701573137165,28.441885810910364,3,0.0020005052548505804
88831,5242.355158387655,2.2870129045980727,1,0.0019971744013970068
321,61273.48215616065,47.84822925774756,3,0.0020005052548505804
2151,58527.0102138677,40.26102884215422,3,0.0020005052548505804
108,54522.04774446328,28.42057920456477,0,0.0020021347484537075
2482,42578.8918316741,22.988645044248713,4,0.0019981259751430214
300,38286.33683275777,41.28686902857636,0,0.0020021347484537075
4271,15502.685141265187,12.811942339060204,5,0.0020029414818464927
364,58970.978000825075,40.13237866767145,4,0.0019981259751430214
66017,79820.3119261729,40.015525576848425,5,0.0020029414818464927
35121,75442.45949585564,42.360806370968,3,0.0020005052548505804
82479,75123.80812990386,42.62597547424859,3,0.0020005052548505804
877,41645.1693881424,38.94671403074516,1,0.0019971744013970068
69385,42864.07245851475,47.38136537496538,1,0.0019971744013970068
2093,20929.826250751088,23.03778261773349,5,0.0020029414818464927
69322,38988.97739692875,25.31765708385133,4,0.0019981259751430214
68199,63132.4152529297,47.57025998948676,3,0.0020005052548505804
80322,23362.76769284431,20.76872285976993,0,0.0020021347484537075
68369,55690.483054083496,27.431297247196124,5,0.0020029414818464927
67855,39439.825616313305,24.66669834830846,1,0.0019971744013970068
69981,16325.881546774286,11.6615847857553,3,0.0020005052548505804
86584,40320.179363946496,25.01525805403694,4,0.0019981259751430214
4809,19220.010204309685,10.963212622391888,3,0.0020005052548505804
2159,37864.51479820216,25.39136689044821,5,0.0020029414818464927
72084,22675.586852021752,21.87786113124073,0,0.0020021347484537075
68199,63646.38698760846,38.05628066280846,3,0.0020005052548505804
73423,5461.2547051571455,2.189892789532774,1,0.0019971744013970068
69983,15022.284005013185,12.88625712909025,5,0.0020029414818464927
65996,41060.53700497275,24.25218872031822,2,0.0019993612803110763
72343,38209.24484274044,25.784705660766488,1,0.0019971744013970068
66505,46966.852552188815,46.616651671815745,1,0.0019971744013970068
32841,74511.94812840834,42.884196190369195,3,0.0020005052548505804
4333,36334.023839616595,26.702825827544864,1,0.0019971744013970068
70162,37511.44874059587,25.914992221335122,4,0.0019981259751430214
73422,4046.51022961796,2.6888339897541336,0,0.0020021347484537075
36211,84843.29786679105,47.3835918901517,1,0.0019971744013970068
36275,63190.680082019106,47.55424456681461,5,0.0020029414818464927
78309,39067.48057717333,25.169383153899123,3,0.0020005052548505804
6394,21726.24628730514,23.01856719194276,4,0.0019981259751430214
321,63510.75905868979,47.50590736189602,3,0.0020005052548505804
4661,40802.06232062207,23.84311325150287,5,0.0020029414818464927
33067,52880.69623873405,30.052177933960042,1,0.0019971744013970068
3882,5985.973380990437,2.0260170126449473,0,0.0020021347484537075
4271,18176.524015327785,11.530176347389691,5,0.0020029414818464927
66057,42624.56558617125,38.92454109944472,3,0.0020005052548505804
6320,21044.93998598307,22.87073497170856,2,0.0019993612803110763
65802,35315.917736209754,28.25233049869543,0,0.0020021347484537075
20708,12258.857041619258,4.266993534989754,2,0.0019993612803110763
8250,36295.59180134088,27.287532700546258,0,0.0020021347484537075
66057,61590.82551508001,38.33917810474815,3,0.0020005052548505804
72036,17987.34659205958,11.20648629471568,0,0.0020021347484537075
98832,53101.89412073598,30.958773057493627,0,0.0020021347484537075
4277,30466.02741464405,15.164859940631507,5,0.0020029414818464927
33644,75742.74210973684,29.052077439137438,2,0.0019993612803110763
29544,38664.16844629157,24.940819340246108,0,0.0020021347484537075
4783,17335.511502542242,11.679718284005082,1,0.0019971744013970068
363,43528.40274639865,38.249004527948586,3,0.0020005052548505804
2416,38492.79833394665,25.629950641107065,4,0.0019981259751430214
72016,15744.211339633956,12.53853619761678,4,0.0019981259751430214
869,38201.59152936938,41.66064035655323,5,0.0020029414818464927
70292,38038.21087674021,24.5622333298723,2,0.0019993612803110763
72414,5138.356799513815,2.104921301114196,0,0.0020021347484537075
33098,62046.50689390963,47.85925850408769,2,0.0019993612803110763
67815,60400.13512543302,39.227120598493656,3,0.0020005052548505804
4781,40716.3751830481,24.13176394667867,5,0.0020029414818464927
4287,12129.878666793385,14.056765575555115,3,0.0020005052548505804
172,22229.712027832436,22.89176471968734,4,0.0019981259751430214
70035,30782.58777107685,14.965787253551992,3,0.0020005052548505804
66049,59312.135699344864,40.38065485516758,1,0.0019971744013970068
65856,16970.5455214578,11.687122535038688,0,0.0020021347484537075
67985,52311.87281546512,28.53491673196912,5,0.0020029414818464927
6342,18922.8983323366,11.090295601384772,0,0.0020021347484537075
2608,39881.23051702381,26.117521966723462,4,0.0019981259751430214
6721,7471.998671674952,7.320450117342424,1,0.0019971744013970068
65864,21324.803229379526,10.105200019891273,2,0.0019993612803110763
4263,17926.80251656776,11.255719513739987,3,0.0020005052548505804
72092,52618.67255899997,28.88627182646349,2,0.0019993612803110763
2373,61251.56105124038,39.61450857709544,3,0.0020005052548505804
2341,40002.77603990007,25.342676579165975,1,0.0019971744013970068
69319,40849.803427174105,2.5892604719859342,1,0.0019971744013970068
33707,80752.70478265795,40.97788132201491,5,0.0020029414818464927
4333,38368.83422250984,25.96100700093143,1,0.0019971744013970068
73425,38445.07283790598,2.6930522205538434,3,0.0020005052548505804
80302,19169.512771719397,10.241664296929738,4,0.0019981259751430214
68079,60936.07795493653,38.61013592707532,3,0.0020005052548505804
76703,56335.635743412524,26.064803232178605,5,0.0020029414818464927
72022,38719.81055299496,24.42984065448005,4,0.0019981259751430214
6729,6164.635915338324,7.326419410472571,3,0.0020005052548505804
16779,42755.11317060035,39.368328506551954,3,0.0020005052548505804
4273,14983.927892701186,12.424385131711391,1,0.0019971744013970068
2672,78828.84895637237,40.98242652826998,2,0.0019993612803110763
34960,78319.04017282747,41.56175806670434,4,0.0019981259751430214
321,59149.11436638827,40.9258717809346,3,0.0020005052548505804
66015,60851.00896451302,40.23113505305289,3,0.0020005052548505804
6390,38660.81218634846,24.77764311619695,0,0.0020021347484537075
20694,12999.0671779992,13.72647274030161,0,0.0020021347484537075
33160,58216.49951763674,41.16007608243878,4,0.0019981259751430214
12355,19227.658909217276,10.997652435501376,1,0.0019971744013970068
2734,20548.215438426618,9.70905914029402,4,0.0019981259751430214
98861,81748.84519727298,47.870012851831035,5,0.0020029414818464927
2800,41376.86008163283,39.63442897301098,4,0.0019981259751430214
5320,11226.743125781657,4.300866202684425,4,0.0019981259751430214
6344,38559.990137657376,26.01515559597654,2,0.0019993612803110763
69843,30460.89884131082,14.904758724477338,3,0.0020005052548505804
355,80386.65764505508,40.54846214372912,1,0.0019971744013970068
33459,61891.70943204685,38.5480812437568,3,0.0020005052548505804
69923,37065.93307189302,26.47224646200565,5,0.0020029414818464927
33194,78346.76031082311,41.48640754174237,2,0.0019993612803110763
67931,16929.2448756682,12.217168207655709,5,0.0020029414818464927
72075,37667.07513188051,26.092523149627088,3,0.0020005052548505804
71958,38186.21517567652,24.714540469711732,0,0.0020021347484537075
34928,53745.960859161394,29.679559504206456,2,0.0019993612803110763
70475,6700.1375935741435,22.144344776432998,5,0.0020029414818464927
300,39373.61623411771,25.77131766322772,0,0.0020021347484537075
2672,22377.36953154143,22.09054158421896,2,0.0019993612803110763
6601,37936.18994077642,26.020750202808,1,0.0019971744013970068
2372,83947.71609223077,47.66421335269686,2,0.0019993612803110763
40,39373.44035568969,25.598498688191132,4,0.0019981259751430214
323,59931.084106193506,40.589840179625654,5,0.0020029414818464927
35151,58717.811043103175,48.11458669078026,3,0.0020005052548505804
34926,80884.75704989578,47.946524762282806,0,0.0020021347484537075
82260,24802.369903700917,21.339399561676338,0,0.0020021347484537075
32905,78270.79533691169,41.88892934729191,1,0.0019971744013970068
33194,80138.94343780213,40.881034945890775,2,0.0019993612803110763
33289,59756.13433113692,40.0035553058208,1,0.0019971744013970068
2416,38193.94237880136,24.879891544513747,4,0.0019981259751430214
14623,16291.211776096288,12.470734162202888,1,0.0019971744013970068
1005,38770.17838825906,26.861832518638213,3,0.0020005052548505804
8899,39622.51751219965,24.70188348548174,1,0.0019971744013970068
6326,23202.66106841025,21.174287052244342,2,0.0019993612803110763
35506,76224.61002193531,42.31874878082794,4,0.0019981259751430214
866,78650.38078669678,41.46358886897023,2,0.0019993612803110763
65791,39658.41232202845,27.36607240282864,1,0.0019971744013970068
68433,23084.976427676622,20.390354353617905,3,0.0020005052548505804
36723,80573.63747960162,47.792930202449405,3,0.0020005052548505804
36179,85302.81448339397,47.378847207793235,5,0.0020029414818464927
67939,18848.719332628578,11.194560334328292,1,0.0019971744013970068
73423,5161.344352090052,2.086475102819207,1,0.0019971744013970068
14487,17245.979707097937,11.550751030718539,3,0.0020005052548505804
355,55356.35904148499,41.58951945197595,1,0.0019971744013970068
4277,38935.0555685776,24.913225023827103,5,0.0020029414818464927
33707,76384.41980001122,41.69177972020045,5,0.0020029414818464927
72398,20228.10115784374,9.878977314453216,2,0.0019993612803110763
66048,59516.235970400965,39.27990508432013,0,0.0020021347484537075
3368,4923.359281201267,1.909300669943289,2,0.0019993612803110763
5045,39421.05553745006,25.827747755021758,5,0.0020029414818464927
69979,22175.956813522247,8.066486048832674,1,0.0019971744013970068
65801,44505.09312245786,38.38145094204545,5,0.0020029414818464927
102168,38958.170573103635,2.8512819092349084,0,0.0020021347484537075
69319,4027.194805589579,2.443419638754541,1,0.0019971744013970068
68239,42374.560644935926,22.335177925950916,1,0.0019971744013970068
66050,58691.823738080515,40.22386833101669,2,0.0019993612803110763
4807,17702.780993164975,11.687745594419109,1,0.0019971744013970068
4295,7828.357435419941,5.008267166102453,5,0.0020029414818464927
88641,35606.837307377944,26.641713268102976,3,0.0020005052548505804
3626,5873.496243802863,2.7606823192839003,2,0.0019993612803110763
66315,43328.69123032326,38.37026180102712,3,0.0020005052548505804
72020,38601.995942334535,24.999716458358535,2,0.0019993612803110763
72414,6527.767698404498,8.637648699998632,0,0.0020021347484537075
2416,40066.914427588126,24.23644570347668,4,0.0019981259751430214
22766,19162.318957737578,11.325564195809873,2,0.0019993612803110763
364,42572.730883189375,38.89043885730366,4,0.0019981259751430214
33708,78133.47349888657,41.70419752937875,0,0.0020021347484537075
1573,41018.81323020089,40.18190860548451,1,0.0019971744013970068
67985,22134.563555208835,21.700640759152755,5,0.0020029414818464927
71894,42277.83739617847,22.533233134663995,2,0.0019993612803110763
170,20008.3116635927,10.692959380993802,2,0.0019993612803110763
3432,83098.84569914397,47.67520612976942,0,0.0020021347484537075
2562,21636.3812683683,22.578465971265793,0,0.0020021347484537075
6342,19475.118664871316,10.537063062124593,0,0.0020021347484537075
84678,38001.27952895689,25.682443446970844,0,0.0020021347484537075
5295,20547.07684916331,9.899801221534235,3,0.0020005052548505804
621,58451.613738152824,40.04900104565807,3,0.0020005052548505804
69971,39501.364333508995,24.21028182195288,5,0.0020029414818464927
613,55015.109872076166,28.96112774245438,1,0.0019971744013970068
66144,59612.81540223385,39.817324317573046,0,0.0020021347484537075
69913,18665.807782172258,11.050888879663773,1,0.0019971744013970068
36598,73903.70862102642,30.04055371185356,4,0.0019981259751430214
39192,51999.700752621575,28.97925564713619,0,0.0020021347484537075
10854,42922.10713625976,38.47535272056457,0,0.0020021347484537075
69859,22918.49679045215,21.457081599420587,1,0.0019971744013970068
35085,59159.96004842961,48.32201315851414,3,0.0020005052548505804
72084,35913.271645439745,26.923186706889865,0,0.0020021347484537075
68199,62637.82577419282,38.73942936892453,3,0.0020005052548505804
2862,40953.75694444467,47.92415285864194,0,0.0020021347484537075
4845,36641.320918606405,28.201345671045356,3,0.0020005052548505804
36,39724.803826856616,24.21930652397207,0,0.0020021347484537075
65759,60876.74259736084,39.39793502454305,5,0.0020029414818464927
86520,34053.65386877391,13.375800373798324,0,0.0020021347484537075
35729,82129.5308101081,48.0974493018173,5,0.0020029414818464927
355,60122.82623469412,39.82256790876165,1,0.0019971744013970068
98989,59970.88670630639,40.603537101221086,1,0.0019971744013970068
2239,18963.19385985309,10.781003709908484,1,0.0019971744013970068
100,53660.368570163366,28.727176678547544,4,0.0019981259751430214
172,18197.40269165139,11.635369081991893,4,0.0019981259751430214
88513,35866.90218248616,11.994640491371507,1,0.0019971744013970068
33160,61843.27240545445,47.76310886351537,4,0.0019981259751430214
812,41446.0635599079,39.73384566959506,2,0.0019993612803110763
66187,59379.481673209106,39.82118996958459,1,0.0019971744013970068
364,38583.64318447507,25.714904037422304,4,0.0019981259751430214
49889,56221.26735089106,27.83497244613874,5,0.0020029414818464927
65800,59710.63181829877,39.282021269015395,4,0.0019981259751430214
80242,17339.2051079036,11.81050476089226,4,0.0019981259751430214
66058,42545.657573331984,38.46608499717778,4,0.0019981259751430214
67855,40000.305416301635,24.655940313789436,1,0.0019971744013970068
72032,18771.479579805233,10.9434328201052,2,0.0019993612803110763
34976,58354.96729857565,41.267886043652105,2,0.0019993612803110763
2159,57196.26087525848,40.5826839676242,5,0.0020029414818464927
33194,78453.67934150454,41.584690273417664,2,0.0019993612803110763
321,81082.7046458039,48.05327163649893,3,0.0020005052548505804
69975,20346.289265679843,23.392049320239018,3,0.0020005052548505804
4275,16992.702613796348,11.666129002099916,3,0.0020005052548505804
33451,76855.44141258612,41.26521923308718,1,0.0019971744013970068
3754,79144.26523564845,2.9252154735517157,4,0.0019981259751430214
33450,72746.14555660292,31.247960237554494,0,0.0020021347484537075
66187,59317.46015597907,39.50910028483381,1,0.0019971744013970068
80370,40084.66253830746,23.930069371550385,0,0.0020021347484537075
2287,51228.95534179371,29.36179043133929,1,0.0019971744013970068
1378,82361.29265313597,47.36062953170241,4,0.0019981259751430214
6831,39597.686392124415,25.066201908180446,3,0.0020005052548505804
69977,17419.432068602775,11.646865213749438,5,0.0020029414818464927
67983,38606.02865777005,24.968627140122233,3,0.0020005052548505804
68071,58858.667703307045,40.9653282617493,1,0.0019971744013970068
71888,18477.30951741199,11.127829851258527,2,0.0019993612803110763
228,37893.432750152315,26.23744988872962,0,0.0020021347484537075
4289,14796.287655735043,3.6492965877323744,5,0.0020029414818464927
72550,16378.169488158233,12.219390361287385,4,0.0019981259751430214
33451,73562.73048540697,43.92144447612478,1,0.0019971744013970068
4217,38576.0981039828,24.948320363922903,5,0.0020029414818464927
8707,37286.097479956625,26.077155787084088,1,0.0019971744013970068
8322,44671.09842239759,37.792239064272955,0,0.0020021347484537075
6541,37211.66239897332,24.982675308925714,1,0.0019971744013970068
69851,5437.116608035892,7.3763624231346645,5,0.0020029414818464927
88445,17808.88589054165,12.039480455575092,5,0.0020029414818464927
44,39623.54884665039,25.344648285570845,2,0.0019993612803110763
12507,20573.920861579376,23.076349792383528,3,0.0020005052548505804
16800,38675.28937458679,25.897422628546558,0,0.0020021347484537075
4287,9502.080020621246,4.5831663449981095,3,0.0020005052548505804
5820,17718.29086700537,10.972000229935329,0,0.0020021347484537075
3059,57669.31215047107,40.478694574726646,5,0.0020029414818464927
68104,83226.41731294087,39.47272516466463,4,0.0019981259751430214
4287,10191.505807180274,4.000974483155625,3,0.0020005052548505804
