a_education_num,a_relationship,a_fnlwgt,a_age,a_hours_per_week,a_education_num-a_relationship,census2-adult-a_rate
13, Own-child,312245.5645949584,59.478520730719815,47.91792735941448,13- Own-child,0.0407328696548171
13, Own-child,166265.40385827573,28.92264722220562,39.0555257027388,13- Own-child,0.0407328696548171
13, Own-child,161696.38398147235,51.70769673567967,47.25718220929504,13- Own-child,0.0407328696548171
13, Own-child,66449.45130768302,39.63601054259681,32.11934391824139,13- Own-child,0.0407328696548171
13, Own-child,165345.69944488016,28.54952854550935,39.056128962337866,13- Own-child,0.0407328696548171
13, Own-child,164201.0458293961,51.22242974684304,39.038776507301776,13- Own-child,0.0407328696548171
13, Own-child,71209.77287759376,28.922434507611705,39.07736335629235,13- Own-child,0.0407328696548171
13, Own-child,70362.99958254573,60.59378798167513,49.8187645911008,13- Own-child,0.0407328696548171
13, Own-child,252611.39850960716,52.44456885540543,48.43112149755873,13- Own-child,0.0407328696548171
13, Own-child,164182.85540682412,51.89914719120363,48.894621158213035,13- Own-child,0.0407328696548171
13, Own-child,162640.67468764275,39.70975783263872,32.34111655081679,13- Own-child,0.0407328696548171
13, Own-child,161238.75733456612,52.58519690355447,47.77621207601897,13- Own-child,0.0407328696548171
13, Own-child,158504.01487090008,52.065386401966926,39.047516762548,13- Own-child,0.0407328696548171
13, Own-child,163834.36420599947,39.4021731017962,39.05102432242002,13- Own-child,0.0407328696548171
13, Own-child,165425.8048515282,28.846691356813174,31.65776261751063,13- Own-child,0.0407328696548171
13, Own-child,69029.58202131794,59.63339848158677,47.81121029230947,13- Own-child,0.0407328696548171
13, Own-child,165664.76076690506,28.661554391866567,39.05036214898228,13- Own-child,0.0407328696548171
13, Own-child,315537.1662652728,28.858549573642794,31.0135785355789,13- Own-child,0.0407328696548171
13, Own-child,162036.7289514643,39.519522471576835,47.07930793894263,13- Own-child,0.0407328696548171
13, Own-child,165107.09034052808,60.21662999045004,48.92380762241144,13- Own-child,0.0407328696548171
13, Own-child,253917.04133966586,28.549654472548948,38.989599594409974,13- Own-child,0.0407328696548171
13, Own-child,165478.69197314768,28.771632296148677,39.027826869319156,13- Own-child,0.0407328696548171
13, Own-child,158807.11296069517,29.325860039691833,47.74396494467272,13- Own-child,0.0407328696548171
13, Own-child,250612.5772942802,51.359705685489416,15.185060254699358,13- Own-child,0.0407328696548171
13, Own-child,69161.32022676426,51.26601981984758,39.074825946444605,13- Own-child,0.0407328696548171
13, Own-child,255754.2883138026,59.78675300236635,39.07258039548929,13- Own-child,0.0407328696548171
13, Own-child,313828.8765127548,20.93578734542486,47.86193705014933,13- Own-child,0.0407328696548171
13, Own-child,162923.68864756954,28.490836596559017,15.062773182360168,13- Own-child,0.0407328696548171
13, Own-child,71872.3751936091,29.2029167640659,47.759920822901584,13- Own-child,0.0407328696548171
13, Own-child,251572.07304215877,28.63773565885032,47.70274827687531,13- Own-child,0.0407328696548171
13, Own-child,161623.20940741323,51.538789094931644,39.04484639468357,13- Own-child,0.0407328696548171
13, Own-child,317089.2175597562,20.710953301344777,32.1490501941564,13- Own-child,0.0407328696548171
13, Own-child,164941.20265895335,39.984301287411974,39.049980912537535,13- Own-child,0.0407328696548171
13, Own-child,68995.6127934486,39.803367131898725,48.591399202462796,13- Own-child,0.0407328696548171
13, Own-child,257373.45480941064,39.50180599123527,39.06197643328227,13- Own-child,0.0407328696548171
13, Own-child,67848.39497460843,39.69707038462228,46.69048904503083,13- Own-child,0.0407328696548171
13, Own-child,313743.2735916963,59.41498976963819,39.08443602634401,13- Own-child,0.0407328696548171
13, Own-child,161467.4467361731,39.742755181650125,39.07039033546212,13- Own-child,0.0407328696548171
13, Own-child,68493.73862451261,52.11872337798692,39.06633253887784,13- Own-child,0.0407328696548171
13, Own-child,164484.22454582772,29.123411772036658,48.521448478559115,13- Own-child,0.0407328696548171
13, Own-child,165547.78634243997,20.933631467477298,45.869127903593494,13- Own-child,0.0407328696548171
13, Own-child,161764.68164955935,39.88890534744348,39.079486902406444,13- Own-child,0.0407328696548171
13, Own-child,306421.3458260363,40.074639704047726,32.49230157492471,13- Own-child,0.0407328696548171
13, Own-child,70076.55028736588,29.030241667241118,47.57404747141869,13- Own-child,0.0407328696548171
13, Own-child,165273.13398781302,39.77950201294984,39.0563568142376,13- Own-child,0.0407328696548171
13, Own-child,162301.73794622722,39.993670313053684,47.512229023942616,13- Own-child,0.0407328696548171
13, Own-child,258056.1691370756,28.772342370188486,39.05461151589339,13- Own-child,0.0407328696548171
13, Own-child,165887.8203735205,28.61171019191148,32.28693388167614,13- Own-child,0.0407328696548171
13, Own-child,161788.05608876562,51.300632661423485,14.893675766218431,13- Own-child,0.0407328696548171
13, Own-child,163671.9205308808,51.81346868321778,48.5362492544494,13- Own-child,0.0407328696548171
13, Own-child,258906.27133021897,29.204749120303205,47.556882655940996,13- Own-child,0.0407328696548171
13, Own-child,163256.30225551798,39.95199839644801,46.911027307296315,13- Own-child,0.0407328696548171
13, Own-child,68033.95478213431,51.383987315847726,39.06720620650795,13- Own-child,0.0407328696548171
13, Own-child,315353.5772487058,59.674354600104216,15.14296811047624,13- Own-child,0.0407328696548171
13, Own-child,161032.16628908168,40.22555501139244,39.07525482820037,13- Own-child,0.0407328696548171
13, Own-child,164142.06441854264,28.879080262642276,14.054373136107351,13- Own-child,0.0407328696548171
13, Own-child,166755.95585912213,20.87882714866885,39.09074263626692,13- Own-child,0.0407328696548171
13, Own-child,165295.87421372667,28.93504331242994,39.016270246952814,13- Own-child,0.0407328696548171
13, Own-child,67190.04392176805,28.950658134438733,31.300635829777455,13- Own-child,0.0407328696548171
13, Own-child,72005.21809992447,28.694172113148074,39.07501215111856,13- Own-child,0.0407328696548171
13, Own-child,256728.9225575425,52.41827012112867,47.78737353402165,13- Own-child,0.0407328696548171
13, Own-child,68165.45635849546,39.83713070016986,48.38799573412541,13- Own-child,0.0407328696548171
13, Own-child,257610.2477236066,28.852142479172798,39.07402034097727,13- Own-child,0.0407328696548171
13, Own-child,252778.0767143937,39.74105508135096,48.20281176071905,13- Own-child,0.0407328696548171
13, Own-child,253668.39487786838,20.864626357770824,39.054873790084045,13- Own-child,0.0407328696548171
13, Own-child,64456.15064982984,29.09436006365818,48.46574088703005,13- Own-child,0.0407328696548171
13, Own-child,164347.03880854696,52.179062808589194,48.719702285212044,13- Own-child,0.0407328696548171
13, Own-child,160341.43612739476,52.015921623266486,48.41960087944216,13- Own-child,0.0407328696548171
13, Own-child,164452.76569492478,20.971983697207005,39.078123687897204,13- Own-child,0.0407328696548171
13, Own-child,163361.0159319273,40.002267946716714,39.08871772748248,13- Own-child,0.0407328696548171
13, Own-child,70927.36743530196,59.27531427217273,39.075381665792456,13- Own-child,0.0407328696548171
13, Own-child,255378.3438726432,28.550704366333868,47.4984242409625,13- Own-child,0.0407328696548171
13, Own-child,70561.37795033155,28.89551806105226,48.1113306490275,13- Own-child,0.0407328696548171
13, Own-child,167477.39021035493,51.75909445067243,39.0522877112834,13- Own-child,0.0407328696548171
13, Own-child,163922.25825664276,51.55231454053818,39.0509753187618,13- Own-child,0.0407328696548171
13, Own-child,161802.55806407752,52.012804015473584,47.501252761175216,13- Own-child,0.0407328696548171
13, Own-child,161341.62891415053,29.129343694829167,46.86391194524753,13- Own-child,0.0407328696548171
13, Own-child,68413.20125327307,21.051726663789687,47.9639499633285,13- Own-child,0.0407328696548171
13, Own-child,67891.61058473539,28.74592295582172,32.44844775857081,13- Own-child,0.0407328696548171
13, Own-child,307983.3381919983,39.41623337300408,39.0399253265512,13- Own-child,0.0407328696548171
13, Own-child,253099.79049358243,29.07182435962178,47.985042622122336,13- Own-child,0.0407328696548171
13, Own-child,470860.3893467805,51.677680273570594,47.50937692151164,13- Own-child,0.0407328696548171
13, Own-child,65816.84734167706,51.604866033134066,39.05213894556814,13- Own-child,0.0407328696548171
13, Own-child,65400.932286304385,51.87183309371467,48.27351261740284,13- Own-child,0.0407328696548171
13, Own-child,164048.54397579603,20.82505655437352,47.627618870333336,13- Own-child,0.0407328696548171
13, Own-child,310638.21462490025,20.909883992389457,39.09552582101324,13- Own-child,0.0407328696548171
13, Own-child,163047.10204548828,51.83391411859372,39.04779136191217,13- Own-child,0.0407328696548171
13, Own-child,70621.78083482623,20.822390725671735,48.09025750149642,13- Own-child,0.0407328696548171
13, Own-child,260652.78509689213,20.855984521720345,39.078888940724326,13- Own-child,0.0407328696548171
13, Own-child,72206.20859948506,59.62398301781863,49.37807382018326,13- Own-child,0.0407328696548171
13, Own-child,161584.9087661632,39.74764019891079,39.01602004150683,13- Own-child,0.0407328696548171
13, Own-child,73124.96492283465,51.89067666834496,39.069103705400856,13- Own-child,0.0407328696548171
13, Own-child,162989.04366806537,39.79432620443124,39.050207160892946,13- Own-child,0.0407328696548171
13, Own-child,68557.5752215717,29.26603579459543,47.877120771075774,13- Own-child,0.0407328696548171
13, Own-child,164242.0211407897,28.846323524192314,39.054063789039034,13- Own-child,0.0407328696548171
13, Own-child,68548.68551016143,20.953361396395255,48.33719711072016,13- Own-child,0.0407328696548171
13, Own-child,65107.50934199034,52.31247579375934,47.79629378809879,13- Own-child,0.0407328696548171
13, Own-child,163715.32266872568,39.834623984139064,39.071699106876494,13- Own-child,0.0407328696548171
13, Own-child,250535.01662446262,52.15914670487348,48.48279537027542,13- Own-child,0.0407328696548171
13, Own-child,166349.65313205778,28.745442940796558,31.494409935458656,13- Own-child,0.0407328696548171
13, Own-child,165264.03126181554,40.112198241691374,39.084644876934576,13- Own-child,0.0407328696548171
13, Own-child,163311.10123317095,28.934986501270703,47.17742141923291,13- Own-child,0.0407328696548171
13, Own-child,314737.34947609314,40.06956387093199,39.06900692597084,13- Own-child,0.0407328696548171
13, Own-child,310012.2532565342,51.939727663426815,47.676482470655515,13- Own-child,0.0407328696548171
13, Own-child,250283.15862758033,28.991489911577556,46.9347217013092,13- Own-child,0.0407328696548171
13, Own-child,161099.60302644817,40.18539566349686,47.638706301171204,13- Own-child,0.0407328696548171
13, Own-child,160596.82345570615,52.06066279802477,39.059357165261005,13- Own-child,0.0407328696548171
13, Own-child,67869.45323596924,51.54268561815471,32.96157254601862,13- Own-child,0.0407328696548171
13, Own-child,66461.43475726646,39.2103612109437,14.762573348780181,13- Own-child,0.0407328696548171
13, Own-child,162435.9285747234,51.32832721604323,39.013433060021306,13- Own-child,0.0407328696548171
13, Own-child,304789.3332449409,28.90988382296559,47.27892863699298,13- Own-child,0.0407328696548171
13, Own-child,164182.63450266363,20.938082538828255,47.597510509983486,13- Own-child,0.0407328696548171
13, Own-child,68463.12509645575,39.56575065041574,32.23757703537575,13- Own-child,0.0407328696548171
13, Own-child,164618.6491228892,40.243297930075364,48.01727633119017,13- Own-child,0.0407328696548171
13, Own-child,160390.45529940035,51.49000154938472,39.03921363625193,13- Own-child,0.0407328696548171
13, Unmarried,68366.22807690674,39.42203494680099,39.05413106048858,13- Unmarried,0.06179831595829992
13, Unmarried,162932.379624092,51.659659887514835,47.361651919411166,13- Unmarried,0.06179831595829992
13, Unmarried,160535.76202942614,51.556162168695195,31.664947379035716,13- Unmarried,0.06179831595829992
13, Unmarried,251701.992454513,52.24091336431706,39.08210751408727,13- Unmarried,0.06179831595829992
13, Unmarried,164720.80496165063,39.45065067442415,39.025868012737625,13- Unmarried,0.06179831595829992
13, Unmarried,67846.2457376864,28.618143728441765,31.53178738243824,13- Unmarried,0.06179831595829992
13, Unmarried,252308.3396008342,28.83494244255951,47.295084295185795,13- Unmarried,0.06179831595829992
13, Unmarried,162929.38111241919,28.7839431041835,39.03305294333395,13- Unmarried,0.06179831595829992
13, Unmarried,164252.6551664877,51.66053294419155,47.54460645157074,13- Unmarried,0.06179831595829992
13, Unmarried,299093.74089926464,51.49094709725387,39.02343489133095,13- Unmarried,0.06179831595829992
13, Unmarried,163827.90864346572,39.53224662126591,14.664732613163427,13- Unmarried,0.06179831595829992
13, Unmarried,162689.22539536958,59.66577869805747,39.0576381436172,13- Unmarried,0.06179831595829992
13, Unmarried,69166.2618020393,39.61209919760385,32.62093582847751,13- Unmarried,0.06179831595829992
13, Unmarried,161889.23473145888,51.58515621308005,14.640312983993846,13- Unmarried,0.06179831595829992
13, Unmarried,162177.3890376211,59.73093540413139,47.71715028095222,13- Unmarried,0.06179831595829992
13, Unmarried,310372.0673224891,28.79486727486858,39.03892362005312,13- Unmarried,0.06179831595829992
13, Unmarried,161935.91838784717,28.531832589364342,39.0204130922109,13- Unmarried,0.06179831595829992
13, Unmarried,67940.06370042883,28.940839883290078,39.04802527479478,13- Unmarried,0.06179831595829992
13, Unmarried,253873.5280690167,39.8678719226469,39.04102930461864,13- Unmarried,0.06179831595829992
13, Unmarried,256675.83807333285,39.648555864001736,39.0294608008182,13- Unmarried,0.06179831595829992
13, Unmarried,69686.41657534969,39.78923296470566,31.89756479027697,13- Unmarried,0.06179831595829992
13, Unmarried,163032.14436672846,51.48891041098311,47.583970265592406,13- Unmarried,0.06179831595829992
13, Unmarried,165186.5191395677,51.49546040376024,39.034449080267194,13- Unmarried,0.06179831595829992
13, Unmarried,68637.66668228454,39.848450579820465,39.06262263676625,13- Unmarried,0.06179831595829992
13, Unmarried,312688.1124484838,51.44522035851518,39.03980796784144,13- Unmarried,0.06179831595829992
13, Unmarried,160949.86970599182,28.879494303418,47.32377413867522,13- Unmarried,0.06179831595829992
13, Unmarried,163807.18732277758,20.844585491057313,46.960735863728736,13- Unmarried,0.06179831595829992
13, Unmarried,165813.75140700667,20.91539659388186,47.43144071026786,13- Unmarried,0.06179831595829992
13, Unmarried,66627.3796832771,29.020161613515338,46.9148781657791,13- Unmarried,0.06179831595829992
13, Unmarried,315127.5963940601,39.6247909151661,39.065029153160644,13- Unmarried,0.06179831595829992
13, Unmarried,71250.1581505365,20.979706191713714,39.05231354977384,13- Unmarried,0.06179831595829992
13, Unmarried,504001.81839529687,39.428399525898364,39.041197744509624,13- Unmarried,0.06179831595829992
13, Unmarried,161850.39303098136,51.771721054144535,39.10480447871087,13- Unmarried,0.06179831595829992
13, Unmarried,256444.23558713935,39.74801871056823,39.04243705204229,13- Unmarried,0.06179831595829992
13, Unmarried,160219.72332286564,39.86228571459348,46.708719748876746,13- Unmarried,0.06179831595829992
13, Unmarried,161231.43772199767,28.699725338512774,14.223677247698657,13- Unmarried,0.06179831595829992
13, Unmarried,253280.49038173928,59.826490254014175,39.07398669695831,13- Unmarried,0.06179831595829992
13, Unmarried,67828.9470576545,40.02554386834372,47.659490913030375,13- Unmarried,0.06179831595829992
13, Unmarried,162964.8434613169,39.88736092135311,47.28488486357425,13- Unmarried,0.06179831595829992
13, Unmarried,70271.6408926435,58.94645494115564,39.06949787180416,13- Unmarried,0.06179831595829992
13, Unmarried,310434.79462377395,39.45496496835923,39.034470494495885,13- Unmarried,0.06179831595829992
13, Unmarried,161742.890687673,28.711782263498428,44.82150813749715,13- Unmarried,0.06179831595829992
13, Unmarried,162990.83528871497,39.96086936314957,39.06017769613194,13- Unmarried,0.06179831595829992
13, Unmarried,164978.09535520096,28.6540470720662,39.011116494169855,13- Unmarried,0.06179831595829992
13, Unmarried,262254.7620723635,28.795059830664055,32.20400048550075,13- Unmarried,0.06179831595829992
13, Unmarried,164659.73190883585,51.72327212517437,39.035519035547445,13- Unmarried,0.06179831595829992
13, Unmarried,67254.57169453701,51.23542367145804,31.958824185756793,13- Unmarried,0.06179831595829992
13, Unmarried,66613.35753882602,51.91864659219235,49.29611566544993,13- Unmarried,0.06179831595829992
13, Unmarried,164892.5816248699,39.500205814729405,39.04273338357928,13- Unmarried,0.06179831595829992
13, Unmarried,308675.6136337758,28.880666655358368,39.01256760502644,13- Unmarried,0.06179831595829992
13, Unmarried,165188.49139686718,51.106434959987446,31.829334855508332,13- Unmarried,0.06179831595829992
13, Unmarried,163704.6719121606,60.06794520033976,48.02539219669319,13- Unmarried,0.06179831595829992
13, Unmarried,163025.75147405284,20.83456920779434,47.0991481952689,13- Unmarried,0.06179831595829992
13, Unmarried,63418.81307240047,28.45955406842085,46.77546871778903,13- Unmarried,0.06179831595829992
13, Unmarried,162709.6710821116,51.23953450589096,14.48743047125558,13- Unmarried,0.06179831595829992
13, Unmarried,308226.3420035795,50.83384143955619,14.295270857213415,13- Unmarried,0.06179831595829992
13, Unmarried,163323.56771417725,40.069463372392136,39.07468765042237,13- Unmarried,0.06179831595829992
13, Unmarried,167274.26057568195,28.935992739475886,39.03200883414716,13- Unmarried,0.06179831595829992
13, Unmarried,166146.3462990699,20.96396316211926,47.93098136977835,13- Unmarried,0.06179831595829992
13, Unmarried,165701.8689794068,51.16574735094384,39.032079531099164,13- Unmarried,0.06179831595829992
13, Unmarried,161944.06263366176,28.870588172448052,31.326593342159153,13- Unmarried,0.06179831595829992
13, Unmarried,67950.88645844121,51.286272229179225,39.04337573993923,13- Unmarried,0.06179831595829992
13, Unmarried,164983.3397731012,39.7341774999031,39.05384537766097,13- Unmarried,0.06179831595829992
13, Unmarried,167108.45055794157,20.811005869175155,32.25922367289933,13- Unmarried,0.06179831595829992
13, Unmarried,166747.13649446276,28.56204382135691,39.04393566859095,13- Unmarried,0.06179831595829992
13, Unmarried,163671.43788790112,28.748974199407474,39.02056101088151,13- Unmarried,0.06179831595829992
13, Unmarried,309281.4555410604,39.524261010573525,39.01413500602401,13- Unmarried,0.06179831595829992
13, Unmarried,163798.30493379256,39.52511787557507,47.52631397944917,13- Unmarried,0.06179831595829992
13, Unmarried,249530.19022200225,39.99625437354897,39.07006364371614,13- Unmarried,0.06179831595829992
13, Unmarried,70441.38426242404,39.88062177171749,48.94845387986147,13- Unmarried,0.06179831595829992
13, Unmarried,71008.70652430573,59.50753633731085,39.076613378607384,13- Unmarried,0.06179831595829992
13, Unmarried,167975.46195613343,39.821130577244205,39.05453880068731,13- Unmarried,0.06179831595829992
13, Unmarried,66005.60595990178,39.88182808262232,47.78234400374134,13- Unmarried,0.06179831595829992
13, Unmarried,252288.26494291943,51.50873553581973,14.7858624621988,13- Unmarried,0.06179831595829992
13, Unmarried,159933.95954568038,39.681738938255904,39.03855313081133,13- Unmarried,0.06179831595829992
13, Unmarried,163332.30321182063,39.9745483310739,47.86022990901738,13- Unmarried,0.06179831595829992
13, Unmarried,257493.4235902713,39.889440847016125,39.081503787939745,13- Unmarried,0.06179831595829992
13, Unmarried,70267.4094924939,20.909039160990943,39.05053082111072,13- Unmarried,0.06179831595829992
13, Unmarried,66268.75362333059,28.773202391654344,14.095773752073695,13- Unmarried,0.06179831595829992
13, Unmarried,67341.21133262264,39.77349328407446,47.69679727284068,13- Unmarried,0.06179831595829992
13, Unmarried,159920.0553443997,52.13751805755116,48.57405149877373,13- Unmarried,0.06179831595829992
13, Unmarried,160793.11112279832,52.25699327305041,48.372335926077135,13- Unmarried,0.06179831595829992
13, Unmarried,162519.05716398387,40.03559405075554,48.45810600620058,13- Unmarried,0.06179831595829992
13, Unmarried,163318.5121565734,28.67039016339391,39.0188957798559,13- Unmarried,0.06179831595829992
13, Unmarried,307263.0364745148,39.58740907103369,39.046449079877135,13- Unmarried,0.06179831595829992
13, Unmarried,162869.1383643309,20.792466889476998,39.02435071697102,13- Unmarried,0.06179831595829992
13, Unmarried,162604.7929327715,51.90438042282416,39.04741641523184,13- Unmarried,0.06179831595829992
13, Unmarried,164083.21543675583,20.80199627096813,15.0820773251644,13- Unmarried,0.06179831595829992
13, Unmarried,258842.79643463876,39.6120399166024,39.0460412750528,13- Unmarried,0.06179831595829992
13, Unmarried,254761.83727513062,52.797711888698515,46.46435467238579,13- Unmarried,0.06179831595829992
13, Unmarried,72032.20079648009,28.863848457803815,39.06137576976618,13- Unmarried,0.06179831595829992
13, Unmarried,162384.81776075653,39.72858373803786,47.59880054148053,13- Unmarried,0.06179831595829992
13, Unmarried,160711.3987021868,28.903638391586966,47.530225842140624,13- Unmarried,0.06179831595829992
13, Unmarried,256147.31122310532,28.63356272212287,14.43121470778218,13- Unmarried,0.06179831595829992
13, Unmarried,301367.2954230513,59.50802098536139,47.50113673261273,13- Unmarried,0.06179831595829992
13, Unmarried,161447.746281952,51.8793782592041,39.05338284013614,13- Unmarried,0.06179831595829992
13, Unmarried,318218.7061710006,20.69391799639468,39.07976074077824,13- Unmarried,0.06179831595829992
13, Unmarried,161857.7960143113,59.7413951059311,48.187490247261586,13- Unmarried,0.06179831595829992
13, Unmarried,255281.09542069028,39.6854017159216,39.080098884042556,13- Unmarried,0.06179831595829992
13, Unmarried,161524.05661750893,51.95652153742797,39.06072606267607,13- Unmarried,0.06179831595829992
13, Unmarried,161794.96395185904,51.2183708482141,38.99679828092842,13- Unmarried,0.06179831595829992
13, Unmarried,66938.44099414434,28.702814150768347,46.98918373198231,13- Unmarried,0.06179831595829992
13, Unmarried,306375.84327314585,39.44992353792993,39.02510131395587,13- Unmarried,0.06179831595829992
13, Unmarried,165836.75081957332,39.889166282377836,47.71189949352963,13- Unmarried,0.06179831595829992
13, Unmarried,166364.44222606352,20.972726883231694,47.69923080908307,13- Unmarried,0.06179831595829992
13, Unmarried,68265.17277617121,28.602608690768353,31.72554702601018,13- Unmarried,0.06179831595829992
13, Unmarried,66472.55344557026,51.42647311446276,48.153136115568635,13- Unmarried,0.06179831595829992
13, Unmarried,164171.23369281928,28.813858433813273,46.93575542559815,13- Unmarried,0.06179831595829992
13, Unmarried,301482.5581358854,59.35797804951065,48.068167592103435,13- Unmarried,0.06179831595829992
13, Unmarried,256721.90798693418,51.5390270022679,39.040648565134404,13- Unmarried,0.06179831595829992
13, Unmarried,162538.02883297717,28.665332530307712,46.22054920693279,13- Unmarried,0.06179831595829992
13, Unmarried,163572.37187164652,51.85465876258274,39.040720721864695,13- Unmarried,0.06179831595829992
13, Unmarried,160996.69628368545,39.55855884681754,14.386021479247198,13- Unmarried,0.06179831595829992
13, Unmarried,161591.15987182953,40.072221827412456,47.26283949173138,13- Unmarried,0.06179831595829992
13, Unmarried,68115.11539177943,59.7818704648944,48.88921357224238,13- Unmarried,0.06179831595829992
13, Unmarried,315494.71047919674,20.831616128755346,39.053678459754735,13- Unmarried,0.06179831595829992
13, Unmarried,70364.03792939514,51.744497935534675,39.0764952084489,13- Unmarried,0.06179831595829992
13, Unmarried,69015.88142758237,28.55153284058918,31.540757084043722,13- Unmarried,0.06179831595829992
13, Unmarried,161223.84587837136,39.82445803135045,46.15272919042985,13- Unmarried,0.06179831595829992
13, Unmarried,163584.76774272218,39.663884929275255,39.03476231053497,13- Unmarried,0.06179831595829992
13, Unmarried,165437.72389289158,51.29255877242142,39.02413658850781,13- Unmarried,0.06179831595829992
13, Unmarried,254528.05896226427,39.61915314413635,31.303155322995345,13- Unmarried,0.06179831595829992
13, Unmarried,164218.50406385207,21.241116895785222,39.004834332768574,13- Unmarried,0.06179831595829992
13, Unmarried,69506.57127386976,39.73237870741038,47.72600953658263,13- Unmarried,0.06179831595829992
13, Unmarried,70148.52698252893,20.866823800503784,31.879502387365054,13- Unmarried,0.06179831595829992
13, Unmarried,165513.39873907279,20.873372648489376,47.747130616308326,13- Unmarried,0.06179831595829992
13, Unmarried,162727.7483586502,28.977364877133898,47.386074714538765,13- Unmarried,0.06179831595829992
13, Unmarried,70402.88223458493,39.56393363024668,32.38915526377931,13- Unmarried,0.06179831595829992
13, Unmarried,254823.54722476038,28.42527167545269,38.99914394558007,13- Unmarried,0.06179831595829992
13, Unmarried,165690.97179701953,39.817173857770776,39.04508478228429,13- Unmarried,0.06179831595829992
13, Unmarried,309451.90963894024,28.67314301749239,39.03824838274013,13- Unmarried,0.06179831595829992
13, Unmarried,262620.7911902706,28.724101841919584,39.04346339368138,13- Unmarried,0.06179831595829992
13, Unmarried,67510.1587420376,40.01536855539699,39.082118017302655,13- Unmarried,0.06179831595829992
13, Unmarried,251056.05066968457,52.267196043497506,39.0544009846916,13- Unmarried,0.06179831595829992
13, Unmarried,162907.34032182244,52.257389298759435,39.054642878317594,13- Unmarried,0.06179831595829992
13, Unmarried,162037.87685909163,39.31796665611779,14.654901024987101,13- Unmarried,0.06179831595829992
13, Unmarried,162143.01703082494,39.77935175777996,39.04766247358042,13- Unmarried,0.06179831595829992
13, Unmarried,162813.61740722656,40.04075133366828,39.02857725341968,13- Unmarried,0.06179831595829992
13, Unmarried,256774.49326155373,59.70189646656199,39.07375845730496,13- Unmarried,0.06179831595829992
13, Unmarried,165639.91684713433,39.37047221679155,39.046848963054224,13- Unmarried,0.06179831595829992
13, Unmarried,70079.02049926354,39.485196472751795,39.08494217958355,13- Unmarried,0.06179831595829992
13, Unmarried,69580.30253627626,51.71698217630568,39.08373843202885,13- Unmarried,0.06179831595829992
13, Unmarried,69402.67124245335,59.35932134826488,39.078162355433506,13- Unmarried,0.06179831595829992
13, Unmarried,163889.07499213264,40.012752965948025,39.07170062194942,13- Unmarried,0.06179831595829992
13, Unmarried,70403.0808648389,20.864633125616063,31.56296847949399,13- Unmarried,0.06179831595829992
13, Unmarried,311412.5566634743,59.261439410040225,39.063223255355446,13- Unmarried,0.06179831595829992
13, Unmarried,314576.7227643631,51.59525365236498,39.02115829243965,13- Unmarried,0.06179831595829992
13, Unmarried,315872.77956683905,59.254025814915565,39.04538141586821,13- Unmarried,0.06179831595829992
13, Unmarried,164233.5902016423,39.980925390382104,39.086583600740525,13- Unmarried,0.06179831595829992
13, Unmarried,163084.82504646239,28.874623728273153,47.50211858271394,13- Unmarried,0.06179831595829992
13, Unmarried,305575.6221905153,59.01017643856056,47.81966958597898,13- Unmarried,0.06179831595829992
13, Unmarried,67327.42351429728,51.69297713147019,39.07416647501363,13- Unmarried,0.06179831595829992
13, Unmarried,66951.6876169951,39.98941390430701,47.565379139390004,13- Unmarried,0.06179831595829992
13, Unmarried,310028.8783148186,51.00629141837227,14.461073993800113,13- Unmarried,0.06179831595829992
13, Wife,65141.98176650309,39.92875548169439,39.054168521565124,13- Wife,0.12937864887406172
13, Wife,162714.597897111,29.08642927818931,39.034452046824214,13- Wife,0.12937864887406172
13, Wife,164139.4453289067,52.02627910645986,47.77618093392617,13- Wife,0.12937864887406172
13, Wife,163077.156070703,59.94619637824916,39.05055334468796,13- Wife,0.12937864887406172
13, Wife,164401.7824892663,20.78770002791315,14.522327253764619,13- Wife,0.12937864887406172
13, Wife,312541.5159274061,29.258929163639355,39.01741324782457,13- Wife,0.12937864887406172
13, Wife,69134.81431478568,40.15752538215092,48.49836729566122,13- Wife,0.12937864887406172
13, Wife,163323.35021290494,39.93574078706732,39.06098199664596,13- Wife,0.12937864887406172
13, Wife,165379.03966760958,51.62635650932448,31.902130591211122,13- Wife,0.12937864887406172
13, Wife,160125.96581223948,39.8050680532644,44.73106197234325,13- Wife,0.12937864887406172
13, Wife,247677.73483469465,28.825262946776732,45.70158801427996,13- Wife,0.12937864887406172
13, Wife,163226.609503603,20.990280630666362,39.05944546733272,13- Wife,0.12937864887406172
13, Wife,66270.7946211577,40.17103980834824,39.033943168941676,13- Wife,0.12937864887406172
13, Wife,250022.07900368527,29.10021187486209,39.03829815620331,13- Wife,0.12937864887406172
13, Wife,163943.00991975088,28.947736941283164,47.01330531682057,13- Wife,0.12937864887406172
13, Wife,165998.0487138698,28.68768837597362,39.023751284451684,13- Wife,0.12937864887406172
13, Wife,165892.7066374352,28.904997539666116,38.997737731200104,13- Wife,0.12937864887406172
13, Wife,257371.2775843916,59.35066060629682,31.94369515076767,13- Wife,0.12937864887406172
13, Wife,69157.39512022371,51.746769974921826,31.62769836850535,13- Wife,0.12937864887406172
13, Wife,65273.97876701946,29.081324389737937,48.07239549940404,13- Wife,0.12937864887406172
13, Wife,161942.1133458578,59.7791767973925,48.0161456169954,13- Wife,0.12937864887406172
13, Wife,66841.96196173849,39.544078353773905,39.01620014441811,13- Wife,0.12937864887406172
